"","P_GSM208636.cel","P_GSM208637.cel","P_GSM208638.cel","P_GSM208639.cel","P_GSM208640.cel","P_GSM208641.cel","P_GSM208642.cel","P_GSM208643.cel","P_GSM208644.cel","P_GSM208653.cel","P_GSM208654.cel","P_GSM208655.cel","P_GSM208656.cel","P_GSM208657.cel","P_GSM208658.cel","P_GSM208659.cel","P_GSM208660.cel","P_GSM208661.cel","P_GSM208662.cel","P_GSM208663.cel","P_GSM208664.cel","P_GSM208665.cel","P_GSM208666.cel","P_GSM208667.cel"
"HIST2H2BE",232.368995859588,330.292070666217,219.133098423693,287.129822251119,262.646193973487,249.332858077965,705.094965586968,295.82111999806,160.022017778251,266.993092862925,404.406756547007,244.909997308516,268.382720101564,240.463493046649,250.898852466704,656.559601989661,175.412136042057,166.988881754539,319.123821785033,288.538226628819,205.351501146604,314.989970840342,288.239118963429,214.771470406752
"DYNC1LI1",40.4413837227647,55.3279782997073,66.474343878475,43.0995018622663,44.6793997840987,57.0326561705358,39.6089735193087,39.1507053359742,48.6618432706199,50.5089008113126,48.9143647718213,63.432692423515,47.6941457910766,51.4193036962886,59.0209162680842,38.7660524011554,52.0396560406331,33.616559624738,78.7342397414328,33.8723393175493,43.0897888227409,37.9996110611916,60.8635670050095,57.136506789033
"APEH",109.231992711298,89.1461239089573,140.278858724313,84.8497278798128,104.627907535833,157.060816454267,89.7260083867398,105.962743084707,126.460649513083,105.885218246291,118.386841823625,144.763562337298,102.440975585902,99.2296876324851,131.02541066103,103.510917224094,105.26691455905,149.980070320237,150.26414058198,124.608553822392,148.53986999881,103.628418767264,134.519029384024,122.010747338167
"VAV3",101.305930538269,109.120189429279,81.3315264307211,125.969446310018,95.3367681265978,91.3143212720246,141.393823718575,117.256617163634,97.6093321329855,104.745612501182,80.951249787209,88.8528178936857,89.0070368093889,81.2485815066989,83.1940032474829,105.837548068839,113.916453797199,91.4366309220264,178.963831172837,85.0778438770534,119.221535659236,78.9446118314302,124.459046141648,107.553799107406
"HPRT1",64.3650769468327,111.432432182162,152.1792735282,142.482767041087,109.291568975074,172.656191622325,41.3601810339008,85.5304097541596,156.299450230246,78.0975525319963,127.397193507304,187.923280768608,118.120834633784,144.612601083542,186.797548842763,54.7063649296686,176.24368972219,74.3244038742162,389.467837921781,65.8927308577558,164.517218809167,114.337654492743,238.197200987793,243.475146972589
"AKAP12",151.802889794482,202.70386174576,386.300122855047,188.279770395647,139.716465110143,287.827487478612,138.916195557247,149.399612778127,255.239496804426,202.950467296147,185.874099212425,340.112185993605,165.732753144713,136.1921668636,243.406839965751,136.556227496275,342.583324985658,108.985735412133,451.3485948706,195.116936720877,214.437981489013,217.712910082884,329.594226816021,311.262494370131
"TNFRSF21",231.562159038041,230.106288659827,366.256292084926,298.677801624904,366.870517432112,327.586948142698,271.474501629409,284.929660054497,272.13309842369,176.402707646928,214.520277910878,292.164850715956,271.771438419762,322.473637181539,301.364457653957,210.570853349594,263.521867835209,298.109006180889,306.242338295711,245.595599755795,205.075279919073,296.913563448553,243.032715816927,379.917341944817
"CD22",193.971786381704,147.541900105705,154.634947313505,151.062538541426,173.773847512565,168.888595263669,208.790152323648,189.186985509405,146.576309734674,198.351304387806,181.792874889203,159.060507040283,181.55465983241,196.220366470073,176.660852445264,164.262030763817,229.055765144699,203.29319288885,170.224754259669,223.258447517157,190.42915778602,223.569237231076,174.413949515544,174.721081436476
"ZBTB16",589.515224880179,412.303035976668,366.502570440221,373.819643838978,381.817093850473,313.168568903534,447.857985164436,373.19936378467,387.468983580404,522.083069863603,323.703979885729,367.210203402826,398.909733831777,375.156857604859,325.547200987794,492.271559962152,370.735662526255,310.771155059933,359.798483039076,487.102853546858,378.072842013434,426.328740515808,380.393143121991,277.289677506146
"MARK4",222.097592406443,157.17137807639,183.705890635051,181.623239036908,163.938081861123,221.914001735902,118.329255911,198.945330344778,191.737243362482,208.680017508424,196.32261925765,212.252060306503,168.384858325239,168.367299190621,184.181861230245,189.421786740696,208.987224189404,177.514884359043,221.627357020792,198.115216777324,199.426365340892,188.320631404698,204.846551180083,180.596528562291
"HLTF",153.080299778943,207.690124896987,323.091650054368,175.666937483589,209.916789727314,247.464103688431,158.676354350605,155.845909189319,189.527782082604,238.178627323208,168.717431412536,250.299479965589,196.513832409797,229.23589651741,294.193790091962,106.093582700451,181.515352538505,213.458831605513,256.006409622936,159.076109144093,151.547296857423,182.820741194271,201.679508001959,267.007174738495
"RUNDC3A",248.360802049622,158.342959083934,247.457583048748,264.377230584648,172.695598391078,365.925823716677,102.80059974852,244.842389858884,248.141050791868,211.430534321145,308.758509708268,312.330534321126,277.108017495705,208.601833744059,344.485046209884,220.306978822859,357.0369058265,204.909471866153,434.311303598667,222.177447812471,302.865512367561,260.208108386383,387.561741743949,270.574107733731
"DAPK1",72.6706743916992,119.015314986421,92.4742266495388,130.828419613277,89.3344382416851,116.620782056588,113.422558957485,138.045041763835,84.9745851773136,107.242390187645,65.4749523511254,121.541044053394,150.957468097737,103.605437385788,131.265911683097,87.7419946396976,111.681844061667,98.7258697793191,194.345218854867,130.401798208464,116.975791047101,122.96168396052,142.1816705354,110.277583700709
"SYNCRIP",41.9183353128709,82.0542466301779,86.9947272996079,77.6067520499482,65.0698873223145,68.8274867385051,40.458047372318,51.7221812766083,60.1587759145747,58.4018111086048,49.4467808401766,106.573771951441,74.4842590389995,97.5666810351298,78.1769924036574,40.571259487683,90.2662830828244,88.6469123664678,77.4621474682377,43.3382310041301,63.9499626496159,57.1218845402183,76.7566743090754,101.178684047523
"ACOT7",179.419532579047,142.533119836066,475.255718316135,234.182924298866,166.97588224086,408.3820780526,84.383340933824,240.022842013434,227.934877211891,175.499031747404,250.382894356265,385.166330087132,192.21864561902,202.190622622821,360.024260604803,147.866440347095,223.686832770203,158.996480891391,519.439537377305,165.427970595951,225.272718302639,146.292551430796,326.16386765446,239.296671122145
"EFHD1",2788.91878771937,2134.21276546632,3363.84801948327,1811.57980340632,2228.91145791105,2680.47595417804,1674.184201693,1729.11924360758,2100.48694457754,2318.56899585959,2388.44502331117,3195.54217926154,2058.40911702634,2016.02848831765,2475.35232919292,1545.04008065777,2543.2241004323,1525.4738569906,2611.52725734417,1868.01600602559,1694.36860683338,2449.69445034095,2403.31911131328,1429.81993982613
"LRPPRC",151.912128925737,215.223697773487,236.319239702475,138.135711983086,167.312576340405,216.658338306239,176.047219015939,121.582196333474,215.921559962158,172.704558587926,195.931848298988,239.485414015106,148.510029581239,214.132037719436,174.421887937651,108.469746901162,152.992076511472,130.25887604565,258.99032919868,125.000289134979,180.811205513776,169.453613145228,191.284224108352,212.58298261214
"RGS4",132.697886102727,234.044840725022,201.594631020538,337.297426943676,252.604524960085,199.144451397562,84.9142580343068,223.640538985989,460.027090540611,182.827319626559,204.031816372523,367.692357220061,227.610978183516,188.506224313067,247.388144811702,79.4288180359291,340.06764070405,169.610021672937,999.772659631293,120.82891142534,394.387936162335,247.781350657442,504.635263545857,457.078994762503
"IQGAP1",290.111610794526,235.463003819233,324.46647141701,188.68049850902,204.460111371887,216.130601988187,217.50947429721,250.56386765446,189.493049878325,296.442914909455,343.166728190136,270.171864625789,261.502329192922,192.510662772718,169.855608175763,172.767009924047,225.457518430116,165.521169643457,164.630534791858,255.330228690425,188.296099148995,245.761303551896,266.56080889715,197.655031762485
"ACLY",366.569979539143,387.494428339596,709.905432343602,438.500766160688,339.578804613165,630.741904185673,208.453611244243,388.368207201321,439.65104714164,394.002329192921,394.25216688107,595.17027791087,468.735078319703,406.367812927608,547.194183085289,219.852544922615,425.179548051524,347.321215041342,778.165143286013,424.180098448351,446.025163509837,433.718876107974,531.277964909061,494.798483039075
"DYNC1I1",241.266628523495,382.964347247849,611.44271669403,428.57668816728,304.374959286171,552.518294269871,357.049624672179,311.998297498338,412.003187640459,245.882550294786,356.936187609365,521.396727358555,303.214577445937,289.558859962079,458.540330361939,237.47877483463,438.66920024348,241.531360111272,902.207579268463,269.102494190161,331.727760886471,338.450589322921,428.522842013434,429.95831445081
"PPP2R1B",96.8550541526013,166.59331499806,99.5624322054435,99.497806628776,112.388933473119,108.437166775078,131.986162504053,104.7162237044,113.147312169405,97.7956426892583,126.567894687763,100.882576993114,106.410097900405,105.880054228457,103.175746259887,125.502592773649,113.998989496736,101.545590822549,100.116689902057,116.160765634895,90.1948144534972,124.022496518424,117.728008762839,100.116689902057
"CNTNAP1",318.248099830631,252.733794259318,380.962811066863,289.767287059207,290.032748024257,473.303815325845,167.493473375261,364.235347700937,404.989508680101,335.629252269845,335.791156817357,422.014320357041,388.017293424711,253.094427604376,400.456077258085,266.546319409283,396.666469002258,347.615057738341,629.60844600961,361.859358549704,522.265324150336,375.435189858882,460.035409695036,321.8094820105
"PDE4D",78.9892844508769,59.6288321372069,66.6930129229581,71.6860226640297,85.5188507579589,72.9534613107172,62.6890643661259,66.7798879215966,88.2607060804259,74.5061876729777,61.3757322971948,82.0472324064755,66.9294658035533,72.7304111989661,75.924910547381,65.4886191265699,65.7583916852175,57.0488473019253,95.6979860271939,53.2501568939778,79.2839919671105,94.1715720261876,77.8494819426041,80.3523714047457
"LETMD1",134.975559954081,155.183793401101,178.330534351275,147.940799287485,176.129354069252,189.591934716598,124.509787544392,176.904042361797,146.055290112889,182.591018293029,194.747372503803,190.125406118628,169.670677728196,136.723554377258,196.636944578145,156.947659095582,197.695670192651,161.167259039591,223.871559962153,188.032794374624,190.125406118628,153.129140785333,195.671559962904,177.424593671742
"CLK1",82.6952259509436,105.152345378317,64.8445048755882,57.000756439487,56.1304772109227,60.5931808466278,125.57678632969,79.2315294682797,78.526026001749,206.37030054768,106.732755482495,87.2987259361105,139.852390560324,92.2856912510845,87.4908268977573,61.7455165288598,120.284918984379,81.9702221539441,97.7122924123209,109.912738839587,84.1346434430334,116.080174977418,81.3308504667702,123.853266713399
"TAZ",74.7884024749228,62.0019891562459,76.5645704735366,59.0210920047099,63.7084947332244,72.391484490196,94.0870288126908,69.2767659195358,58.4737956286848,76.6718283582085,52.2831297795017,60.3370565911173,63.1145873453222,51.5756909339659,68.9649849805182,72.3230985666481,63.7706439212913,70.5169365211318,59.9546437994269,72.1979051425171,65.4826614774473,65.7647378159848,58.4892388429802,45.6202074225389
"STXBP1",563.232012354242,548.044091651676,1242.11893568093,708.346538985384,514.240295122382,1484.93309842369,300.914158930325,739.043344299239,869.910167086556,660.349681948473,678.423364563542,1089.79625864568,740.853304337967,731.977043688334,1082.58019414754,506.096248357503,730.05116339881,697.8354725206,1844.03903507107,627.367720191553,916.109261710387,693.828064214843,1267.61906870722,785.878233109798
"RANBP9",198.011084669906,307.639075526853,310.679082799595,361.570439902555,221.096944641874,238.326182203585,249.775754731586,249.481816372408,287.533269361994,234.822057967322,221.546207637713,263.190147774389,322.828902844819,243.478884193497,291.212179279402,214.539321664292,363.19246856547,189.904480808448,429.892761697718,228.71862878256,308.225766722139,296.033211352631,344.17453169576,432.848892508281
"RRAS2",18.2397028249339,25.5507827387303,16.4007493393393,25.565386815296,22.5478004837954,21.3887466277359,24.3548173100712,19.2091059909609,24.1900382507536,21.6800218484848,18.7699928098834,20.0188441574259,21.1752007504152,19.4409759134181,20.3521264760867,23.556734738601,20.1981390002138,19.4292305927459,27.9106277262021,22.5026655013884,24.1900382507536,24.4771656182398,25.9026598810899,26.0070614347058
"LAMP2",628.754895232063,464.296818322442,723.459612497904,446.684380474973,285.253611244204,294.171559962152,430.362754061538,397.787059293898,285.355679291794,558.845898817994,419.047458325693,606.225657229968,412.790243525086,368.168995859588,286.510018099568,288.654213454188,609.349382660913,163.626713977493,349.53378677263,355.502269742718,195.786944578271,293.610741876683,411.906029305986,347.442698948152
"SUMO3",452.96386765446,570.79033968646,747.222381969634,685.539854787313,406.416296813173,604.39588899762,430.051518919661,626.459692974769,735.037901949038,542.023262609449,572.462298043822,695.481526137681,566.150497956029,506.4938004058,633.340179751816,590.480008589672,687.145223529137,509.032333428393,895.168877187439,609.380488947586,680.659180658958,544.450546495897,831.394636885229,781.482021459637
"METTL22",68.3235472829083,68.3894900125262,86.6058165287493,71.7869721757291,64.9760276410063,81.9763680628076,60.4228492863377,65.9843209674574,67.1420567729253,66.1922275603229,82.6449164497963,97.0862318668088,67.2643054516479,75.6207230208828,70.9996160954919,68.5486416888423,83.1247484594749,81.2807863881885,73.3882235619784,69.8056820181466,65.1643371418403,64.6418911972376,70.3137890570119,57.2761869030346
"PSMD12",84.4015052453538,122.135284850772,192.354343197825,133.601015041023,123.631058315591,206.543416934436,75.857947590613,131.070938571421,125.067992885676,146.315691992193,106.702067627769,233.568284863707,126.074481800642,134.762920971485,199.525069170803,79.0067636757819,175.071310536638,96.8951922292888,337.198726878818,100.130709663039,137.846474493549,131.771730017073,208.820137822099,161.258591825831
"SRP72",137.700452287346,174.807381849697,232.33255182812,210.46125169706,189.865222265961,237.261602325666,161.031795162245,156.850336186733,239.317372801007,165.861827567263,179.151899829857,213.288664067008,198.878498561479,210.234884227729,227.66447319135,125.489394182711,228.386808202345,164.904116646119,272.060109314814,148.645573659512,183.527476827114,174.24819446989,189.006168546903,237.949040782765
"MCM7",229.904577284102,120.503411940704,180.079519088243,103.816038194838,108.443096571661,145.768999183721,127.554254957185,169.154053247124,118.105276755211,215.604747256162,153.600551745129,155.354407100171,145.595836825755,147.375998243978,160.262751143807,129.649157098196,189.556006913303,147.888783061385,105.862116225612,151.792383764736,120.816361726362,145.485256440571,128.437403208268,110.874173064038
"MLLT11",725.636944577537,607.799433580236,1678.02703983224,868.305165859164,510.586209420439,1642.52422865064,414.549871087733,1075.18558295414,1016.10131864778,882.64882361079,771.431819994297,1648.59753826439,813.362690218077,642.351047141639,1299.23020003773,551.063652835777,1226.65530099511,542.959710772697,2097.84848303908,520.351989221235,926.183989836121,658.225518990652,1637.95659893472,1047.27254796458
"IMP4",282.287276159027,260.529578194923,359.32743451016,306.97292466439,234.374266833418,308.440790731383,208.787471336609,278.024223823773,299.488845297888,229.12159119636,323.7914387004,341.348912961505,259.935394054811,299.434361885661,297.94941897608,234.064360551087,250.960021500614,266.697139475417,342.03059432276,268.221649896549,262.287855707675,212.326881415695,304.917713808306,297.749798793152
"PRDX2",662.183754219784,622.38752029903,1092.7112272806,771.803680077269,405.478300445272,911.696248153793,741.115067183008,908.370742495281,799.466918638809,728.10446892673,926.291957705709,932.316070371806,816.721580820195,487.584942781226,791.504883381664,895.529215130369,884.897676135864,593.05131910691,1077.37369469473,786.117662357867,634.391885185052,499.465229971633,795.426251215679,725.140387257828
"JMJD6",90.8552309307008,93.3591724355906,43.5578654467702,51.8105347431077,37.1636909855959,41.6174201655668,90.0794789428541,81.4955536217451,56.797167272545,65.0212582301949,103.271354205973,43.1526153299228,61.8249079202901,41.9497552763684,43.2939819822615,90.5745697580612,54.2828354439646,38.8578529154073,42.4566293445453,89.7068778082709,44.2025982856507,44.3745010295854,49.4883251568154,45.2231489556001
"SUCLA2",128.61067440607,139.720311263194,176.354881588247,170.053611405355,97.3975909344091,225.545101332691,147.961562630842,129.683895117043,113.083731365814,131.694746088301,131.26305209145,184.27059970193,138.666763214999,92.6298021692141,175.608053061547,121.259433771628,140.340749632492,78.7238872547464,250.572592421662,108.908136482978,118.606065119685,102.623831983399,177.801128683575,180.198657544392
"TBCE",76.2698309583242,88.5037824200031,116.451961339551,116.91599104684,74.0128097039889,125.628233085599,80.8162193545341,81.5186752226059,91.0374734118128,86.1930891704273,78.1589416292837,103.383768269016,77.3851280400764,97.5061445781185,95.2239622796465,76.19153364549,106.269179183982,82.0513486981662,98.3859410697853,86.6605724962031,86.6035322560279,77.9912713469239,92.336801430789,94.0669162356353
"MAPK9",109.484416276831,134.584452405286,156.000993945404,136.219382586851,76.5500514484267,159.133092209669,70.3408489045574,115.796665981375,117.722866973936,104.636940407867,123.631184173338,180.30053932221,103.664160045455,107.011538175529,133.017280703324,72.8239120225783,165.100276468837,76.1376847708001,217.880287577386,90.7815590482987,114.750854317816,110.700006106823,147.281965181709,161.454402915862
"SLC25A46",60.7910561510884,98.4980107470244,115.307149040371,86.4714967456489,123.79333533379,105.31056033186,76.5039120552401,78.6688720940459,91.1300809366524,99.6010384071696,94.716201883774,109.291402441971,86.0548236553783,106.621345103144,101.935620116251,60.9985100021707,75.1450187490677,62.6389222988593,157.671657539618,64.6839951456326,81.8360622941751,76.835405562271,81.5443333693848,118.978552936878
"HNRNPC",708.125410484378,899.084752786396,713.229252269845,681.478304658059,668.35104714164,660.0157127531,1060.92797021856,737.912961130471,768.4939789952,776.076417551915,750.027970218562,668.35104714164,877.601628535908,754.73458405453,661.233041791477,840.64476724322,557.794332954205,542.072142654774,750.92668422551,794.357881951071,647.252576448554,810.04369804961,817.460055709114,877.999907387465
"DIABLO",379.991373887113,381.084254177393,329.446735043099,365.498153175433,369.129252269845,352.237976012475,382.652837145474,346.452317088743,361.723489557336,333.242165718289,338.061165407632,352.195727774779,338.794463293422,313.491555693889,358.458739449332,382.889508680101,336.752457172596,323.11267487884,336.236178956949,375.549659133998,345.240836947411,299.942072782665,342.084008101586,380.844249495361
"YWHAZ",426.941340420419,534.920813630069,692.168262668342,405.299930070135,586.671848289536,554.431539738782,401.203485371045,460.95290781048,640.195672778246,514.450707434018,519.130030682205,709.857141472759,643.551003753282,720.470430302679,704.123989601972,548.589158356063,482.418006290341,500.622354472159,937.306649828948,388.274578405874,658.25652863979,672.49980410871,714.736944577538,647.053725786566
"ACVR1B",294.818150411819,300.702329192922,321.274631596251,271.490976948284,304.934180994435,453.850334510778,301.940522899456,280.031716834362,347.789371888136,320.812673535692,320.902914425571,359.859631734307,303.68991475962,313.978693673812,375.961136282379,297.273032433861,296.969244287655,243.481816372409,421.709347392305,268.283129404008,337.063184952292,309.458492819715,345.761721866415,362.36386765446
"ATP13A2",178.49762613279,108.339180974447,259.22222377027,171.11175455607,122.266673744253,257.549641094132,67.3905746128029,248.245468952714,189.013752091249,148.10624124223,142.137954915408,260.61561487901,208.769640679247,147.841883487584,250.945702974753,156.277230298123,185.714211178744,220.741209398745,363.724492734868,239.425791552358,219.485662526257,194.09984683856,264.405913862544,158.743356157149
"RAB2A",113.006014026106,155.336957421692,241.353491966194,138.146611759396,151.263872624375,222.295918936512,126.631820946234,106.036099232699,184.461925444496,129.714987861977,196.917698174595,238.971068201273,132.382523597185,189.212267789172,214.401785393548,135.762827522343,151.274100317355,136.777008756622,281.915174166224,91.9918156179733,169.719472742145,183.339625307334,203.317715704185,218.283098423694
"THY1",286.603699209414,262.931816372409,351.073433412234,305.824287613043,215.9710560431,415.803639076328,79.7917338214863,286.501669052157,341.392700872594,279.029741638137,296.800411847713,351.394977542284,277.376573993331,261.640146863211,348.546803419033,184.533564475685,320.933098423691,293.971924444947,508.619043298531,226.008143373729,328.924965603952,245.613997588667,333.256701683538,235.868359558672
"PYROXD1",96.0488257718957,70.4454592057613,63.0895987554843,70.2310276809142,82.0195655494848,55.5925322066304,34.1393656263714,38.2471455112933,43.2768211563614,60.9089246477218,45.0648094843378,74.4957142336849,64.7898832288812,70.0720013408109,66.2169134425329,39.742358867171,43.2595662668336,65.532556607745,66.317140422881,35.684028347691,66.5548959624658,66.7253902894211,64.9394862923739,84.0185615719241
"CHKA",126.750027358732,148.263252829574,163.76140148188,99.4750756312848,125.879928327923,144.575484729642,247.818108091132,144.261021464085,112.930763448252,149.351053756515,154.144009356697,142.671768553652,130.465383903272,160.927849878205,156.742074684441,195.950498028053,129.209962744554,144.917442339789,171.668953429969,146.657024266569,96.0331592633908,120.141645767944,118.896081975421,124.005034115491
"PRPF4B",55.3781065334639,69.0035565457929,34.045457159671,48.1284616423319,39.6729974252052,34.2104470637639,107.465130626274,54.6681427484201,41.1886705265948,62.4137780345216,57.7792630085533,30.7138125961156,54.4020182843464,43.4069823401798,39.0814617991699,57.0542975382911,60.4220662955079,33.0128688070295,52.047148258935,75.0478402214393,39.0306205069973,71.0076882482906,63.9258510231574,68.5414008293434
"KATNB1",199.254587847071,134.718091479097,201.106640131494,156.346821230767,170.828371010725,227.202329192922,116.168636149528,159.084083172758,182.938023925674,191.07491362114,164.434693770092,200.491030159344,142.161380176916,154.869463676544,190.748507109899,182.115516246213,184.986367405724,201.06551045191,184.542194399522,169.903173601377,179.304317993237,168.521788763151,177.786425962162,152.925243745682
"DYNLT3",169.708791518253,369.78893120921,462.028928071575,320.767142704187,300.505840350408,362.09288581519,196.423639210216,266.891507210849,349.29718836794,337.597200987794,358.678633082061,443.32975822061,325.146681213923,369.913109299229,409.799765090358,209.42460485492,361.061303551896,204.843354834041,634.916236410797,173.474882139634,324.974491945818,304.201650669439,519.607679988832,406.147841007596
"TCF12",426.397549445866,715.502554947987,384.373197505102,559.605796546666,377.14832565241,396.01732507856,704.914010157135,420.625598194984,404.625364354197,471.903870934,470.454433334106,412.483903432578,501.01094066486,484.01930473253,377.042526818523,437.438695219466,620.479252269845,310.299299609513,339.627185239324,445.833727225303,335.171940507743,489.396105960572,435.176001233577,471.054312082951
"GNAO1",392.67137549082,368.710476607137,378.079849749518,404.948483039075,417.289430897976,354.692938221393,233.692728920162,296.856605325508,456.092086672671,330.382187650346,219.142623292792,410.343074096133,356.999056998201,413.396481331405,444.270091443246,358.789129634964,422.810394007588,469.911708932051,545.636318966093,332.171559962152,481.112585603178,362.79462735924,463.734858235692,407.178385354345
"SCFD1",68.6607544465232,77.8222949147868,102.373939058154,90.8319767782838,70.5754815718307,106.472472445999,88.3269209930415,63.0408916328117,90.7977779742566,68.6536720043689,79.3239832063523,98.8074979669172,88.407493151895,84.6783842080885,99.6870390401027,74.8625154967437,70.3185124919158,84.5095062103778,103.852165784055,74.8975490869708,90.1821178400885,90.4296489456125,103.292853068676,95.5852791956994
"NDUFS1",55.8775984032238,61.8863977826066,144.169846411296,121.841246496909,78.1497340345934,140.812387069557,134.917861090612,88.2602281353516,118.91739140671,81.7916485537458,75.0453821745592,131.535775553601,114.735371458218,94.159510157644,115.355493987973,84.837185494982,105.387907961178,74.1186335833562,139.832241502229,79.9299349217228,94.4159221471263,79.9312325269014,125.113673117451,121.43748069486
"PRPS1",182.927571222687,204.373069061493,261.393473163702,261.496381795568,203.746109196277,193.184714262132,152.553634408847,228.191129430574,245.166431757024,163.374496421561,120.300303599645,217.787289349682,222.535662526256,217.968457700833,210.57206652183,195.699186750517,278.5610930038,191.004771578039,328.710808546174,207.481149776034,227.112033793992,175.49870908617,231.678028170465,282.187192348367
"BCKDK",68.8790767679809,59.6344431138219,64.8482474756441,68.9057038239644,61.2700660983516,72.1025018793555,53.493385083868,69.0739440297472,77.9843185211012,57.9932406354822,61.7046965715826,73.0598704134586,59.757331920836,59.0699588813753,70.1090672532402,70.7741332467301,70.4321470687379,82.2654557564993,57.9648280296733,73.5788903983286,71.2202486972282,67.5180905612256,61.8523793879292,66.8628781000955
"HTR2A",75.3603512854828,97.0707277540706,61.2413614192126,104.810039836847,90.3236325594614,58.6094362569424,68.9405482607101,73.734608961988,104.810039836847,92.2771899465963,69.1182123783558,87.5506929317725,113.093097300888,124.49526779662,79.7355928027314,67.1864509768031,100.064688891444,99.840803641747,156.905137758081,83.6897718301345,93.0119387198202,87.6328022388756,111.274199998451,126.020575528312
"STRAP",559.958511915734,577.454034969779,660.267777765327,667.960466969323,433.292072782665,646.092589659352,745.774143670262,672.919878130669,602.339508680101,611.467226315044,562.14837638347,721.422361314051,567.317412752729,490.265939946878,583.742953493577,569.515276721304,646.326340872383,400.561934943496,794.965764390553,633.040605752264,564.387068973539,555.08363687741,707.571699618692,690.004575967936
"KCNQ2",48.4296204616708,42.7883306085088,86.5234153892547,65.7968494685534,50.2813656179655,77.6920671158423,30.4991866789575,54.434311450371,58.557100540099,45.8904544494487,47.0393189325035,100.818088379385,48.9879453381925,56.1340774690355,90.3469269618065,50.1325011136549,88.0416367792408,55.7551662246832,122.3828276339,56.6279863397487,82.3590652720796,48.9707251257452,96.1078191782709,72.0479145993913
"ATR",28.8943762601953,44.778605399109,40.1969777726529,42.7596491086648,35.9645917916646,50.6401035829428,43.6011926055073,34.463602910355,46.9152750340804,39.2354139117092,44.5600008711096,41.1590007351112,44.4389013263425,52.9775567643381,41.8914241116248,29.3634708812424,56.5995164146949,34.4922368279215,55.1242414030339,38.1795851367996,41.5919331379444,40.9737691537847,38.05254801544,57.7174101496675
"RGS7",70.1026569247554,90.9692245330029,172.278490476344,113.721695224239,52.8659552777056,225.533819203364,65.9735615560696,98.1133053286276,88.2419890755563,115.271949058124,73.1814569039322,175.338836447735,75.8311611969375,68.2307706435413,169.409356806997,69.4323503984056,129.601376438005,80.9369507849907,202.967106067397,54.5068858235682,95.2266820172179,86.6557282757903,157.844467805167,123.50162784876
"HIST1H1C",59.6224580960187,220.76258560318,107.375497369879,94.8468070300519,78.4988656268761,99.7683182732589,376.949765090357,125.48942343686,68.7739673961542,67.222374152799,260.06396197547,70.5183050257725,94.1587941156929,93.2808006697713,99.4644687772675,342.371559962152,53.6955771382596,55.7561580278031,84.6050037362736,102.587814006402,63.5077651966325,73.5109266990894,61.2472076398845,52.054323642643
"NDUFA9",198.374196464806,204.059798033046,327.184124505226,201.274748517112,217.283125284416,290.292072782665,204.265066815599,224.65965010918,224.901022107284,166.16884515519,190.412585605563,232.56056018045,190.652484399999,197.388808076146,234.263352628935,208.469335988739,201.710021500815,202.15135299887,229.662490399561,194.472058879647,160.815150620918,145.712598336135,164.093668843644,199.844789121627
"SNAP91",124.223198255889,124.873027971443,422.08735589876,179.286780690221,122.627270668943,435.56386765446,89.3321043810566,145.22955885664,219.903293241537,169.386560489246,124.27956571718,326.226367970435,158.981827240702,163.534579017515,328.271840592493,89.5256508189376,170.997624977467,119.383434139485,564.845918936511,97.8433684849853,181.107994366843,164.927970647847,333.405482795787,288.85839012389
