"","P_GSM1679692","P_GSM1679693","P_GSM1679694","P_GSM1679695","P_GSM1679696","P_GSM1679697","P_GSM1679698","P_GSM1679699","P_GSM1679700","P_GSM1679701","P_GSM1679702","P_GSM1679703","P_GSM1679704","P_GSM1679705","P_GSM1679706","P_GSM1679707","P_GSM1679708","P_GSM1679709","P_GSM1679710","P_GSM1679711","P_GSM1679712","P_GSM1679713","P_GSM1679714","P_GSM1679715","P_GSM1679716","P_GSM1679717","P_GSM1679718","P_GSM1679719","P_GSM1679720"
"TNFSF10",21.3806564043804,11.3631089851724,50.5816281062051,69.2470854822919,0,49.1672860689496,53.0499756018782,37.4269196351567,5.7609583629979,21.0522460832869,55.7230132923349,53.4644398980798,228.091943196786,149.899448847492,26.3356601917336,79.2694963433556,44.965261034516,24.8989201719305,53.9915522843279,0,48.6268558775976,50.3812944171024,62.7073489477099,27.9110568926943,107.706526813274,39.3064488874814,81.3916934394973,53.4648358772934,91.3271579538608
"VCPIP1",897.987568983976,1124.94778953207,1262.70137072399,886.362694173336,798.569356002165,727.158283440781,878.271818297762,906.043346167751,833.034579289496,702.046641125263,720.321879144817,850.570634742179,699.205484054148,686.834359883182,838.226441531179,696.61072544161,882.443247802376,761.040907863789,813.247756282689,646.264023107595,1499.83458597465,1215.54869069834,1181.48608255447,1016.75992966243,1028.74832152492,1350.3667117796,1299.27475336139,1073.04863585305,971.565510147456
"PSMD12",0,0,0,0,0,0,0,0,0,47.5963824491704,42.1320344405459,0,0,0,87.2839023497458,0,0,0,0,80.7830028884493,0,0,0,0,0,0,0,0,0
"TNFAIP8",11.4030167490029,50.5027066007662,22.0719831736168,21.763369723006,24.5085224348491,21.995891136109,20.9580150525939,23.3918247719729,20.7394501067924,30.2053965542812,46.2093280960826,32.8077244829126,69.6717208310183,52.8334122987063,22.573423021486,28.8252713975838,23.8877949245866,35.7245376379872,34.8695441836284,65.6361898468651,23.5536333157113,29.5890141814728,48.7723825148854,33.4932682712331,41.2707252275163,62.763523223559,16.1586450210767,43.1470605325526,58.2939306088473
"NFAT5",524.538770454132,931.774936784137,481.904965957299,815.137120534407,990.552781741816,67.2815493575099,797.059509968961,323.586909345625,421.702152171446,646.212423252198,663.239767967303,901.604872826709,663.54019839065,692.977779917915,1255.08231999462,623.346493972751,196.723017026007,779.444457556085,499.421858630033,247.397946345876,572.125351184859,423.042932486463,12.9396116876227,615.638169176,31.2046946842196,493.232536039686,869.57448946757,340.486586376447,1612.79874684478
"ALDH2",6522.52558042964,10842.9311071845,7051.07895800499,5917.658076501,9750.30717533078,6407.27370035364,7138.82387728979,7518.1324817121,7650.55270606121,6970.12408366216,3696.74624768661,14693.0001647177,7979.90031089556,11818.7114628199,7058.70937881867,10222.1618693682,9490.48040709753,9103.26172720711,10219.026093815,7487.57458022315,8170.83137668257,7734.72824765419,13709.0209056636,9444.30419371938,8458.48546553218,9616.13252782771,8866.90683823229,10171.4505307609,8796.55412887506
"TUBA4A",15.679148029879,18.9385149752873,24.8309810703188,57.3761565424704,22.4661455652783,28.4652708820234,58.2894793650267,14.0350948631838,13.826300071195,48.5116974962698,12.2318809666101,8.50570634742179,36.4947109114858,30.7171001736665,45.8992934770215,7.20631784939596,9.83615085130037,33.5594141447759,28.1206001480874,10.0978753610562,10.6371247232245,4.79821851591451,0,6.37967014690155,10.0660305432966,16.4833495334599,22.1433283622162,11.2557549215355,10.687220611622
"FTSJ1",14.2537709362536,12.6256766501916,23.9113151047515,23.7418578796429,28.5932761739906,1.29387594918288,32.7468985196779,14.0350948631838,14.9784917437945,37.5279169310767,40.772936555367,32.8077244829126,31.5181594235559,19.6589441111465,38.3748191365262,36.0315892469798,16.8619728879435,51.9629638370724,28.1206001480874,0,3.79897311543731,9.59643703182902,8.95819270681569,14.3542578305285,7.04622138030766,0,43.6881883903184,13.1317140751247,28.1753997942762
"CRMP1",15.679148029879,2.52513533003831,19.3129852769147,15.8279052530953,12.2542612174245,5.17550379673153,25.5425808453488,3.11890996959639,32.2613668327882,31.1207116013806,0,17.0114126948436,9.95310297585975,2.45736801389332,35.365029400328,6.00526487449663,18.2671372952721,15.1558644524794,12.3730640651585,0,8.35774085396208,15.1943586337293,0,11.1644227570777,2.01320610865933,1.2679499641123,31.7188217080394,1.87595915358924,11.6587861217695
"PAXIP1",0,0,1.83933193113473,0,1.02118843478538,0,0,0,0,0,1.3590978851789,3.64530272032362,0,0,9.02936920859439,3.60315892469798,5.6206576293145,0,0,0,1.51958924617492,3.19881234394301,0,0,0,0,0,0,8.7440895913271
"MTOR",9.97763965537751,54.2904095958237,20.232651242482,23.7418578796429,4.08475373914151,23.2897670852919,21.6129530229874,24.9512797567711,85.2621837723689,41.1891771194744,33.9774471294725,34.0228253896871,21.5650564476961,18.4302601041999,16.5538435490897,9.60842379919462,54.8014118858164,15.1558644524794,10.1234160533115,106.02769129109,9.11753547704955,21.5919833216153,14.9303211780262,7.17712891526424,11.0726335976263,10.7775746949546,14.9617083528488,30.0153464574279,10.687220611622
"UBE2I",0,0,0,0,0,0,27.5073947565295,2.33918247719729,5.7609583629979,5.49189028259658,8.1545873110734,4.86040362709816,6.6354019839065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"EPX",44.1866899023861,32.8267592904981,56.0996238996092,55.3976683858335,40.8475373914151,40.1101544246694,73.3530526840785,49.1228320211431,41.4789002135849,54.9189028259658,32.6183492442936,44.958733550658,48.9360896313104,27.0310481528265,49.6615306472692,52.8463308955704,43.5600966271874,46.550155104044,69.7390883672569,25.2446884026404,52.4258289930349,35.9866388693588,11.9442569424209,39.8729384181347,27.178282466901,30.4307991386953,50.8698083996858,39.3951422253741,31.0900963247186
"LDB1",775.405138932195,967.126831404674,1218.55740437676,1358.23211953124,1112.07420548128,702.574640406306,1305.94631296476,738.401935301945,896.405121282473,1302.49331202249,916.031974610578,772.804176708608,1325.42154628532,962.059577439234,1471.03473356684,954.837115044965,758.788779957457,1183.23998904,1127.07365393534,939.102408578223,667.099679070792,574.18681573777,161.247468722682,785.496886837253,433.845916416086,525.56526012455,1122.72659479777,475.555645434873,727.702567100444
"DNAJC12",17.1045251235043,8.83797365513409,22.9916491391841,5.93546446991073,18.3813918261368,7.7632556950973,12.4438214374776,10.9161848935874,11.5219167259958,15.5603558006903,17.6682725073257,8.50570634742179,4.97655148792988,11.0581560625199,15.0489486809907,14.4126356987919,9.83615085130037,5.41280873302837,15.747536082929,25.2446884026404,11.3969193463119,10.3961401178148,3.98141898080697,19.9364692090673,12.079236651956,6.97372480261767,21.5448600281022,20.6355506894817,19.4313102029491
"EXOSC7",1.42537709362536,3.78770299505747,9.19665965567365,15.8279052530953,13.2754496522099,11.644883542646,17.0283872302325,2.33918247719729,26.5004084697903,9.15315047099431,8.1545873110734,3.64530272032362,29.8593089275793,9.82947205557327,9.02936920859439,4.80421189959731,8.43098644397175,12.9907409592681,7.87376804146448,5.04893768052808,0.759794623087462,8.79673394584327,0,5.58221137853886,0,0.633974982056152,9.57549334582321,4.68989788397311,10.687220611622
"SAP30BP",18.5299022171297,7.57540599011494,101.16325621241,160.25754068759,46.9746680001274,45.2856582214009,103.480199322182,99.0253915346854,157.850259146142,148.281037630108,95.136851962523,64.4003480590507,92.0662025267027,43.003940243133,79.7594280092505,90.0789731174495,103.982166142318,84.4398162352426,102.358984539038,50.4893768052808,11.3969193463119,41.5845604712591,30.8559971012541,146.732413378736,169.109313127384,62.763523223559,113.110515147537,41.2711013789633,77.7252408117964
"GOSR1",702.710907157302,849.708038557892,934.380621016443,747.868523208752,794.484602263024,732.333787237512,812.778021258406,770.370762490308,874.513479503081,737.743927962141,882.054527481106,850.570634742179,746.482723189481,809.702760577848,868.324338893161,754.261268236777,775.650752845401,689.591832587814,710.888771743651,631.11721006601,871.484432681319,810.099226103566,726.608963997273,826.964742792113,737.840038823644,997.876621756383,941.390689561244,781.336987469919,908.413751987871
"RPS14",5938.12097204325,4155.11018557804,5361.65257925774,4363.5556294627,4142.96147992428,4815.80628285869,3793.40072451949,6302.53732106191,4370.2630141702,4439.27797843224,6148.55883254934,6002.59847946623,5142.43653752754,5826.41956094105,3683.98263710651,5450.37840009315,4978.49749516532,5916.19994520001,7466.58175132018,8754.8579380357,5233.46536382644,4555.10877777484,9883.87261985331,6488.92199816724,9477.1677565138,7158.84549737807,4855.37359466648,5325.84803703986,6702.8304545073
"MEIS1",22.8060334980057,31.5641916254789,25.7506470358862,81.1180144221133,79.6526979132594,76.3386810017901,47.1555338683362,58.4795619299323,109.45820889696,181.232379325687,164.450844106647,53.4644398980798,24.0533321916611,36.8605202083998,31.6027922300804,55.248436845369,56.206576293145,82.2746927420312,29.2454241540109,156.517068096371,28.8721956773236,138.348633875535,0,71.7712891526424,36.2377099558679,32.9666990669199,22.7417966963301,29.0773668806333,93.2702889741557
"SUZ12",0,7.57540599011494,0,11.8709289398215,20.4237686957076,0,37.3314643124328,0,9.21753338079664,0,12.2318809666101,8.50570634742179,7.46482723189481,0,0,10.8094767740939,0,10.8256174660567,16.8723600888525,0,0,0,0,11.1644227570777,13.0858397062856,2.53589992822461,9.57549334582321,2.81393873038386,0
"TUFM",2223.58826605556,1396.39983751119,1160.61844854601,1151.48010716268,1077.35379869857,1691.09586558203,1147.45132412951,1372.32038662241,1239.75823971715,1156.04290448658,1374.04796191587,1320.81468566393,1152.90109470375,1311.00583541208,1091.80122680587,1331.96774916335,1333.50102255486,1294.74384894039,1256.42841461655,1852.96012875381,1407.13964195798,1200.35433206461,2477.43796080714,1310.22475641991,2060.51645221282,1241.32301486595,882.740792818077,1641.46425939059,1035.68883381719
"BIRC3",19.955279310755,55.5529772608429,83.6896028666302,74.1933058738841,56.1653639131958,72.4570531542415,37.9864022828264,53.0214694831386,104.849442206562,99.7693401338379,281.333262232032,37.6681281100108,161.737923357721,58.9768323334396,23.3258704555355,54.0473838704697,35.1291101832156,77.9444457556085,69.7390883672569,40.3915014442247,82.8176139165334,128.752196843706,191.108111078735,122.011191559492,163.069694801406,109.677671895714,58.6498967431671,120.061385829712,59.2654961189948
"SNCAIP",0,0,3.67866386226946,4.94622039159228,0,0,3.92962782236135,0,3.45657501779874,0,0,0,4.14712623994156,0,6.01957947239626,3.60315892469798,7.02582203664312,4.3302469864227,0,0,0,0,0,9.56950522035233,0,0,0,0,10.687220611622
"ADRM1",1231.52580889231,1030.25521465563,743.090100178431,925.932457306074,824.0990668718,988.521225175723,941.800801425937,920.858168523334,882.578821211278,888.770910733547,1118.53755950223,882.163258318317,757.265251413329,946.086685348927,967.647400187699,987.265545367247,861.365781692447,867.131959031145,750.257611950973,1090.57053899407,566.046994200159,415.045901626605,939.614879470446,660.29586020431,896.883321407732,621.929457397085,522.462855681479,603.120867878941,547.962947723165
"RPS27",1773.16910446995,1992.33177540023,1425.48224662942,1281.0710814224,2045.44043487511,2132.30756425339,1294.15742949767,2265.10836541938,1504.76232441505,1658.55086534417,2945.16511718268,2585.73472961622,3565.69914110176,3001.67502897069,1591.42632301476,2572.65547223436,2286.20249072367,2104.50003540143,2956.03748756695,5695.20170363568,1346.35607211098,1680.17618365606,3235.89827665087,1973.71045169767,2801.37630019946,2367.89655797973,1741.5428522716,2194.87220969941,2346.33070700611
"EIF4ENIF1",32.7836731533833,47.9775712707279,60.6979537274461,46.4944716809674,52.0806101740543,37.5224025263036,56.9796034242396,35.8674646503585,35.717941850587,70.4792586266561,38.0547407850092,35.2379262964617,32.3475846715442,28.2597321597731,52.6713203834673,36.0315892469798,39.3446034052015,51.9629638370724,40.4936642132459,90.8808782495055,53.1856236161224,31.1884203534443,21.8978043944384,39.8729384181347,31.2046946842196,27.8948992104707,74.2100734301299,30.9533260342225,58.2939306088473
"TMPO",12.8283938426282,16.413379645249,14.7146554490778,20.7741256446876,21.4449571304929,3.88162784754865,32.0919605492844,8.57700241639007,13.826300071195,20.1369310361875,38.0547407850092,27.9473208558144,11.6119534718364,8.60078804862661,50.4139780813187,21.6189535481879,4.21549322198587,9.74305571945107,38.2440162013989,20.1957507221123,2.27938386926239,2.39910925795726,0.995354745201744,9.56950522035233,2.01320610865933,16.4833495334599,17.9540500234185,4.68989788397311,10.687220611622
"AGTR1",0,1.26256766501916,0,0,3.06356530435613,2.58775189836577,0.654937970393558,3.11890996959639,11.5219167259958,6.40720532969601,9.5136851962523,4.86040362709816,40.6418371514273,12.2868400694666,7.52447434049533,10.8094767740939,8.43098644397175,3.24768523981702,10.1234160533115,0,8.35774085396208,0.799703085985752,2.98606423560523,0,7.04622138030766,19.6532244437407,5.98468334113951,4.68989788397311,17.4881791826542
"RPS5",24.2314105916311,16.413379645249,11.0359915868084,22.7526138013245,12.2542612174245,15.5265113901946,15.7185112894454,28.0701897263675,13.826300071195,6.40720532969601,23.1046640480413,17.0114126948436,14.9296544637896,28.2597321597731,14.2965012469411,21.6189535481879,8.43098644397175,19.4861114389021,15.747536082929,25.2446884026404,18.2350709540991,15.994061719715,26.8745781204471,16.7466341356166,19.1254580322636,10.1435997128984,8.37855667759531,9.37979576794621,7.77252408117964
"CDK5",11.4030167490029,2.52513533003831,32.1883087948578,0,0,0,32.0919605492844,5.45809244679368,6.91315003559748,14.6450407535909,0,0,23.2239069436728,6.14342003473329,30.0978973619813,0,7.02582203664312,10.8256174660567,14.6227120770055,25.2446884026404,4.55876773852477,0,2.98606423560523,6.37967014690155,0,0,44.2866567244323,1.87595915358924,10.687220611622
"TMEM246",1701.90024978868,1302.96983029977,3114.90862537666,2483.99188065764,1810.56709487447,715.513399898135,3064.45476347146,238.596612674124,1152.19167259958,2296.52545317247,716.24458548928,366.960473845911,2808.43388968843,1326.97872750239,3239.28620358324,769.874956910469,500.23852900899,1808.96067857808,2585.97038961812,772.487465120797,31.151579546586,1613.00112443326,16.9210306684296,527.120245887741,331.17240487446,1383.33341084652,3002.51563224969,1272.8382857103,906.470620967576
"SPCS2",243.739483009936,369.932325850613,499.378619303079,323.482813610135,331.886241305248,218.665035411907,353.011566042128,231.579065242532,262.699701352704,291.985500024718,400.933876127775,387.617189261079,418.03032498611,330.515997868651,354.40274143733,308.670614549127,340.049786573527,308.530097782617,344.19614581259,459.453328928055,345.706553504795,328.677968340144,395.155833845092,500.006647763409,354.324275124042,374.679214395186,573.332664081165,407.083136328866,517.844416908594
"ERAL1",141.112332268911,188.122582087854,336.597743397656,209.719744603512,202.195310087505,139.738602511751,284.898017121198,159.064408449416,127.893275658553,225.16750158646,205.223780662014,181.050035109407,221.456541212879,189.217337069785,261.099259615188,249.81901877906,271.196730614425,190.530867402599,229.464097208394,272.642634748516,154.238308486755,228.715082591925,42.800254043675,261.566476022964,146.964045932131,135.670646160017,298.037230388747,180.092078744567,141.848564481529
"RPA2",109.754036209153,98.4802778714942,170.138203629962,144.429635434494,123.563800609031,89.277440493619,112.649330907692,99.0253915346854,135.95861736675,134.551311923616,78.8276773403762,65.6154489658252,222.285966460868,135.155240764132,145.22235477156,73.2642314688589,106.792494956975,111.503859900384,157.47536082929,116.125566652146,197.54660200274,76.7714962546322,173.191725665103,120.416274022767,136.898015388834,110.945621859827,156.798703537855,94.7359372562567,130.189778359759
"CBFA2T2",42.7613128087608,15.1508119802299,0,23.7418578796429,8.16950747828302,23.2897670852919,4.58456579275491,32.7485546807621,0,19.221615989088,44.8502302109037,30.3775226693635,11.6119534718364,31.9457841806131,6.77202690644579,21.6189535481879,23.8877949245866,3.24768523981702,16.8723600888525,55.5383144858089,6.83815160778716,23.1913894935868,8.95819270681569,11.1644227570777,20.1320610865933,9.50962473084228,3.5908100046837,19.697571112687,13.6019171420644
"DDX21",253.717122665314,618.658155859387,583.987888135277,542.105754918513,561.653639131958,348.052630330196,459.766455216278,479.532407825445,869.904712812683,458.572838596815,640.135103919262,808.04210300507,925.638576754957,587.310955320503,765.991487862424,613.738070173556,587.358722263365,581.335657927247,523.043162754426,514.991643413864,447.519032998515,586.182362027556,518.579822250108,553.43638524371,416.733664492481,703.078255100272,735.517582626045,496.191196124355,854.977648929761
"LMNB1",0,0,5.51799579340419,5.93546446991073,0,7.7632556950973,3.92962782236135,4.67836495439459,0,0,8.1545873110734,7.29060544064725,9.12367772787144,0,15.8013961150402,0,0,0,0,0,0,0,0,0,0,4.43782487439306,13.1663033505069,0,0
"MCAM",0,0,1.83933193113473,3.95697631327382,1.02118843478538,0,9.82406955590338,0,3.45657501779874,1.83063009419886,0,0,4.97655148792988,2.45736801389332,9.02936920859439,1.20105297489933,1.40516440732862,6.49537047963404,0,0,0,3.19881234394301,0,2.39237630508808,3.019809162989,3.80384989233691,11.3708983481651,0,0
"HTATSF1",2896.36625424673,2396.35342820636,3457.94403053329,2711.51801867089,2641.81448078977,2067.61376679425,2754.01416550491,2180.89779624028,2595.88783836685,2515.28574942924,3040.3019691452,2552.92700513331,2669.09044802639,2332.04224518476,2903.69464799715,2602.68179660684,2603.76964677994,2584.07488914774,2097.79677104732,3630.18619229969,3402.36032218566,3097.25005202282,3079.6275816542,2582.1714919584,2948.34034613159,2617.04872592779,3684.17106480548,2768.91571069772,2430.85690638893
"ITFG2",22.8060334980057,11.3631089851724,11.9556575523757,10.881684861503,19.4025802609222,23.2897670852919,5.23950376314847,27.2904622339684,12.6741083985954,21.9675611303863,23.1046640480413,9.72080725419633,4.14712623994156,9.82947205557327,15.0489486809907,15.6136886736913,26.6981237392439,11.9081792126624,8.99859204738798,40.3915014442247,17.4752763310116,16.7937648057008,6.96748321641221,11.9618815254404,8.05282443463732,5.07179985644922,10.7724300140511,15.0076732287139,6.80095857103219
"GIPC1",525.964147547758,108.580819191647,416.608682402016,857.674615902101,368.649024957521,278.18332907432,510.196678936582,325.146364330424,361.788185196268,455.826893455516,396.856582472239,320.786639388479,486.043195321151,203.961545153145,639.580318942103,345.903256771006,410.308006939958,678.766215121758,452.179250381246,85.8319405689774,187.669271902603,246.308550483612,145.321792799455,202.554527164124,102.673511541626,107.14177196749,195.699145255262,155.704609747907,331.303838960282
"RUNDC3A",1385.46653500385,1127.47292486211,2026.0241221449,1468.03821222459,1311.20595026442,696.105260660391,1786.01584526323,909.941983629747,475.855160783626,1309.81583239929,160.37355045111,715.694434090205,1123.04178577618,739.667772181888,2030.10317706564,810.710758057046,1131.15734789954,937.498472560514,1145.07083803012,328.180949234325,866.165870319707,519.807005890739,227.936236651199,397.134466644622,213.399847517889,583.25698349166,1527.2911886588,789.778803661071,480.924927522991
"CCNE1",7.1268854681268,0,15.6343214146452,0.989244078318455,0,0,5.89444173354203,0,0,17.3909858948892,0,0,0,2.45736801389332,0,0,0,0,0,0,0,0,0,0,0,0,41.8927833879765,16.8836323823032,0
"SUMO3",2.85075418725072,0,0,3.95697631327382,4.08475373914151,0,0,1.5594549847982,2.30438334519916,2.74594514129829,0,0,3.31770099195325,3.68605202083998,4.5146846042972,1.20105297489933,4.21549322198587,0,0,0,0,0,1.99070949040349,0,0,0,4.18927833879765,0,22.3460067333915
"RPS6KA4",11.4030167490029,8.83797365513409,24.8309810703188,19.7848815663691,44.9322911305566,0,16.373449259839,6.23781993919278,0,15.5603558006903,16.3091746221468,0,17.4179302077546,14.7442080833599,34.6125819662785,25.2221124728859,15.4568084806149,35.7245376379872,68.6142643613334,45.4404391247527,0,0,0,24.7212218192435,0,3.16987491028076,19.1509866916464,0,0
"TUBA1B",58.4404608386397,16.413379645249,51.5012940717724,102.881384145119,29.614464608776,55.636665814864,98.2406955590338,47.563377036345,80.6534170819706,61.3261081556618,16.3091746221468,53.4644398980798,116.948959966352,62.6628843542796,119.639142013876,46.8410660210738,16.8619728879435,35.7245376379872,58.4908483080219,0,4.55876773852477,9.59643703182902,0,51.8348199435751,23.1518702495823,36.7705489592568,93.3610601217763,36.5812034949902,17.4881791826542
"PLEKHF2",136.836200988034,383.820570165823,228.996825426274,119.698533476533,199.131744783149,190.199764529884,132.952407989892,193.372418114976,391.745168683857,151.942297818505,324.824394557757,246.665484075232,218.968265468915,285.054689611625,133.183195826767,187.364264084295,189.697194989364,152.6412062714,193.469729018842,398.866076761718,320.633330942909,417.445010884562,564.366140529389,267.148687401502,264.736603288702,439.344662564913,209.463916939883,352.680320874778,357.536107734264
"TFDP2",0,0,0.919665965567365,2.96773223495537,0,2.58775189836577,0,0,0,0,0,0,0,0,0,0,0,0,5.62412002961749,0,0,0,0,0,0,0,2.99234167056975,0,0
"PRKDC",135.410823894409,109.843386856667,320.043756017443,142.451147277858,169.517280174373,65.9876734083271,237.742483252862,99.8051190270845,153.241492455744,216.014351115466,186.196410269509,161.608420601014,235.556770428681,126.554452715506,288.939814675021,116.502138565235,113.818316993619,195.943676135627,269.957761421639,156.517068096371,162.596049340717,240.710628881711,129.396116876227,210.529114847751,125.825381791208,195.898269455351,321.377495419191,215.735302662763,139.905433461234
