"","P_GSM506039_1_1364_BA9_Pm.CEL","P_GSM506040_1401_BA9_Pf.CEL","P_GSM506041_1516_BA9_Pf.CEL","P_GSM506042_1647_BA9_Pf.CEL","P_GSM506043_2515_BA9_Pf.CEL","P_GSM506044_2525_BA9_Pf.CEL","P_GSM506045_2685_BA9_Pm.CEL","P_GSM506046_2729_BA9_Pm.CEL","P_GSM506048_2977_BA9_Pm.CEL","P_GSM506059_5138_BA9_Pm.CEL","P_GSM506062_5441_BA9_Pf.CEL","P_GSM506063_5476_BA9_Pm.CEL","P_GSM506066_T72_BA9_Pm.CEL","P_GSM506068_T127_BA9_Pm.CEL"
"CFLAR",448.41605917075,524.987650050394,891.206969752257,439.269494664426,486.199372720256,566.834732466272,588.302682630202,532.106411763072,554.906979691291,438.331711202905,386.283324196902,389.016589185597,726.473795906837,604.007288983804
"ANXA7",327.800429264265,426.27602885276,366.340191525821,554.572968143574,770.247912437759,552.169023184838,496.928895487139,488.007290751366,669.953627399746,486.302282847949,534.246346705421,456.045590985961,444.951306000849,243.770183759936
"EPHA4",298.945870542941,321.037712081803,376.468733846443,248.655812163478,348.228880117156,283.622703178329,491.616531933052,771.445791957109,1271.04364042922,248.137161527375,250.287337579758,286.785340655275,459.738945825583,318.668727747399
"SKP1",400.553673259237,494.873602931209,390.49655951914,316.990534832033,529.101493285578,321.442275426229,433.412855692728,509.369574231397,623.950078525671,568.710767826808,555.753784269167,396.847445698363,332.971076281564,249.384730699494
"RAB2A",153.943436776146,178.299823564363,195.943155231176,69.5202108856075,313.018551459039,251.260135079853,282.79167753553,437.687041514772,277.093428290443,124.51039462971,144.401258984316,191.049564302504,121.649711508682,113.652000618682
"SNCA",607.453573655027,867.034258098754,869.85825042824,558.635836801876,1300.57656751068,447.651394339276,624.503629700736,795.442933356135,1065.74286561703,998.99488081196,1411.68380417908,740.226395223814,893.882828873489,553.350969758821
"PDE4DIP",532.957125751626,239.873132715316,347.34664277662,299.830944875265,823.583060918438,352.492107940915,682.822087118453,462.120304752246,608.987673063213,527.706872330576,548.835706883187,540.544529467217,354.534471823238,426.026589220609
"DIP2A",2066.97593694343,2745.09820320358,3019.74486836517,1751.86009335377,2101.4884387939,1960.12321379823,2128.89397339078,2138.80168072938,2563.07899553646,2845.5481859689,2874.25190477556,2654.54001197863,3031.32793744144,3361.70601459094
"FLNA",355.112916097928,313.355430632268,356.381732947126,398.742513561494,212.124254821284,270.197023080076,212.603554807596,195.154795740891,258.734398302513,155.29467063817,143.132465242642,190.624639962903,256.469712214829,488.084996875731
"NDUFS4",246.145378399802,320.358686746333,329.632861107961,288.473357907047,591.034060751529,398.891559152077,346.764433046081,382.393421872311,417.967399006509,406.545337772172,366.9559666089,453.880459502025,264.084044686992,240.227763084522
"ATG12",62.0259551105473,82.4693898473954,60.2483480766386,72.7093267044964,104.613757288298,117.366860882647,136.119789096493,160.913177635,152.174437388532,150.240729016589,220.52847793852,213.115674797785,59.5768653958572,70.6318398995037
"LAMA3",145.332206396317,122.777690282939,129.401324763825,197.093546147375,95.8629496631285,121.413214363927,134.266237171714,133.97306049227,109.787079168057,109.471788499479,109.954215716216,107.469506474665,150.674410387771,197.540055870784
"MZT2B",714.470917041255,1056.10026625347,1681.31378076903,686.036256326851,655.627182431848,483.861571630951,723.354858248891,661.079033727659,886.517546664699,871.634548397046,840.081908721818,626.962667345955,1377.30628998848,1826.88087502633
"EHD1",440.663234976671,404.195026911186,507.086163047844,470.456901500442,425.558036943628,393.715011575539,333.106693110336,302.848409347681,351.715799649658,356.590792437061,406.838054358252,418.20094116189,547.675457513476,463.655657223856
"IQGAP1",262.117197096743,314.516595498731,253.286625286306,959.022081927965,239.871749991623,361.376031514324,477.754784743747,359.243855377984,340.05953087245,459.949689638461,385.711596923235,406.505934225947,234.782558679765,491.024600871701
"UNC5B",723.723881878172,750.106925456169,794.57912819691,812.627992118371,630.153254559121,584.663481414286,627.93173758344,610.419346588563,732.243957305341,601.840659469372,549.750924554565,642.647251973538,808.132869998086,777.931160510418
"TCF12",45.7810756260712,47.6951509968827,44.4848905047067,42.0356452242233,40.7463067354196,48.5272220664258,45.7662615349768,48.744893361624,48.5575810605797,42.7800872506542,48.5972684665715,38.9809531419531,43.5493643583254,48.7292669487896
"MT2A",13068.3986846212,8306.09597651193,14484.4089492542,15017.7604901994,12733.5402025622,19847.8636567854,21032.0520688299,10021.5102991,13893.3611406007,13156.8904145049,13215.39080063,16422.700697023,5487.14830304315,13385.8471520586
"PGRMC1",600.309775564287,881.531080584987,507.211515601072,681.236040089916,1246.19061477153,715.131125661847,591.066775263655,889.643192589112,1236.78675936993,1112.65184730091,1199.5685667888,1550.62139536386,679.939273598417,402.616527985468
"SMAD1",185.416263394918,253.738188344009,255.267176444406,228.497730653443,267.509675502245,220.772422940593,203.624450968923,187.859399345795,190.879189845357,484.892902642966,325.877612102556,377.521741659712,223.260114974388,238.81597105408
"ZNF451",106.176881375053,129.395186941821,91.9311276065274,75.3478117080002,110.574548289552,104.094068512029,103.339685721403,120.800432462746,150.144535528807,143.086732050002,126.785932204638,120.988912580511,114.08672732029,117.087775981829
"PPP2R3A",264.848726295883,224.072005129171,258.933814971251,257.245928573358,206.067526503979,248.431360377273,263.174384059106,272.170690599477,251.094432396824,214.136142888433,239.866022813413,191.92603082702,234.46316810143,255.323924847515
"ATP6V1D",223.630102715476,450.055604951383,247.186868088379,133.23347603416,813.870857971034,573.269989203926,711.321130479917,1166.4019712551,928.013806121566,378.734033593432,403.286015260203,700.225956301326,140.877853541709,122.693163763471
"TAZ",527.425199009334,543.055212631859,578.895871231744,446.085738774154,445.886298897562,376.884207894202,498.360370669858,440.215352141077,459.87848931505,410.584583958896,424.790832508762,473.133676933337,613.739010920746,571.052775023138
"RPS19",4657.05698802924,5183.57541456042,6914.47108603188,10587.4426911832,6184.48043043452,6160.64221709329,6303.05812142999,5230.28682418839,5892.03802159597,8736.95926762161,8644.87396496875,9439.40226378794,5044.85278758055,8192.79798609529
"PRDX2",677.118089002811,912.691728662074,1324.40370162993,594.099474072759,617.827090269972,595.037732299421,706.191524497529,699.281229799672,677.923040134777,668.874662849158,607.783877483289,472.363386907532,977.13488055811,1384.27612014602
"ZMYND8",156.404609663295,168.854044849484,166.050288631472,132.938286870873,150.916570344047,144.31411479345,145.818345364157,137.059217314479,165.743617670508,222.872798287388,247.138206481895,181.173781710042,166.427154567727,173.669007451385
"POLR1B",790.823091258719,1045.07000528267,1374.12939090188,715.773937247446,692.192057131927,643.4487944799,776.259335238989,785.580665311022,711.838052856384,571.532296309584,665.802623728851,500.618081900648,699.882868075303,1124.31962384959
"UNC119",919.544055063003,682.591991687191,854.999380392595,745.112895511665,635.065402479591,665.989849925213,863.633917757278,677.335802596556,668.193293114802,604.853455037459,549.335650718235,663.366395263146,934.167098521711,854.80288828174
"ATM",172.591094732849,216.052456945289,162.483672373079,164.586995347598,177.693514398559,192.708044327507,198.392556275767,247.489877097276,237.089954104715,464.776508295611,312.899359177469,156.760907261497,282.463628957235,297.19796396173
"PGF",1515.08558657197,1938.45008434544,1731.3326901544,1217.0862314573,1325.53705899857,1345.97370771957,1695.90153930063,1570.67102258059,1710.43324050239,1325.53705899857,1268.75710413394,1140.46416913922,1857.8210137175,2063.48303751785
"PTP4A1",436.46340120153,371.386950413465,352.46359612653,479.119466973281,503.914493338695,751.97959786161,358.696319760655,479.163249379363,452.834659051099,342.98168044246,433.788684900518,447.63588781127,298.751289992848,249.735005498339
"PIAS1",168.683340386387,212.587573441147,176.393000225938,134.91536410123,279.988502885275,226.616631736577,332.715146361741,330.32429790921,318.453834588195,139.535263903662,170.684716686418,162.083128962391,176.74362887023,195.598486445351
"NOTCH1",128.09593674076,116.526912684326,174.248588003484,181.32126908381,100.298368267615,174.052281019539,146.714489756614,135.750648003168,117.257756556255,191.04991977485,144.687425813883,121.914959529607,80.6610583688845,269.952637538941
"SERINC3",385.567413316851,374.679917951704,461.158576634357,486.254385213673,672.603622480568,825.919944391733,721.070180918545,694.503564620985,587.615564125818,412.245495413191,685.933171331007,336.580646975914,655.727806103686,319.708459638292
"PLCG1",785.908724195129,807.465846050969,1089.6585398695,634.251153607739,599.295262306665,661.214494563511,747.982475612041,626.715134851939,632.202857865652,1279.84834821094,877.273036563458,957.60626423543,994.370542310092,1452.70163806706
"HLTF",113.364720359604,218.485789109205,113.769138469008,194.76562233642,266.739619496463,152.301521830918,138.929744032831,238.410264705891,187.64503350215,207.140471603531,212.670631856229,236.921018155542,140.846405744703,97.8350600178919
"ACVR1B",139.071496996322,124.481289614077,158.104122120935,147.447819237317,127.117062558107,122.389669641755,130.917195712346,115.293494340583,134.079759522073,134.838463731979,115.253375448804,118.39168506665,142.956765375669,161.670898502989
"MYH10",57.8391107845502,67.1472350744069,72.3376064666208,50.8606934587905,81.053518265751,133.862535312751,168.812699142684,272.465556392838,222.84636374286,55.5199085757401,68.5619847937749,51.2175647672879,79.2721364919391,78.8882686218807
"KRR1",87.4805055973921,102.228568049355,75.1728744701829,86.2208295098124,96.4485030800626,126.566485401097,145.211084786104,194.172342641414,135.309064474044,102.21654910511,106.839119355696,94.6866200376276,70.640098382149,77.984982142246
"HNF4A",87.5219775105912,80.2904704524753,108.222283943977,99.180379610475,80.3927607854327,68.3416011169674,77.4953112360687,76.2205660119706,83.0249387478617,69.6075085251302,71.4049312387745,76.9467225186305,85.5487051868234,103.034527155009
"ATF2",152.930885945788,228.235731593144,86.0454832617302,60.5989789570313,229.602084309424,120.052547716677,175.163568017905,177.832499916031,244.706862912149,224.655853340934,247.944844484241,211.10187988304,121.186145480688,54.9120021022794
"PPP2R1B",204.168839145414,267.21681831257,351.261139276938,320.203808929791,180.599847213516,418.306626034329,230.170441006363,228.996753909559,169.867950214745,374.660983107847,311.20384045175,319.479445048568,248.206005110701,383.10671396803
"MYO1C",1174.97901683628,1343.7028296077,1772.3417627702,1075.69707819726,994.774495579725,913.211598698334,1268.74083140679,1104.45910673296,1224.27224772646,844.55219873889,798.474817436641,678.862496263834,1428.36285281287,1697.39648465595
"TERF1",121.735705369366,103.542961833179,79.0624694999542,91.6131372598736,99.2797431231689,105.284384349153,131.374649342168,127.602838188143,121.980526192978,97.9231551111571,116.215039426345,112.358797953508,62.7689678718932,64.0310481403614
"NDUFAB1",742.253094718691,1131.21620935154,1035.0650704875,874.762330407211,2023.05252198752,893.359739817525,998.106578613343,1038.88420680108,1815.12543471759,2247.73863440174,2142.53908116388,2434.43626615895,2310.68505117507,611.67274737407
"RELA",456.810802639674,399.248322352642,301.921124496024,454.070996705898,354.04640973714,651.406058473861,448.481459649712,379.777435644387,372.74275592484,513.786186232185,400.942849011021,444.358201503608,365.476081277895,492.824449515012
"EPS15",542.136199742886,791.988405095764,477.959832192351,676.517016866647,908.134688114478,568.343633501629,780.329745134584,730.70526122351,639.652679171718,899.955243927341,769.830052380525,565.047694380616,414.817544989838,448.110495660133
"PSMD12",201.18237753157,291.585560758762,88.7422570188603,88.7630883752861,434.726045509632,193.200350312023,218.813368995919,282.465659694325,418.238710974906,392.240718479059,592.336008740395,311.163669054771,160.757991393982,73.385134996034
"HNRNPA1",125.031780644411,121.615324193799,94.5929895995005,116.378849557834,95.0430381958287,121.18234387378,97.7939777940666,117.425812314791,99.3853176462102,124.546511999595,132.833675673215,114.480872017032,150.745731150102,137.683629498945
"SRP72",295.292536254531,387.251330633801,266.128129145396,243.765966671043,448.302747913377,505.896382227616,401.383365671054,560.668169880986,446.001145709071,241.07489762825,427.469475018514,247.846634323031,289.911785861428,136.30842156884
"CD22",55.0218708207987,54.0759700838,48.8991830119344,58.1757557709709,48.9327547268694,43.8051731832103,47.7228573256388,45.0850539480324,41.0939238443793,38.181695433263,38.3807667491007,40.2337120250846,47.7584469510864,57.6378692544979
"CHD4",1510.02249413969,1391.57078942526,1761.67924768962,1647.30199975678,1259.15483226551,1592.24513346589,1579.48429155904,1080.55180153799,1142.62582534622,1111.88101452031,1017.99463421795,1179.3912891873,1372.47766066043,1951.59144694042
"DPM1",120.171660999408,171.987934830866,63.3138248621338,98.9514720611267,230.79552746466,240.134729697572,103.370288256984,185.433129615779,188.864124288257,379.666874540122,395.003244744962,348.694773280644,142.106610037521,59.9474947203001
"DYNLT3",638.069367012232,883.030742991731,351.861997576052,352.517389311431,1289.25878585207,703.76743167176,649.373680161233,1014.47875758781,1162.41509407971,1465.01815124648,1829.18298216773,1783.17224888308,753.027662393124,221.203412601258
"UNC45A",164.240825324517,187.76436273474,240.462766204935,178.456010967656,181.279908410928,138.125691442473,164.067132161716,154.322692329443,196.751571806872,137.795837908093,140.266445548405,129.413593937564,229.18875398488,242.302828297925
"RUNX1T1",50.6868922030555,50.8206778610757,45.0604756638713,41.091087472223,44.6197862262475,49.564845727747,50.2103080240681,53.3476827390005,57.7408640008667,45.0953409152367,59.9939762887588,41.4817308675308,48.9066712460618,47.7767571666014
"PGAM1",2005.87454098637,2583.67482476785,2509.95631915616,2390.93536109896,3521.93358357453,2529.15806382786,2341.1172443649,2123.751959249,2990.10545511927,2647.18738211865,2816.02362241356,3299.72859057318,3419.75510094475,1985.40178520022
"PAPSS1",480.716707856897,815.873653617228,477.539236756226,859.699546509185,1114.03150750374,604.245178375176,682.630203702981,831.275375891609,1199.64416504789,764.142545380462,1437.63701603556,879.947397004886,845.260703021764,477.997545943222
"NDUFA5",424.2068755698,692.647683931639,348.990613242817,193.016262458459,1510.60597302344,628.833937973182,525.053687378076,840.882934176541,946.729720681817,1145.38400138821,2471.78423629196,1516.28069722195,509.004839545913,121.142319544429
"PPP1R2",47.866916854054,53.5921935294757,38.8184137440574,46.2138945232523,63.5830219950356,75.2773133885641,56.8646238577766,67.3554935950082,60.1229899477885,65.0418677222649,82.9476204440379,60.4294049374532,43.1673203057467,39.8231991073798
"GNB5",97.1213003192105,103.566056264701,99.1682576636872,99.6723541177112,128.52668955835,127.088151058957,104.225610229449,125.897764298518,152.028886633173,103.496624483854,115.134325169645,144.027680261918,102.997551025702,100.428754457918
"TAF9B",84.6855331552887,100.857000093563,141.992665703287,108.972295210885,95.1413671952958,85.9970123091508,88.9960979640104,104.579970884435,80.9750948511967,69.1997719970033,78.2490201052629,67.979733292374,161.847300218278,122.598258959871
"RBM25",94.609343461703,207.459123882518,100.97797018665,112.987863204521,173.512571059353,199.77793161238,245.838617247423,321.222979039507,208.137281013164,156.123417068912,214.383124326681,153.844923984424,80.5031230450424,97.5440524081235
"IL17RB",389.315507611412,551.973333099309,714.639064730421,394.086298535729,398.755133797693,403.825357570529,1437.84038616018,470.05609817299,641.202656503608,1834.32956020874,1399.98573138964,1200.33458644071,734.980178637342,902.544271447123
"ARL1",392.334305571852,433.274773675303,486.732788530754,552.638094946804,762.330467432455,368.531175500332,468.038094401913,633.540111597204,695.397672241422,705.46954857522,810.725981114854,945.744091799639,696.574682931925,299.433112403205
"GTSE1",388.329041220074,458.59748534438,519.131268482605,360.089579370162,386.797826034362,369.649727117006,402.354634838012,385.559681834605,407.653536865808,353.611872655141,363.066566530419,299.785751335564,528.314934357636,620.169017878362
"PIK3R1",440.498334398772,882.213281729826,476.728091317198,180.853624972938,1315.80618315369,620.476329243438,1010.43973467715,1364.21857405798,1511.90656663771,420.898012245101,703.93689059929,591.363527390771,430.984606088991,277.214197009701
"CCT2",69.1865652840973,78.3200642081064,61.4110533310976,45.8856882515458,118.84104967473,152.920944232251,94.7058726366112,122.791056240726,123.13714538498,51.5923760487018,51.6430329064094,53.344525540624,57.6916496252219,45.2689906419713
"HDAC2",271.465300866554,300.173858636989,195.046068076,215.86462001491,396.81294667827,317.422724541971,263.050985842419,303.956631739463,296.465564172662,225.064505394231,280.353582101029,279.625262611869,186.049784571801,172.006813584697
"RGS7",537.201219681855,977.423075452078,426.627167097025,199.701242326514,1248.7974477929,295.554523155684,442.260398746982,865.613933942855,1664.81243089939,1345.92590840053,1577.95103222044,1871.34384136676,1643.82718045102,310.299506240142
"RAC1",3397.84538613378,3144.65219299507,2739.13467840974,4217.39830653866,3386.56775222682,2250.95647452813,2223.51569024321,2663.39684649992,2384.1518015065,2958.22898036354,4270.04296094084,3289.22917317786,3599.37754567641,2305.40177864866
"OLA1",929.221105210187,1214.02704936079,642.538286604434,573.067959473677,1698.6436382748,639.916469049616,755.462591647202,1167.80697689831,1484.3109853033,1377.2729252058,1316.58982687736,1246.05359333663,2032.37594872953,497.244631164186
"WBP4",132.526641125165,184.227395160176,117.129688333456,176.682034907087,196.829734850289,153.392852739585,167.471881912884,159.860298375334,158.788046249253,190.657981550484,202.955480662518,187.760096645969,132.875414488523,131.903881815065
"PTPN1",104.351160392203,101.731663188162,122.130658386856,137.35571949082,91.4151743695694,87.7917615870277,96.1788592372547,83.8449600884847,87.9378472321089,77.3495953419797,79.9629716319097,80.3732984500372,99.7078165684996,131.775265570978
"RFXANK",169.654306263792,193.777993910879,143.854733722746,210.629195685263,191.284572693937,141.86919737772,158.856342040092,127.326447856724,147.342260451063,121.82146370192,105.352963490775,129.859523150321,167.27504844735,131.220157040504
"SDHB",54.1137326186168,54.5192627182449,63.402769384611,60.9519788821357,52.1045641031068,50.4058239958556,62.7522675047922,59.148357888878,51.3293613392259,54.3947298013835,54.6478921769616,56.6746622315761,57.7980944664708,59.9521996810152
"PEX3",50.0814964737068,48.0697656223737,45.4022345097908,43.7858865810022,52.37677757492,45.2450967406305,49.4856452158027,50.5275735454197,46.7159684830878,51.6340653994125,48.6854279824247,54.7254459184499,46.5042413816793,48.6848978152287
"SMAD3",85.2338581608905,84.1899710420377,92.0916340076366,95.0550233437499,82.4674816477282,86.0417041197801,95.125093309353,97.1477183501401,74.537838190633,74.6388907543026,80.9447795320413,73.5896462175638,92.0532908376146,89.0840897394456
"GATA2",231.850072838313,222.235390606364,238.513901503249,247.560100061833,191.095112537391,200.883750587713,216.931898472853,191.095112537391,227.569484453214,169.687133799982,165.285329581909,174.17050616625,219.262400001389,245.573291957873
"IPO7",133.419210836919,195.590257997394,99.5532298434951,112.690468662694,275.000371479491,189.985944377335,200.987721500634,216.707979939786,230.710856817829,145.147351884028,191.213458822161,133.05717652075,132.198907207879,88.394506004592
"TCF3",175.074220535695,144.567686594415,276.039532820818,207.731846219409,130.467470156088,188.503248020106,150.229766059664,148.302026735145,174.649283101233,158.256956021533,149.807338683835,140.287856250203,156.661394528617,237.233940145803
"PSMD1",203.729218171258,234.94031106071,235.212263118829,221.23783525204,536.170519426919,355.854537779361,448.231976369642,348.570000839967,655.175894965873,210.735565298654,274.674734580969,220.998519451345,545.641428822364,196.213528866421
"MDH1",1143.38349405343,2097.09957901208,834.933720591265,1011.75942197647,5093.93976007924,1479.36832434981,1964.25255556709,3179.58521436782,4876.13451259335,5668.26208027923,6119.02897279734,9893.32513294394,4925.61946251186,324.30839528993
"KANK2",376.275230049298,299.099017317344,547.808647120492,899.046925716358,257.434044159162,342.351909575513,405.630013945176,342.351909575513,461.763799165025,915.990862835774,500.82068111567,646.103774496322,273.349618603221,833.738003103919
"YWHAZ",366.175953499562,972.127717032322,236.858807943937,296.510057421834,1966.63853351924,747.446931582614,699.098064619304,709.565215455414,1670.0000752954,535.032446077748,551.731896980399,723.722368707603,930.73676454555,191.606666620848
"IKZF1",85.1029082487747,76.2084302419782,78.1515446311339,81.2602585763712,74.4454175145844,85.0612253390631,83.8853084591642,79.0590316763674,72.2882523746569,78.6897400362621,74.7771938151533,71.0165536152717,85.7885429405125,89.867529677857
"RPA3",221.181128539363,205.310303226368,240.536521261243,323.835705319921,274.115413804957,215.762618933294,239.476532860837,282.945935536774,236.777951847595,189.7222973578,182.308638737291,226.453979750683,201.246206095933,239.385741342884
"ATP6V1G2",339.201983902221,572.35786103695,204.203961145984,145.501104805063,1210.83482411928,306.964215547801,226.972423317953,504.637044460991,1169.55748755197,590.369443796525,660.394179549341,715.207939868321,370.377142351355,191.942485793059
"RSRC2",140.737743170344,180.650781319368,181.900893560018,120.083195358997,216.300917682214,275.19344536209,221.347566529862,293.765818348511,205.049295056659,115.295376641728,93.6450009861434,110.75513116607,93.6835363492225,145.949036858832
"DYNC1LI1",144.083407666784,183.531329986946,66.0232597094138,101.156647596541,251.731015533087,129.369354839193,159.612918548271,154.019408030007,185.080716379159,278.401376944626,373.121762510061,310.283989839425,169.913448775564,81.9554431721433
"STC2",110.905907780244,93.684530536463,113.569256041851,101.537713248353,72.7625501759203,85.153536260224,105.708006485829,90.8503894646682,80.3324512785495,92.6597999142363,72.4912770603759,91.4870748667357,66.271620274455,103.199642960338
"PDE4D",411.386685888145,391.045385793541,386.029743635054,378.717504356139,427.345795041886,692.974067925414,368.609211393687,460.394261385872,491.225548423112,522.349883287064,491.068985030638,497.533999180613,361.387258525708,417.917743738208
"YWHAB",251.358121967787,477.769212212437,108.39494640473,98.948509096046,1112.02398475321,843.773093724459,747.952517686891,899.203671594322,1380.28775759698,278.302284993564,289.547575845136,492.616037473005,424.175021171484,90.2878224978058
"KHDRBS1",226.407618235904,220.560185298028,157.211603688093,135.365514097447,282.567815290281,484.681871164458,322.183308173208,525.69925175763,423.816869911833,105.713564875295,142.271630043278,118.85525874976,154.824327606473,193.278194075952
"SYNCRIP",68.4334620047454,80.9793810814641,65.8329670895881,57.1679014716007,81.892614260659,257.641939878857,149.56842319761,229.193920061639,140.546101899215,80.4153477462688,76.732538680172,73.8942780178791,56.7362293500366,64.3036808875986
"ZFYVE26",111.626394922683,120.267188735848,103.541848481496,124.966339618858,96.3764057503652,107.684180258575,102.130887805947,95.2894009559606,87.3635085651749,117.777768572144,113.516423356358,122.926213519022,98.5421297446882,108.450972633861
"SIRT7",277.94162676828,348.07130103718,229.569145000326,244.605522279169,215.12395088025,215.684481434526,230.795480134848,208.9872123477,227.127388631382,511.757299410176,446.463667445113,413.828821533227,406.909567721122,409.792569270594
"SMAD6",85.6889127363542,76.1535485252944,131.985293746864,88.9185013655133,70.5595885593785,66.4167632941021,78.3829477992184,62.2634255421095,82.5053160099562,55.0540769676888,58.8405135013889,56.8096910987124,98.1583492100572,119.675110382256
"BECN1",156.500208077705,143.900704867817,158.444075838497,157.011458176685,169.746564881766,183.413585846029,171.354946461504,172.042848353661,166.056860453845,126.639295701174,138.682318499304,124.811920398543,140.434770461971,151.450662924704
"AUP1",305.597085418927,285.315694664557,212.804203980326,190.862114486966,250.272062969633,213.594611105625,245.12781793792,188.82115690818,272.892933033645,282.686693174284,269.033691229182,241.675625160152,403.944765877846,442.356721101096
"AP1G2",762.043588173599,1145.49768503866,469.652426333326,215.026166654521,489.664260408308,277.1379975088,435.300068697872,312.647277917221,463.262154412207,449.747663797781,470.266487443694,484.373759491309,682.595877036517,536.130820196533
"CALM1",640.233273595525,392.619364637213,393.94938169759,496.302462103914,427.605842018717,555.267015384478,500.767230906224,488.682751718308,489.523601175926,348.121632182644,483.824142312161,306.255213392529,540.427948543051,477.534010017096
"ARL6IP1",1070.744327783,2919.73225247873,1550.21655566767,957.817094347081,3119.06984615533,1488.76494855781,2072.69959866389,2301.80301714654,2931.76809190361,2490.54982778746,2814.54607676656,1964.275525255,1271.27097725765,1032.48124924702
"AZU1",70.7091405921803,64.8494339509954,72.6707386773639,88.817455229288,65.0202104545562,72.10324849489,60.3640869652342,61.5601719573661,64.8784585930661,59.9836847972996,53.965322827133,60.768774479685,80.5488087607959,77.0585479949346
"WWP1",161.886322802125,220.217314146758,97.6036167931528,126.126798822092,272.813093928375,197.753516902785,232.343558081596,205.187486280215,221.830545704951,101.125404225116,132.62142023055,88.998808039722,96.4749007431909,113.532600214637
"IPO5",136.330689386655,278.824726810001,231.055687834768,200.039863799296,402.982120237497,220.415372914488,275.978695109121,203.599785207335,223.365642512808,294.528311110873,280.879454825704,381.390780215779,167.557201931131,165.355368232442
"RAB11A",879.947699122092,1009.46493988329,576.015414180804,1328.78188526093,1586.73597207509,891.365146505967,783.486302401367,967.398835826615,1300.49960385954,1474.94353710915,1327.47076684476,1721.58283896727,1379.73582992958,704.905065719343
"ILF2",117.41518534502,142.033504410374,81.3460514490589,121.906435258685,196.935994205022,195.321256052334,104.862518084899,125.115625905615,144.107503131696,127.726012210714,171.562532274113,137.502989994736,163.045735798722,71.5495580935136
"GSK3B",195.391985643394,213.473483462977,229.869503505291,191.248161993532,232.70173692288,277.97656762279,292.467078034114,420.707170046598,246.375121023776,125.15422865598,94.239729954766,101.116041798275,211.27970937262,166.759332637786
"SKP2",169.626654173822,194.421564381323,207.638959463188,241.962226468408,136.193031869061,120.286228239974,160.93479999433,190.802655585655,143.93461880518,355.238218052372,216.336218679432,160.026640112674,156.158270721055,316.807510197112
"BIRC5",91.3960400609328,83.4819133228838,126.90054928654,97.8563763129488,85.6187056950193,82.0953024435241,88.8461539373816,83.4138975568917,91.6103669590709,73.8754955045225,73.9866426241046,71.2665026436796,104.104618844481,103.69417681641
"ALDOA",4365.44077480636,3682.85307286077,1394.71121095733,1276.13287507621,5109.00871557556,3957.74817656845,3306.51460521778,3240.82804650916,5806.39220053738,3231.31709408564,3414.54579836452,4203.90845062088,6652.56237745965,1262.07501764605
"C1QBP",112.789202686114,168.290445390937,114.386308535901,91.8492993300781,312.191133294245,192.125106925718,204.725932825778,162.203271978742,284.404023179701,257.747996015271,327.461004021466,394.237599437518,280.263977660079,86.630471102672
"RBM14",248.553386541985,305.142426683957,287.013138860689,310.861884520488,322.883546369077,359.787499445692,245.053123312024,292.044771466655,299.047570377819,688.855761311383,479.844918153742,573.743760099158,502.462758297635,499.977556987668
"PEX19",248.365421784912,264.409981386197,177.214693766444,284.515113506919,334.303313575689,224.625719293382,256.52797615926,303.63562417461,285.068633182084,177.87421092564,197.526455159057,197.299015125401,190.053741730568,132.602824430197
"TUBB2A",3526.27505312292,3991.95031476015,3116.986236429,957.810718499623,7107.03827594497,2769.63492927023,1682.37601703255,3568.84880740785,5285.47242847428,6511.59142274458,6760.81349761944,6601.85563511354,8195.64498574878,1795.59928213302
"MEPCE",899.112681473486,692.927004348146,636.247725574775,610.923138365695,868.028975055628,694.103621383696,721.929535818085,537.933404178775,669.567474015019,550.609017137872,593.522877392894,821.416316786191,665.548470284519,654.169920803165
"CTTN",1329.98130771764,1549.26903828704,1993.65454921552,1996.89297270958,1264.94835536679,1166.58540825272,976.383157931893,1022.88627629891,1022.30375335656,2176.70096945027,2237.50082908638,2112.65979759299,3051.2449897679,2105.70322438258
"UBE2D1",94.1167517098378,94.1008447268567,80.6099112709605,89.6023690142186,90.8631640666878,108.436007131827,102.995445160837,104.494555464195,89.8698886202379,138.639253289351,146.725773567363,119.157163597122,80.6182803412647,88.6796571624795
"CYCS",918.802665372149,1599.96027641114,1134.52525742965,992.401527717596,2208.73140454008,2082.11123831609,1421.67104685883,1577.7149095167,2072.41353603561,3137.03521056639,4366.58887575758,2866.15941155793,1352.74048964467,678.767394443358
"LMO4",716.411539220461,1031.28946651779,266.673116427263,155.258475970559,1604.07731213561,464.731230909543,566.597832145024,895.820118786704,1741.45369472411,464.213283133263,809.186848527259,525.453587103943,953.912399974718,219.140581844427
"DHODH",89.9250132286549,71.6562673546783,90.5326460771649,86.2250624628908,78.2004109093582,64.9058958865713,75.8131531661152,75.834873974451,81.0764517024279,88.5560573026156,79.5001361653167,72.1325161661795,88.8722712604814,103.861002888935
"CAST",434.175063890693,514.801355779005,366.517302549243,494.586641536023,561.473787248021,702.230403204062,551.008218864748,670.911302489984,550.173734677832,678.472343743312,1034.36718514552,607.231978440939,363.772675368563,301.822487279535
"U2AF2",205.483784383429,150.922002463072,273.899551052227,214.05324151398,141.174485941752,143.458614227084,190.671816799484,139.401443759068,188.506303079431,140.447694650096,140.59853128085,126.792910787141,183.210875149952,289.092307885665
