"","P_GSM508608.CEL","P_GSM508609.CEL","P_GSM508610.CEL","P_GSM508611.CEL","P_GSM508627.CEL","P_GSM508628.CEL","P_GSM508629.CEL","P_GSM508661.CEL","P_GSM508684.CEL","P_GSM508695.CEL","P_GSM508697.CEL","P_GSM508700.CEL","P_GSM508701.CEL","P_GSM508704.CEL","P_GSM508706.CEL"
"KDM5A",37.8690575179899,36.8514622053175,39.515012671031,37.707291918877,35.4356655726627,34.0138281446261,34.8152342295551,37.149802690996,35.512060459855,60.7603232087089,39.5481161148211,43.1082665059343,50.1407966739673,37.6270365580278,35.5855623149225
"DSP",66.8964467095508,77.2159360370112,63.1251243883903,27.8163340999966,53.1244978347436,53.3504874657489,51.4832571272974,49.6106604696333,52.5825087180325,101.948622358729,86.5465074030659,68.5336440038503,145.983879751154,40.5492031570487,58.8748071039984
"TMSB10",3257.76843507706,4575.71515595382,3262.20420701177,3160.96940794197,3864.90412845153,4545.4416808002,2058.01781506363,4239.70884168521,5615.57566011078,575.743522058994,1612.35912267929,1659.62824282742,1435.75242410854,4330.62752743796,3318.98766127381
"PLXNB3",79.9825141871707,95.0728412929702,87.6020177606313,81.8394736780271,410.70164193015,134.967335201548,80.1101759096147,193.857097366065,83.3397423544005,66.8243208731796,65.7314911270128,62.1162258139101,55.8410564023203,78.5644890387517,75.9961018433537
"DDX6",60.2822499308334,52.6826415146915,53.453184884763,79.727159896556,46.458694964529,48.698423189323,72.077250938606,61.262790411883,44.9681049739227,39.4923370003147,40.4505169516761,42.1936840363651,36.9172790695116,55.3317863948903,47.1077901529034
"BTBD2",90.4582644221302,160.805007444644,133.734353758921,261.359531103994,326.62287973484,210.649989649114,108.037143885023,265.195883152646,198.689701082555,88.4373153345747,97.7601343485781,96.28452025029,109.0900295967,143.519481559099,81.8636220625006
"CRYZ",44.9575445971546,79.7378562400792,81.6975045990923,43.7443713166766,49.9022431484833,44.01466974592,51.5433525140785,53.0913443857153,53.6777462152442,444.283196851324,123.092818860615,156.819424296525,276.115916235331,43.8006990478604,50.1473164848279
"XRCC2",119.071634741831,109.976879659927,137.316772210812,374.388527350875,134.431459504413,181.746648221679,157.818624468314,136.192103342345,108.323829994768,147.853675557916,137.790168235016,180.618422737519,125.243108023437,132.568355670062,128.399458096024
"TP53",42.8740720238029,46.3409137769281,46.5189664672542,54.5442196258238,50.7935088487346,46.4121376115621,52.723474562271,45.6191896406698,49.6676856017655,44.746040300786,42.9997974360124,43.8994158860471,47.8846735227363,47.477648221696,45.3929925861916
"NUP54",28.4636915115065,28.6095789730892,29.5645488179686,29.9182460687994,27.4737852356302,28.48973753066,29.2793108069063,29.2478560315793,27.278945005483,32.4897926671969,31.7203246714717,32.0576508737861,32.9737076166538,28.1326373662838,27.4359177842016
"LMO1",77.7436051680878,58.8975235314563,66.9606501920396,64.3333204108907,58.5581369785107,70.9318038264273,78.083757852113,60.5782599084646,59.1776405307564,61.4556078431257,65.2010567691761,51.2822958458757,57.918141438688,53.2759106482964,71.4588671558593
"TRIP12",236.790250639704,710.527806756192,622.223187556347,362.049765004987,427.335178390333,339.122442132727,566.345898361646,383.742643858762,448.401349781313,1391.74734940231,1001.18200546779,526.307832436848,1118.74133171064,454.510351982706,360.834083194424
"BLMH",112.559864276263,127.779542180531,121.931390703497,135.725481043664,136.973728053567,124.776246456331,158.428697721857,150.648032742223,154.200307326425,142.996874478329,176.474383109299,114.548576444798,162.582273757653,139.8490227419,127.241696883283
"SNX2",41.101487134422,94.7057204701457,98.9497558920983,45.618331626192,52.7375722648875,39.331280345864,47.6277703131325,59.8283596231525,74.5046447417449,133.637029001227,74.7873853251646,50.5524101905747,78.3128838845582,124.97462551793,55.3115317686279
"RPS5",1314.56942320214,2584.59075996981,2643.49800801069,831.857310532281,3205.82021112789,2700.61305979774,1561.47591159032,2829.73547532404,2712.7025079345,417.142895219772,969.340620531025,920.868904590361,482.281813596939,2549.95950164069,1245.67950019982
"MYBL2",167.814846007226,123.025964395157,126.541889582919,122.989890206658,141.912465150418,158.457700636249,117.177217170025,149.019189105028,121.550658058642,89.4776324413349,83.9215576690154,98.30580260081,91.6410081746953,129.311836697163,123.025964395157
"ADRM1",180.634765627164,227.503533667928,196.257634432853,252.976294599984,412.17880115212,427.336891744794,210.68651251824,326.66006852229,342.955175121229,121.795596677874,112.265860103944,128.369737264497,94.365723073276,214.80971336661,263.808284146962
"SAMHD1",169.252610257153,114.347062512476,91.2144495785223,108.656259766281,92.9159561808085,132.506998278885,96.6050062001839,108.182656481891,113.020435995139,86.381318156284,70.2889081796228,103.937470398222,96.9955291029709,93.7345298888568,90.9573114841405
"EIF2AK2",183.533418166378,293.018672711861,313.922039196185,117.602967160998,274.400633215144,90.9180911606683,226.950459464793,318.446569832881,266.845988394617,1263.11858731225,565.428723022724,645.617744646867,1464.5744976036,258.580376145357,341.526978867282
"HSPA9",578.789984338727,1090.2865670047,1366.87556276405,745.014716905343,1027.49973680355,906.794692829988,702.529805082632,839.004091339856,1151.65055140712,1180.95782439463,527.492126430974,586.130833329732,591.429006521673,1168.56903265499,1038.94556288534
"CERK",214.58675101946,229.542775754486,218.959490459938,176.256814313644,218.286420117971,125.86056686163,255.192663371597,191.75406010613,253.372353150285,416.531271573894,365.826651539894,299.320737873994,554.18309592528,291.688515695409,334.770588755803
"CD2",265.388953071553,155.456072958944,166.382624499178,199.355182219938,165.470294950967,177.46171269225,299.720506289048,195.335674909429,148.925946020959,144.433211369375,149.345433378586,145.902282097765,142.660670780384,166.2921189843,200.083292602181
"DISC1",65.69439978961,59.7818137214794,65.9910665659616,58.5887667184319,52.3097303757005,71.5284902082969,63.4795882879186,67.7107725486311,62.1337609266025,52.7383876075797,56.5998336654218,50.0424191099375,43.465481042231,62.8962475479642,60.0456117724087
"TFAP4",256.188678900116,164.084632130156,176.692212514296,181.766551213422,189.112212169093,266.080514929265,216.02529618168,240.358658802739,171.024520065492,143.886781703463,158.588431104759,190.20833409834,136.774242453014,164.732137516413,194.957615049302
"GNB2",188.308519479123,402.10340113319,255.35179238698,262.483493285278,579.29860683617,452.141156305751,233.23358258987,393.603359746396,420.72860641219,91.2512029535455,141.688702914441,145.236640909009,89.6384779236016,295.679677186236,260.641225878644
"RBM10",300.266881173316,365.616963493798,288.408781393438,338.538390849808,563.358095163176,283.00820801053,320.012822024188,322.861015682454,323.873110602343,186.10071220759,298.472301543535,263.062840150112,237.162166103445,262.626507228832,364.674905332138
"WRAP53",80.9128787376552,68.5494154032934,72.5896024995901,120.197099656718,76.5417734648859,100.640710883295,98.8364070018032,68.3902258534031,69.3026347932209,56.9930644391441,62.5092174655017,62.0555544980874,53.3090903117585,82.8396176817894,68.733496652229
"ATP4A",122.881973688743,91.0781615425949,103.197178736777,138.244994598278,89.6241270400122,106.780879656509,116.487451047503,87.7190599276202,82.3340549981062,88.194009358254,95.0728412929702,83.9245900129935,75.8764643480519,103.995674971618,95.5719897850237
"GTF2E1",152.38476259603,125.531650077461,125.349044326367,60.5887330824857,95.6246929842763,87.2688912209691,134.760452093454,89.8806182477379,90.6555378106549,181.438946043512,187.83679794215,160.628043737935,171.01046566499,109.495787715198,159.637478817406
"STARD13",225.9491593447,165.452387184687,134.16823302674,146.801331824312,134.230104044436,171.062014305822,180.612734269293,132.88594479043,141.440365354275,421.175065123562,273.941122882475,229.189332658365,404.908868577618,177.503933851496,168.123405025153
"VPS45",292.788123381107,316.839275793758,352.350099588248,187.056298573126,295.126391970633,173.10524671059,399.014414783656,307.957155573807,304.909425845042,205.616880163139,231.125762766763,286.453824073718,235.883520517424,295.068418675208,349.00536510707
"CEP250",76.1506519409788,70.6524794016126,70.6119675472577,88.2565196908005,67.0959851263582,73.2241960314155,78.9346333387022,74.682529143647,66.9454357344194,63.0389109987035,65.6464389881637,67.8702581870284,66.9780199985507,69.6013089945473,74.2217765854253
"GNAI2",171.597120743415,251.378776571591,266.91935634207,253.86759423754,414.60446537873,488.591794794398,241.88314904509,454.840342689673,402.06262320735,113.556518734025,156.208038709931,182.223299924669,107.11043860742,249.217714881987,183.758569614333
"RNF146",50.9221905443329,116.59159987471,99.8533538757351,73.9097984270358,96.207531369719,95.7555725843788,57.6577329044328,110.190146704607,118.794262370544,66.4619327216753,59.1097143529632,47.2360703161756,57.7407486861568,140.302115285291,51.3642311796095
"ASB9",35.721451094136,38.5387278044232,44.9001824008131,35.7180407844838,37.7149139573075,42.6983849130669,36.0680059600133,40.7573364820867,37.4828254962192,38.1562016221736,34.6492574022545,36.7284286921695,35.1826193806377,36.2717364964431,39.0092269341844
"SDCBP",1737.44661890524,1842.89252083908,1443.2284846375,702.833979154122,1430.15825788228,1100.02337549365,1999.25408180797,1342.16413135395,2127.81426150544,3084.30624782664,2348.52102995221,2409.09508387549,3754.7467531912,2089.04857012815,1980.79834186011
"KCNQ1",238.23152301146,182.271711906232,198.940173377436,216.936937926057,189.203284479386,255.612322822239,204.294118329651,195.219970450568,183.644443478856,119.613947248046,159.217889468823,160.366036201952,122.225502550221,186.142998669042,192.352619921107
"FAM96B",651.655307770804,700.944627751334,745.16435222062,453.757494636477,789.548022849704,612.85070938906,645.664210191227,603.8809574991,687.308928952114,597.167374629724,658.901320002811,646.543353222286,581.12194701582,640.755114666193,583.909027048222
"ETV6",50.4669174820253,45.033373851688,49.8836918473255,58.1084708752532,46.8383210599773,59.7784758327394,64.6438412040782,48.1315512079656,43.2442950219517,40.9058483391432,43.3639832412916,41.7557086882462,41.7943693977823,45.5712152684508,45.7650220858408
"UBB",8529.11647453418,10110.9545815927,12108.9071779988,9168.59813781732,10496.8099164891,10192.7001749534,6163.16277032258,11141.0597165259,10141.3172245829,12402.5997861743,10239.5280267111,9078.17528625482,8199.49614457235,12077.4629550045,11694.2826604586
"THOC6",68.254495980697,61.4702000375141,61.4702000375141,62.5176056551371,58.5450265080589,104.640427666449,62.5781668842702,71.9458372439472,70.1656883645964,46.5455599977194,53.3196465947562,54.1840041783808,43.5555023135603,56.1000957535626,64.50574270913
"SET",399.511553928296,896.190840933208,900.552924269782,772.553994659817,627.745650791147,1005.22181742458,651.912977849641,835.400279005848,631.110455822131,314.73326467308,242.474138688665,275.986627383355,330.280249784813,717.490919535196,525.113512861147
"RALB",593.752500755027,493.465388793248,634.478000219664,316.755514733682,448.583864996884,551.212983031885,795.612667416958,472.201593054594,565.605536883702,806.927782639748,794.293339953639,715.874386038156,743.795281115463,590.322276360665,571.94823511711
"GIT1",444.917799060422,424.903940321127,386.168401201881,625.862692858996,571.911230536109,442.122362171674,498.666036561168,490.130635883353,590.656822089719,261.289578585431,289.193859763487,345.280076056357,260.501677928881,505.760039252013,524.425672849571
"ZFYVE21",36.304643306773,96.6613866763442,90.7895131999611,46.0549484027181,80.0257723959351,55.090940114945,36.1334560887747,63.5017946931277,54.606082215387,34.95039445858,33.1638709057374,30.0027548564076,29.5463309256851,68.7678665905911,31.9805632432096
"ERC1",111.117053361962,223.386856931149,140.115541903235,118.932994126918,124.501798551718,147.809298780303,136.483796536901,125.786870751333,139.198713658649,70.8651729246104,84.3407055878495,79.9981903047845,96.0949535580062,98.5017557319178,114.496447079511
"CSNK2B",994.700950959398,881.455732488092,855.645969647976,715.533979139586,1237.792198371,1195.0192560005,1484.95626120728,1105.22414479868,1083.6465842363,700.87984578094,1047.28481855492,992.074584588501,1046.75706860822,961.753251015579,1024.01833441714
"AIRE",58.7331602492169,55.2577111417093,73.5182728263638,114.688401719929,58.806131801139,65.3910991034183,77.0281449432693,58.279991042427,56.5486564706492,41.5203505587129,54.5621350593094,49.2325480046487,45.9997982825006,67.8010525328153,52.8683767328619
"NCL",1003.67533495267,1487.74463463162,1275.51464771926,1093.76706050465,1451.51471955656,1579.57159829437,1093.76706050465,1063.05330034564,1511.56761998857,497.793838388259,680.182922584412,803.191566327362,609.5896067955,1655.2464417213,1065.98115496307
"MAP4K1",95.2848828626586,62.6368418416538,73.2794326871747,82.6155249327194,83.282731182646,100.41424749726,87.2546458591575,99.9518081791986,64.5741204550182,46.3839139495435,54.8461833716709,67.3163348210344,47.8602396016661,74.8754452541519,80.1679547629979
"POLDIP2",386.571734505551,393.024422612781,316.410033344833,353.93929331694,427.140604824022,380.697848869874,700.619373310923,393.057127166181,399.324684962765,330.225207417154,351.247828004995,390.899605623328,275.144192952418,299.871443132334,585.602339635764
"APIP",220.590513375298,148.663671420198,151.080448494508,73.8727679522291,124.590717021686,89.7722239713692,116.242129910342,153.256702887793,155.256707696149,501.299475781887,757.887829750323,235.302415597763,334.179766371914,149.89391821106,139.261923702232
"ATP13A2",56.9193147449856,168.061052256664,99.1374057970505,148.364795913679,244.661655548807,125.677153285117,77.9908336022139,159.032314720599,237.20035707751,37.8073939033805,40.5860996795126,51.0631165687475,40.817188344381,116.26872439645,74.1719936031134
"PTBP2",256.748304695986,236.104599339384,242.106606954688,153.603190524976,200.488144270486,73.4621613985154,365.162258943951,147.197054169838,188.855810224991,1600.31753987527,596.167810730772,913.461250290418,1274.09105431895,344.70980733164,257.559238931977
"MAPK8",93.1357284195598,103.713042576621,123.394412674522,89.4403057745746,97.0745611276142,141.036391414283,101.026237386393,152.259491927421,90.7481972773438,71.4714153187718,76.7826248205016,73.9946043801369,54.7534812698359,92.1658078591939,91.8846130220216
"KLHL36",55.5999390634109,47.7518240981759,51.6622789922739,55.514915457131,48.0565029913037,58.1710785360694,62.2746171763895,50.081316131016,46.8673867529213,45.2202995974103,46.5713301787696,42.4729120811116,43.0819491291037,47.3251540250504,56.2482925276254
"SCYL2",49.908080247021,54.5540483247243,56.7412552071065,46.2697324341228,46.8258779889274,50.5579854219089,57.9616323705801,51.5245879677053,44.9439214375361,56.6926133687529,44.6167957360327,50.0922874611325,54.5943811326355,45.6343149636129,50.2516367399248
"SMARCA5",94.1169961737679,144.109594946459,129.478469788721,88.2996028750228,118.263355450379,96.3896207217206,89.7238816588874,123.30073390623,131.409684633872,358.382109277762,176.620171679058,124.99406616722,164.012642980679,144.851060101934,114.420869488666
"GRB2",281.520179990147,410.856240740069,237.556289645637,247.184678178086,234.223386009309,321.55788069466,258.788791530147,274.144635592632,306.583025661257,222.790337164389,174.52790932354,241.998016080824,275.08463452678,314.595541126827,221.824264827097
"MLF2",195.593016499685,613.817719560886,312.552342644865,364.635816632301,687.344033422513,631.96048822715,241.323163316417,733.087352187599,638.167796152847,142.320457095829,168.046368350448,229.734413870429,251.127018120735,476.475315026868,370.637309255128
"SMAD1",102.594977634071,250.401030907466,162.671863896407,198.883201782065,173.787225680834,115.540657975401,207.24563620824,153.329163287693,170.007034640567,370.519905314988,148.646345336689,154.70246055941,211.910649613913,176.287621988833,194.030865079558
"ROR2",36.9714891678881,30.9605820618191,31.4523537410245,37.8816955424618,33.2942823903446,33.1068049721507,37.8003895604393,35.1880265315669,32.1588049621296,31.1142364569534,32.3814229006477,31.4109698735352,33.8038462062904,33.5101402437486,35.5523157348125
"HDAC11",231.336852074627,233.258326811614,261.289855333974,310.993204835382,293.340003940845,245.016599936099,266.85969308793,371.782038982913,259.013473363553,182.835156912579,182.563661977396,217.391406442037,140.665054063307,252.504387325319,208.925738190036
"TONSL",45.3951808714347,36.5443736596902,37.2077245171957,38.9064129980706,40.5550568217594,44.6267000489175,47.0470553890237,50.5406609451676,36.4177389715139,33.9006717000171,29.8668515871172,37.389724905559,30.962821616152,36.1172705691247,44.8089716387607
"FXN",52.9268479871643,49.2461682629903,49.900320211855,48.7346267025844,49.2538433363092,58.5798584189117,53.1783815812226,51.9204829769232,44.9579621013071,45.9925228052885,47.1569536527699,47.7721918170803,41.2384449412989,48.3622023917959,50.3882879693538
"AKT1",184.801455538908,256.260277725001,192.835735887687,186.755054669608,305.652813559855,325.359897024696,240.934513515944,289.634449888679,280.742877409276,147.006406346816,212.681262628035,155.220533585763,143.592394638553,219.634060844482,144.506161367473
"CDKN1B",717.784539286669,466.355412833847,678.814995030048,291.887381718542,607.195860953887,230.59792736355,667.060235716426,616.957180509094,720.984554314787,1870.4510367128,1877.97597803317,855.443448904508,1622.15032929077,913.475535010604,568.032189051955
"EPHA3",24.5478822601287,27.5735431114718,27.5441556400164,26.2823654138735,26.3088126678836,28.2176388084727,25.701274085838,27.2310794765291,32.9279013615751,26.7995267436952,31.733759443196,32.8300518494296,27.4836692511107,28.4264069403201,28.0499527491605
"LATS1",33.8039643518756,33.1835555585282,34.3464391001612,32.9001683036136,34.0424872572785,33.8948291784881,36.2012493595133,32.1809370746742,31.9470181816144,32.7999910607592,31.6258142281425,34.9596316997406,33.2362419905874,31.7977334811688,33.394324734177
"TRIM22",113.121725114024,161.57255729048,152.431981244909,111.830515427663,152.330734528909,169.283030872871,121.338034131119,220.874903496471,161.963271471285,260.88598764011,408.673934397378,224.818858943756,309.496228098587,140.368625290247,169.336276045967
"STUB1",492.43540740116,963.889353357625,724.833155239446,793.159334362547,1052.30948355888,1367.79495876638,664.121708488737,1094.98935913471,1032.51112648778,232.615999699109,528.709070065826,325.056904174496,297.696495173528,850.150431189813,636.873489588892
"GAB2",1373.78790658335,659.007001863915,801.475124690152,323.208430323537,837.338739320615,1702.17097731093,1236.26886610173,1087.86872708455,681.16983747227,683.144688312111,746.009494235395,649.098296080363,588.777509898499,628.255067710657,848.169989770082
"KHDRBS2",109.74597372539,90.5708988716429,106.143227931448,108.77736944627,80.3237114720709,88.8213387850953,109.180345417666,110.695010089069,71.6006428494015,64.9557228504875,80.0184878497616,73.9442660630702,73.7227574418639,95.9058696423491,102.64509820149
"FXR2",194.124038923727,177.083720470302,189.411579324044,255.26114550008,306.848078931257,336.202513980545,269.051057020052,245.981650298191,275.495990225315,102.261242481194,130.240776702912,193.154449211606,108.996478944072,184.231369755065,274.837773510928
"NUDC",31.2670613844449,29.9966462612383,29.101287468671,34.0390339218263,28.2443413688277,33.3164717327119,32.7327625742877,30.2171555968418,31.3027874572426,27.2003042473379,28.8420131250751,29.8505884873796,26.5505289026287,31.2005134335781,33.0549780767568
"VKORC1",263.828757056373,282.379147528233,316.85925663641,216.580999698335,342.362384374989,276.918590900689,353.090926341436,321.132257726882,325.244756767009,181.953701081387,244.859864264466,280.176471011766,180.468619085562,257.749438113332,367.644187413028
"HSP90AB1",568.7951738868,3210.66947800191,3190.63836966366,2211.83581985113,2220.84680550705,2569.46440990002,486.304114572602,1794.4185304126,3016.23804373881,2722.18965218674,978.510811633889,806.575889587855,1799.6606458364,3083.5191641775,1211.48810908309
"FBP1",104.033735605172,65.9483921077735,90.1377741857314,87.5853493338317,75.9204665685125,88.2638625903942,101.634805269875,85.479424507842,74.1996944899436,66.1906311464237,78.2652152200027,63.7198552135992,63.5631402355807,72.7428587617004,98.5791844774852
"RORC",195.874952930273,190.289823855161,202.309642707363,164.814870280059,256.077009818086,313.079719358129,177.2027675771,223.862099598087,197.030567995622,124.057954663176,135.022133000813,177.370747345627,112.866572259535,151.374300016384,177.395071195256
"LIN37",33.1502931242367,36.0581466058091,33.1070565191294,37.1342964417717,97.9807988049419,38.2490005608834,40.0560651604794,50.1506857762765,46.2739657955566,23.1799380290797,29.6025135005116,32.3476483516848,25.8241639029593,41.2263511725745,36.7708862529298
"MEPCE",376.893955559033,427.291690990291,363.993927936511,380.267027141196,578.532510848159,494.053293603027,429.836332150776,415.595061022008,560.628965876639,184.199912740594,239.473570240242,267.824494695853,223.53047089096,398.124589991839,600.492258904349
"RUVBL2",243.791984999772,412.068940878083,380.757641363621,302.948366804949,375.871745716681,419.704302553243,293.560532968198,335.183031126573,378.070213170716,110.788440061759,139.269330654917,167.308081824718,111.820594787883,358.379065708889,404.482898556766
"ARL6IP1",1041.44011783054,2438.40743757206,2159.67047966545,1238.02672288839,902.3910529471,485.036620358454,1488.16284009664,796.607242134314,1597.29010331903,2823.14821073492,2527.52422050786,1226.91364552754,3568.5502231148,2448.84913754272,983.05493025334
"JAK2",28.5933898793819,30.1428459701046,29.4168660233316,29.4237517967497,27.7703654146728,28.9199299531075,27.795897678286,28.7363504241027,29.3515638446408,48.8137609810356,31.8448132414675,32.8023107842078,86.0154454208673,28.8060818205675,29.2113198096476
"SUZ12",141.740006936108,201.843490620613,182.99303295481,139.385846892652,168.140829109621,154.0966778537,221.390284113191,179.297079720205,226.479311995648,479.502373128666,249.79485933947,176.728903788994,359.990753471138,205.660763099457,209.848879758331
"PRPH",190.680333152524,174.06057088054,188.578910794308,297.202393963677,202.095063723761,205.876816656616,200.980177360926,219.29744908491,166.247452085297,154.101075122162,177.231575599341,159.028973099732,146.560828495968,179.580850471922,163.63666062197
"PCBD1",76.734105284678,90.0615096557426,102.663650365795,86.3931908275773,118.745579921306,96.1206232452605,91.9163056356673,102.259113822438,93.1319423718697,80.9685674687264,84.8443883217621,68.4537529051464,71.5301023129707,109.626342538692,132.645552115405
"USP5",196.748695878921,284.710902379309,248.178059109425,299.817663341718,281.220348310741,326.355259700078,235.09213611272,291.567596330892,294.75711204232,118.011146358456,137.417278399348,182.789330525896,112.628445661995,217.546886489156,213.669103978059
"TKT",67.8513583834654,359.284682784207,233.614459634519,158.097646645849,438.688426207993,165.625120166211,167.056315209574,121.337527510944,319.775140422544,120.075990257467,118.780166324039,82.4251097077669,99.3658395391245,297.759029213106,174.612083814758
"CCNL1",160.886585304031,148.330937015892,164.510981555349,260.793155972018,226.030404794852,209.919676884087,119.872733598563,144.462014169489,147.910676326706,563.216582298343,339.789321095986,411.662993933178,486.518816575295,211.001486601068,190.673320172318
"TNF",90.9234450645641,68.9586136227673,65.2668779530156,82.2133266268405,76.778911463785,92.0959043846082,86.8968151359604,88.0227388098379,65.9618792174391,66.8388809141704,74.9837612239584,83.9442892224401,72.2168080876491,60.2912800235451,78.3200568102964
"EIF3G",918.984100360621,482.190600311497,543.100151163844,296.184040430151,553.345750859718,521.235616964931,629.899668087942,424.645307950366,547.144370367653,285.953495685884,617.262058499213,534.795106076355,213.245178231148,451.577522190508,709.668486798999
"VAPA",881.090465784785,1748.84506597585,1375.68016886596,767.162058939066,760.393061128306,807.32580062955,743.59726503671,1199.51678866587,1414.43285563487,1847.00278052162,1143.8785184632,1069.58907744545,1542.59833834902,1392.38212348557,957.163122407168
"SOX12",35.2404383834671,31.3064173678118,35.3249831387505,52.1686200280523,44.376682600096,41.7797985573396,37.6555448623312,38.4672155694897,37.9713536472333,28.458686840163,30.5224276718627,27.354985670888,26.2827660456969,35.7397090290921,40.1119609824041
"MCCC1",171.763032481854,162.846103448504,212.595512956855,185.681058543148,185.864539149767,161.381090458834,267.701390282285,184.015089407752,198.51230967368,251.54871206536,421.712774513814,314.918239922098,356.479580876297,192.845830620178,156.842381371704
"FADD",133.026830346733,84.0077198632006,82.7505435363695,79.8284020090754,104.652648684799,131.784760146125,127.677849923959,102.083870517748,85.0163906049925,91.7680397073011,107.136630973578,123.465029926763,131.19875609307,84.7533811856383,131.329340930828
"RAP1B",653.441058234154,510.741633290929,725.983625560979,203.579287013304,503.570488210477,365.097427151754,511.625948345726,409.59405878904,511.644112889853,1652.88208342149,1212.62120978968,641.820072154434,1238.46084424523,476.069249254531,487.418087970081
"ZNF136",133.471108581266,117.260760994943,126.009194312706,148.998118579901,113.180205455568,110.98224403716,126.329882360484,122.119217781175,99.9683453820915,152.64669454928,168.373570765053,136.247833182179,137.520435391202,128.156430174793,108.096694429841
"RABAC1",417.385983854844,780.395489155422,630.942956553029,452.851525737458,784.408026265333,626.449015489626,673.382496736623,546.50251138339,845.804199580343,325.206005492003,539.682380019921,480.453676139603,440.640462942259,544.332892222948,426.878514515792
"MORF4L2",3760.21247933517,2823.51668479724,2761.36947005348,2335.88458398358,1805.01164504277,1323.67921768825,2567.18014727732,1711.38966090606,2804.76621307947,7332.54539563948,3731.09295489289,3012.67404628051,7983.77529323027,2830.04207995803,3235.40373563571
"PHB2",582.661751285691,830.457774838167,939.021993798365,645.721196590378,1282.43514173147,1097.65083300395,697.093750633695,1535.43109070206,1015.87642646294,414.557234464035,628.225644902116,582.619153751369,358.810075293367,924.356308038908,570.910261005387
"ASCL2",24.3302296775014,22.4323785204367,22.7001659787667,23.6381680437198,22.2727742797066,26.7962250331916,23.1538557574635,23.9637698254709,21.613792212372,21.7775972623701,21.3708780359511,22.4932390616955,21.6594643405719,23.3244310828445,22.8582993521494
"PYGB",495.471727075874,662.448104587791,768.473857351548,754.637579024272,960.787002994907,784.71466948235,569.484554375803,930.152745558109,665.20684914492,369.479615875802,503.945613671465,421.897289191161,380.469890637179,602.796831220642,431.227918312901
"FOXH1",103.197596141716,78.2921152794151,94.8579051777568,126.732984535192,100.638927838333,124.602458373548,145.736518100598,115.762795916119,88.112264007844,84.4283735228116,78.1014226698636,96.8494914767841,70.8607880370433,97.0999530664052,109.320247338681
"TNK1",324.501951699758,286.533400242763,254.825996608937,296.660047374427,314.934390673976,262.212040246251,352.016538706558,313.568527923726,255.551112080759,176.870471000926,197.338602850139,282.538336430571,170.576234239519,311.695500247811,326.664882871186
"EPX",153.724800854143,113.481378300377,127.324953314819,155.923732399157,125.964690294511,144.931671929532,146.029197680157,127.574577252899,113.980238294071,118.441558874783,125.559672657996,125.212170634414,102.775902226183,117.093282981804,136.204722440807
"PAXIP1",40.2241829090749,44.1303950881404,38.7473648672532,31.3983829639381,42.1271590462929,34.9950255459564,37.8676888570088,36.9295938802202,43.1485186003048,78.9426364897233,99.4040473398292,78.0967301774901,156.838376157316,43.8921274679296,39.7734774130688
"SAP30BP",102.947155908758,104.08529411579,95.5311059904761,81.8154540967894,151.89355004229,155.734737329571,89.1465639591343,102.575812863221,116.255276681329,63.2228859701833,102.862886938745,74.8297033012698,51.0564928133505,104.974946906784,73.797283807343
"SYN1",396.360986648125,989.487606392091,485.689994028262,1448.66891864203,698.544770218665,456.323708002799,269.858104996629,971.81505498761,1016.26029612797,211.792978119489,231.761873658305,312.009005340326,297.591492095939,711.9948645016,374.267953441164
"HLA-B",222.489887457245,538.251819884467,1172.59835377025,559.819953536919,914.5418141894,998.2028632858,318.884860116012,743.474515050961,836.181397877894,158.382019157083,285.400911267323,188.175307364763,148.472406559937,554.405328485624,363.534659104522
"CEP76",41.7548732725333,40.2465446500928,42.6843161535268,39.4008812111043,38.1689735638576,42.2913435513786,41.1319888887082,39.9962724359159,47.4759907676221,66.5920639150717,50.1536608842303,46.8631696024238,82.0372772979206,46.0347683819638,38.1344525637009
"SIAH1",30.2627436561398,32.4435133388026,33.4262503586301,31.3516003385887,25.992515898643,24.3609270632921,29.6752136170671,30.899990612044,33.2627056312552,63.4315186524435,32.6651657012583,38.2097424147553,49.6843689033295,34.6433888948357,31.5811575424017
"CCT4",1281.81611063399,928.777893616935,1272.72967130037,557.352049777274,633.764858509773,609.541790918799,1382.19747944523,533.866033611593,979.372204012833,5877.85618722704,2483.77467384845,1447.33708718564,3505.43835634494,1185.10653388905,2289.53517414607
"USP20",116.97774883702,127.884708658442,109.675657958311,187.441771313702,145.706789279028,94.0386033774968,108.938807074944,104.445101946657,108.436319685291,77.5593812147134,88.8951563269107,77.1557109760753,69.978473534169,126.609922364354,121.894025506142
"RASA1",479.629634756333,456.623113813802,505.996107061426,510.04346213003,356.49682937799,169.504945150743,336.675567322638,476.4160989688,538.124229754505,1142.78209809096,1092.19897706667,605.374589415163,1564.8849660037,553.121984649592,408.358861884886
"RPL23A",10190.633556988,9530.37818804053,11351.7187248125,6063.93956234873,8671.71788448488,9511.0623291954,5470.88849745499,11080.3067315673,9362.32386326375,3430.41537414544,5701.90987439143,5014.18819083071,2549.03252676821,10958.546742728,8175.57574449531
"TARDBP",458.04880418679,451.796402591565,349.602360463884,161.147587582405,309.021809784022,231.886377513593,545.697181463797,235.903761324829,300.956181326583,1859.8025306047,1225.25062749279,467.079854294195,1664.20323655759,376.810393452457,408.368057748987
