"","P_GSM1192704_BR34_1SN.CEL","P_GSM1192705_BR34_2SN.CEL","P_GSM1192706_BR34_3SN.CEL","P_GSM1192707_BR34_4SN.CEL","P_GSM1192708_BR34_5SN.CEL","P_GSM1192709_BR34_6SN.CEL","P_GSM1192710_BR34_7SN.CEL","P_GSM1192711_BR56_1SN.CEL","P_GSM1192712_BR56_2SN.CEL","P_GSM1192713_BR56_3SN.CEL","P_GSM1192714_BR56_4SN.CEL","P_GSM1192715_BR56_5SN.CEL","P_GSM1192716_BR56_6SN.CEL","P_GSM1192717_BR56_7SN.CEL","P_GSM1192718_BR56_8SN.CEL"
"ORC4",528.244102933893,542.998851792992,316.952255006062,533.03218766181,505.031399011513,371.432827048874,153.417574296012,510.45413558875,397.859606649151,472.801832437076,428.872457778599,389.691950355097,422.338179087042,363.512432402107,353.050599747017
"TRAIP",39.2314141916417,52.0958343124832,39.8337346802275,37.5643338985075,37.5643338985075,43.3366622634419,50.9020669202747,46.3329863612016,34.4466091288666,45.6176771230258,72.680394564318,43.5688035698066,37.8894284145499,39.1364673715063,39.7555082730914
"GOT1",1389.52811872855,1094.15314950842,440.956330223366,1533.91901390862,1130.32181810118,891.611588213381,216.449965503914,815.74202299599,1103.08984908295,607.263762126425,1288.83953448965,718.942961496755,841.644789746219,378.393342477743,922.120659962928
"AASDHPPT",15.8827060248396,8.62073064766709,12.3310353554299,15.5245126644723,10.7998269572426,11.7141404533383,10.9164384452776,11.275818501511,10.3695003937833,11.6744849052385,9.56368837994238,11.6603650903749,13.0479359625779,11.0347705241524,9.91558575798557
"MAP3K14",60.8909093570103,54.0910903798192,66.8492118403597,81.526485832107,63.6110376862989,61.5195191176156,85.8433295224796,23.8534220167833,64.6028060795079,50.3832870953635,52.0369292634278,71.573422023416,69.3561672698371,62.0376429555385,44.0577330310787
"ERCC3",208.510144940889,250.14186964339,131.738447757407,226.52188671859,217.172746055971,221.325291035039,122.054229574137,174.867019679986,217.046370822077,198.313447201091,242.864517992355,177.112224332048,202.770903155581,153.692455823327,165.00137195525
"RPIA",158.440255935017,223.857032555967,173.904092256985,161.089849082947,170.340411456841,232.26529885204,173.15623960107,191.915439186907,184.707539539157,184.336574596705,164.511142337435,182.770472021321,200.69854473512,154.683001162912,126.513277017314
"SPSB1",45.1254700082631,34.952195171837,59.2571664281733,42.0225884551817,41.704702234788,48.0399737125958,48.3219930136644,33.1577426788077,41.1161991204533,41.7567658230713,31.3721753487605,51.8353773900174,44.1146518729238,53.1362803514619,63.3700850989259
"TESC",75.6985564363283,111.491692850084,70.8422985146107,63.5981575771761,64.5036296006502,84.9289022707535,68.0425965911047,75.6985564363283,81.742025229944,58.7770643536496,102.572986063473,76.5111602456795,65.8440038380496,84.000508979811,75.6985564363283
"E2F4",102.529932728256,92.0849795213195,124.076497688138,90.6459901049115,90.3693603722008,108.903496997076,119.756687353703,94.4173985643404,89.6565801198599,98.3947549225435,100.480830054098,114.985838937908,92.9848295859911,121.836116058186,86.4870452113509
"RAB5B",430.873585452585,565.220283865555,751.052987144319,732.412708693054,541.950162307341,546.248679159074,527.657901806255,249.117947571378,476.564603962809,362.376456787792,317.893438773428,404.094610191693,610.176410231746,425.660126054291,614.105482087801
"RBBP9",17.0333590332972,14.1527780605487,18.2036301104071,17.1827043260098,13.0072974480679,15.1016947046841,20.7014626016213,21.860534989819,15.8171730821155,23.5366422349489,27.5827897443912,23.2813825051736,18.5874074694855,17.7820021991448,24.182828784722
"TSPAN6",142.711377548424,116.176805604702,93.9323255531081,204.649120101561,164.591917827256,219.715132932991,81.2693161849812,204.78550125686,228.281035297987,159.386013975915,92.2081173783321,183.816606305445,169.341807852097,116.320861031271,200.850485148335
"VPS37C",485.5361235037,516.293184119588,417.797440353114,413.068106840858,477.493294035505,553.17194839057,481.089849082947,610.437675169904,440.608314662379,481.370555414611,600.148599466259,481.566943159302,528.949200571045,564.744887557017,339.038495662988
"DHPS",249.677626395108,305.694703148243,226.783353956117,338.04846017148,287.070342244706,290.242123356267,171.310025553442,206.915936039468,258.331957449879,202.189774960443,257.769194068946,240.745569386056,306.323533085186,207.858484118761,266.204642065667
"CSK",386.86259675253,338.452057575169,294.234570012945,349.281832216908,352.332233843231,409.43062834595,424.778467828159,303.521667865407,296.937622649202,320.632127975938,448.792716802433,373.034682384965,423.604020338913,253.312978883929,248.562338899983
"MAP2K1",616.470237945682,535.276348066324,423.046370822077,693.454808299404,572.060569507234,475.529615875631,277.966240844854,593.004428104496,531.844238670475,551.437610021305,558.68333414601,429.945756951778,567.204679895203,383.695088629094,471.550086626815
"MZT2B",194.32339246144,255.701092372929,244.045365184042,151.804420819306,232.463818504604,178.304311842259,396.297440433228,200.421793766316,217.125516784995,221.507389628651,235.463778606292,204.257580746394,206.150595038559,330.827046509882,229.435400370943
"DLG4",72.3583823637401,76.1192693867665,79.9825920145118,60.7859657661057,67.448872291998,63.170584943774,86.2920395197327,104.661018818859,67.9477770986452,87.617161197691,111.006092745535,96.6487679091702,59.9856995827745,93.7647120703234,67.0865235222792
"HLTF",890.453933661606,838.668708184332,531.404375559729,948.240275199068,838.668708184332,937.568109952512,368.006925159929,650.729390402606,1053.82041469144,914.508754338266,1130.65430341501,787.103110151698,930.412515216811,606.980735931752,893.356619175388
"ETV6",168.16869663899,116.13736028727,208.524631691642,221.176805604686,174.438312516465,275.266761612367,366.256595855997,167.730803860097,250.520048228727,206.415771502673,249.734735727362,253.252305011756,336.046370822077,266.193390177936,153.244556920941
"CRADD",146.019786272355,162.15661383759,119.590984317846,169.700369414661,151.420693840274,165.165804436398,144.173383772696,160.807549079074,148.350718648164,131.34401600903,130.115573029835,147.965544536397,166.539589582088,112.853553453045,144.350718648164
"EPN1",160.6725991813,140.085294114302,177.803408263737,146.789222961485,146.398483045491,138.263762126425,215.437675169903,153.501602622498,141.983680759202,149.678011488665,155.307240387294,189.322895004223,145.721334159619,159.394142697865,132.329717641692
"EGFR",108.149193200892,82.4171691952499,144.844771084333,116.693181820655,115.005054833962,122.027263679996,124.524631691643,187.868835897064,152.93829840973,143.044346426077,38.3326082129363,110.299400858558,116.188531087678,224.368784964767,127.271310959449
"SLC2A4",14.8441985862427,18.486266996758,17.4164237116585,18.9701117330956,18.049450418728,15.2366219819401,22.6416528437274,22.8083217469802,17.1743071783544,13.2990378411242,21.4385620205402,19.6196994229547,13.1859584727632,17.2904453382878,17.8564431727515
"EPX",33.8279847144923,22.9724381870389,31.240378221721,26.6629454922483,25.935666286923,24.9893822138377,42.5108403200126,34.8081236440805,19.4416002620481,25.47186556794,39.0533408553249,25.4563239609819,25.3117445577765,35.4360345336382,25.7853052742011
"NDUFB7",448.934558629519,638.481153430773,348.675182178409,619.841823144128,493.432489722121,465.726926782197,314.344703645992,312.435868194241,394.022492545305,356.648891566055,562.440784066055,459.288185494041,412.7534831567,271.809961070383,387.842460067625
"CSNK2B",1102.04637082208,1134.32791085155,1081.01539297449,1489.69286191795,1058.61158821338,1221.85071864817,948.728772179061,1036.23569501319,1102.04637082208,1050.57947288812,1139.63019278876,1068.70037124234,1143.52463169164,832.944479521205,1119.37792545129
"DAZAP1",687.541138856116,868.144099865255,593.364281363068,683.20733510857,621.930745438708,623.362322226097,812.421479829595,644.437556995822,578.988259261895,520.236736196318,652.350718648164,553.698544735121,655.846100965412,722.974037959557,494.780698049643
"AOX1",38.2830115353478,35.1051134875886,38.03704419419,35.2285732159781,31.5633261793642,35.1051134875886,39.2687528173839,39.2209928555117,30.709168041156,34.8775842949728,29.595445045653,34.4619473389215,32.0538532637058,33.4764508208028,30.2251214390171
"PLD2",180.959414300338,155.316693231579,173.049810681252,169.276970308928,178.78550125686,205.817836660285,228.529113692849,117.48179010625,182.821553956867,174.437675169903,183.413617736128,216.234404985723,178.78550125686,158.954032434599,164.481153430773
"MEPE",59.6669956447153,51.6458725524167,65.1921458538299,50.8392791720004,52.3852498192328,56.2837845067086,70.6637908579904,54.0621950036479,46.2398491005756,61.1076195128084,61.6791413782752,70.3464987718582,46.7411164514409,62.7573817022117,59.3514251861274
"KPTN",207.703406433494,194.872457778599,198.681304046494,194.872457778599,209.265387566365,187.263028181378,250.387779909547,233.928936179168,154.265629572965,170.990249740409,136.259891603832,186.231316978252,194.872457778599,194.872457778599,120.293994877004
"ACAT2",330.943092059641,392.024459949658,156.552083974471,607.06101892006,289.911918420777,309.152735987681,106.245066906029,302.176805604686,328.365995037292,313.702710906116,340.611588213381,213.865505035215,356.338227103037,232.78550125686,323.470561909583
"POR",150.734421943808,121.617811822858,143.931310576305,185.763605527017,143.931310576305,156.113218665745,141.26062956078,109.499236716293,136.78550125686,140.243035753628,177.672421813652,163.285681775089,162.304339235479,123.094580991305,128.444377745726
"MRFAP1L1",998.932808242946,1285.40012348035,914.250304833267,1381.04759826627,1126.93521072379,1289.61158821338,720.991049993327,1048.85505543304,1226.05825197699,1070.07577826567,1093.92498138438,1096.8892018823,1096.8892018823,956.389638895723,1261.24037461383
"TUBA1C",11800.8386936309,11354.3014157236,7744.49931682007,12403.3531908453,10966.568521548,8376.28886040195,6125.2549497305,7753.42794236533,8923.90206961261,8814.61727106188,11811.2881726279,9012.08984908295,10447.6304054978,6047.6161658353,10904.7104483163
"STAU1",1358.28040166908,1557.94459766804,1319.93719196406,1481.32641316958,1452.0579199342,1471.53381131997,1331.39840980264,1658.30724038729,1395.2705777606,1482.44018520272,1272.00250696603,1408.80155927578,1507.75529067799,1330.30894434186,1209.20907753152
"PRMT1",35.8781579841366,38.9253626238884,42.6515122151391,39.0098626776763,36.4775898205002,39.0098626776763,55.1811331751219,44.7260427868621,31.5034239538444,35.6937910789934,56.526226768781,34.830806668733,43.6366244898012,51.0883997779557,39.0098626776763
"UBQLN4",233.162261952663,287.238873017047,204.046370822077,204.43686357272,248.685581625332,231.002892561207,296.597285311043,228.802317474876,202.150155922877,237.140473534755,183.429076794206,253.824903716773,228.415505808426,243.7703474922,166.867650791173
"PLCG1",334.44558200311,378.90774181901,327.307240387295,324.176805604686,288.350718648164,335.123822928683,417.769498679881,329.989177121665,300.138944838779,308.691905112831,299.759458169106,348.046370822077,344.903870232527,401.98384794777,288.666439063584
"TICAM1",90.1092888837586,82.6615150413246,72.987250027618,96.7908900171301,88.6550668315637,107.572587729231,97.524065700133,87.8973113757617,92.5448247049215,84.2202850505494,111.909278179966,107.783713523609,109.465761990207,90.9843629257,69.9290602984327
"ANXA7",1096.2582606873,1350.77494705806,888.606087206356,1215.54479401722,1191.09823206439,1381.33460825484,903.740619073712,1186.26376212643,1265.42788299582,1322.67680560469,893.336235207303,1273.54870878446,1333.85580314118,1061.57056518793,1226.73341981911
"RAD51",10.4644162812052,9.50726185408507,9.44937440462364,9.24111305583119,8.54992830546531,8.54992830546531,8.66769057503336,8.75748990681148,8.66959623228253,9.87724690784372,11.0460212860476,9.42860983631674,7.93069877686274,9.25508836971997,8.74109136438598
"ERC1",46.295740445642,18.4806874069037,50.3937706489307,14.4950192425691,35.5785373594986,34.4699417137457,65.4509695248629,21.0547538986391,29.174999723933,30.1151664046895,28.6137060552191,31.9302237183083,25.8884235897051,39.1537815917014,38.7876777057679
"SEC24B",494.270506886748,562.05669352879,439.61070160265,565.180525314064,545.760552659526,614.927207561722,306.605484315332,700.111588213382,746.380645275585,823.054558275233,503.06964372697,581.920613298258,665.516507259462,558.650667226443,503.697724844401
"EEF2",3459.13372962574,3065.24747428724,3020.27470195602,3909.47295973244,3510.99950666243,3368.86074771159,2843.53165945169,2316.80146630253,3154.57721007138,3050.19664203797,3293.02209061777,3526.30724038729,3184.13090332477,2601.24612681335,3142.32839756876
"PRKD2",114.035544969301,110.049555226216,162.251140624534,123.21612144974,105.082521273136,162.705448885139,161.606024816932,104.149817265593,111.871189326545,111.251111453308,113.416601581427,146.56776204007,177.074790879968,158.39477983191,84.033601847237
"TAF11",94.9840676350919,132.256119875244,151.409543066337,173.276451899732,100.220283872462,139.675041538598,85.7224647669521,45.2144126757761,169.378338188499,104.861009378073,70.9876314018158,115.685881726355,127.298530808732,131.78550125686,190.687463458449
"NGFR",43.9289734042221,42.0614179862418,65.3051513001564,78.1768124211915,47.0337944339099,44.7947182031783,52.4916591610452,40.9638036983717,50.9117720024428,37.7621687956984,41.1727033038585,37.7621687956984,44.3941621715243,68.7731192389521,60.394028296839
"PIM1",148.491557738948,148.826064062171,156.639943462925,217.515567579317,153.855344589612,157.808740073283,195.04899735425,168.827093607038,166.859864113042,156.809693796317,272.226369717449,160.174536674712,219.611588213382,141.246657082738,144.565790047547
"MYBL2",79.5846060566156,72.6667885054526,126.845377355289,91.4548021428114,84.7550304815068,80.0551373088494,107.394361326248,116.179959541779,87.6742366576573,90.1882729383766,105.227862243011,106.051840325711,85.4551301035957,82.5699146012508,91.0496340653721
"BIRC3",16.4885758806925,19.3430129069367,22.1214894818594,13.5161257012199,20.4395296203383,18.3931110778918,17.488845105856,17.5494409236192,22.7499821906403,16.8273046550904,15.3298020392419,15.8729737306877,22.259841262513,28.4081326503185,12.444731708598
"TXNRD1",739.645561637195,727.09353409219,1593.33282658248,870.268657959572,680.227202134892,648.405421552781,450.812861230933,942.897698463044,712.908316298614,673.860028446325,552.217617491773,598.567704992018,777.080634185515,595.274311905325,685.897118664022
"USP39",202.089849082947,191.158477937958,201.064439317654,242.31746295184,204.376148930264,217.285596606474,158.185456299192,205.74202299599,187.60535087506,188.309439517073,204.373959151765,202.089849082947,208.986178973088,202.089849082947,197.314115428459
"CALB2",395.555207643259,388.93753125883,108.809045498812,703.524631691643,332.917434763776,687.000376297778,87.7673439741039,406.006928044551,606.891617656196,225.730577109822,948.852555541345,666.053997125849,648.365218918417,238.437675169903,496.86741854832
"BAK1",80.4392787033392,74.297522422147,102.94952922191,84.5195165292064,88.6164422268197,75.7286221979882,102.58781561651,65.9140420440499,71.4441181239109,75.5623280261909,67.6746571135481,73.9301800289426,95.7237091611626,62.6789327166343,68.5408843591077
"XPOT",942.711045179066,975.617867789857,861.647001057425,946.220283865555,927.764966767221,919.394196909034,622.512700130488,980.188510778483,916.032322397337,985.089849082947,1219.28845604822,798.220283865555,1071.66702112036,760.292023243193,737.56286245869
"EXOC2",64.3563424649865,72.6414644938592,39.3683183538154,135.561724173786,56.5208057233956,77.0798777968498,25.59899250535,50.0982308957359,87.2637624846876,57.8053202881717,63.8415563504334,53.0552998841414,78.2101465975309,49.5330746954644,89.6136332549662
"F10",29.6766338547916,31.9924184376116,37.1185929402014,29.4645254187073,32.380535043458,29.5646357986762,41.4504942886697,47.551030006237,37.3776785495387,45.1314535036991,53.0878671724899,49.786327944581,30.6938887897125,34.8372680498749,29.3867206985276
"BHLHE40",509.9842920514,396.344334915548,541.871608684423,1063.69693156106,556.138156425137,626.24202299599,435.613912021712,591.74202299599,1042.73029884628,707.221773843925,598.443982489855,891.5892984024,613.304306167251,583.074833552267,480.038466449205
"VCAM1",237.723177142983,295.913018935542,125.721347065247,165.065601965761,222.20721215173,420.527119886133,243.144648478333,133.368383169307,343.968526510025,250.224851739673,233.915936039468,438.67406049493,441.104808519141,144.94455006449,262.927632673165
"CSE1L",628.611588213381,829.214382415062,357.486383513018,724.451416650637,671.772081676045,602.474116074815,347.679245327181,650.806859643792,575.701899794131,602.440722100127,821.071678881177,549.464041816349,623.104063701258,345.019632697812,591.886778117218
"BAG5",521.278388488594,733.663350984748,418.279012763635,634.223758991642,506.085821963088,655.815202771006,387.232447881189,629.568109952512,606.134092272096,484.953919381726,630.455341405956,647.576531969645,622.134565349972,493.895058426162,604.355818068667
"SEC13",639.139270424904,634.68218715169,549.93559008922,677.888053079093,635.822767361754,768.74880995648,519.437331787524,609.535554771752,618.222131574929,579.260439326165,891.719158254779,714.730661046501,732.493724120674,559.3017636705,522.719631459881
"AGL",532.613596878383,596.915936039468,310.481153430773,588.611588213382,605.451478026792,623.568904987185,390.422826520475,597.367828431495,745.360046956745,919.948250461521,354.845559735317,600.298711511816,726.64242305796,303.861342554643,671.13689618787
"GATA1",50.7559457346022,58.8972399568205,52.7592169506992,49.8460449004026,53.0156356663596,55.6920060110653,59.1750147247018,85.6042695795,44.4556854490251,68.2629984450943,108.56318733349,61.3812962647808,49.5459699200796,56.7129593372992,66.6429390279189
"NUP88",150.945267508259,247.817031496504,166.218544685361,191.828979517729,212.030578264762,260.399432133982,158.176805604686,204.553321985548,269.611588213381,199.23283638909,189.174292598554,222.655066474251,308.144303312768,212.244916821382,190.293870459003
"MAP4K1",74.3105499423056,72.2183088631483,83.4520359339057,74.9517206012341,81.4611264324601,88.4610843626982,87.4376755275802,106.70301230061,84.8804021166871,90.8282178026968,135.79600306166,94.8685132577936,77.0399397676491,90.2641592167614,84.5217903334904
"CDCA4",53.8317828607759,60.3462441563995,63.0907896693665,56.3900950229925,56.4500371253799,63.4426836219024,78.4726897232067,49.5581464124703,45.8552670744045,56.4500371253799,51.4259517482979,56.4858039558437,60.0709754310114,54.6323881509518,55.8050273454527
"COPB2",688.290467913603,647.472430116251,487.947216699555,623.893425201334,708.046370822078,784.611588213382,371.969870359448,731.56349794433,838.393992348287,774.036656809978,832.607222872824,774.68626038955,793.473526121377,606.729485158979,721.369477635719
"TRIP12",78.238357715032,73.1986454201915,68.9423575663234,86.2326057560973,54.8174121272402,88.9442414244616,43.6331771353374,39.9990578536645,112.510425276518,57.9859944935518,44.4112249366985,51.1010308358308,72.284120838452,79.1851493043235,105.894029555386
"EPHA4",39.2185947649063,36.8200314644362,33.3620602670107,32.1492714988653,38.3870367000914,55.4653980229788,48.6622976945865,33.4872950559154,63.8486208507566,36.5629507596491,33.0731227758788,45.4573669978478,39.5698312833797,65.2542121769486,38.957859861439
"NLRP3",19.5070367060425,14.3309153110383,20.5620600586941,16.9955298170292,14.0214403121204,16.5373137230909,19.2680946789468,16.9719081806913,15.8019538656318,17.8452551701366,19.678442229255,15.2486197244127,16.990137716122,17.7920030008368,21.2811619087365
"OGDH",22.1752227481,18.0285152611808,25.1703161684944,22.9060099343909,21.6918610108562,19.6025861516635,18.0040293469757,18.2092131825995,24.1303026142557,23.8832125607225,27.9208073181317,19.0692517847426,21.3838159309215,27.0289298599306,51.5063997094946
"NFAT5",264.453724797172,186.439993140326,239.064068861944,98.9769913130553,290.907921794594,296.771412914766,447.302592080179,118.06806433495,243.307240387294,228.631116193942,149.191039011941,263.74202299599,175.818233607378,412.959919295035,208.524631691642
"IDH1",64.8726400939692,81.4330943613124,60.739069970633,73.3507404137981,77.5058214368151,63.1783982741471,69.3947490490127,55.9566541469846,63.7857529064879,62.2072071661369,46.0267597567233,53.5309904748616,64.8726400939692,65.3805440456808,50.6157027768951
"CLNS1A",93.1297962029085,178.893840423073,125.145970850646,112.709324127501,103.370109262852,99.2938696797749,191.054600781977,74.5191989904138,87.2637624846876,80.260655594102,76.9203255770705,78.9766710166311,126.481153430773,138.69854473512,92.1186860775277
"DARS",235.761053119604,358.464028146923,303.111369209088,466.74136609289,350.196357599577,459.368771192005,321.321285567571,387.2464948716,422.295604510556,441.005227351426,278.220283865555,443.676144921751,573.379524895676,373.91633265577,422.962002301975
"IRAK4",50.4871273813407,59.8612687719906,64.7295043735445,65.2302879874384,49.9930849445222,65.0727407135781,60.9488133665203,34.9085686245011,68.5025828089785,55.9610372563489,60.6586299705629,62.6802037735274,64.1344272703177,46.2753837456387,61.6857046871489
"IRS2",2408.24717606044,1880.49898058171,2742.99038662672,2658.6773803877,2478.30827890384,2657.50056369417,1775.91593603947,3772.55774057091,2835.75748943932,2716.57610560413,2175.14706666631,2573.96355612319,2606.02577973231,3320.65302557849,2259.76376212642
"PSMC2",115.440103750526,184.046081304996,64.5459297812622,194.585356064339,149.687579585582,220.258393977599,110.345304747926,122.343465537036,192.576420665329,146.483051941022,58.1343847727822,143.313874203765,227.324241428249,103.707615593542,199.440750281993
"RABAC1",1164.37834384151,1402.17680560469,891.437675169903,1583.71941753037,1140.9376751699,987.701230077804,839.336779144775,741.336556018178,840.426084491164,777.372379187151,1083.24153933752,896.115363596968,831.002892561208,558.811120765811,767.069551106915
"ASB9",8.65403745126969,10.7572227491491,9.52200966784716,8.23082753589766,9.63613594490103,8.82474663335499,11.4033681661795,8.09010502961029,8.18950873214286,8.30719392529088,7.25004626906464,9.38262972480793,8.13968999855476,10.6841570694721,6.95456721876605
"TBX6",27.4661044117561,30.8404306379923,31.4316125981822,23.6628532564201,28.8220525826055,32.1142976142993,43.9953830348408,46.7674741788862,27.6590465400567,40.0554328308268,39.3576801378826,37.7906295630382,32.5325835683622,45.6293448919471,28.7979945916222
"SNX15",207.889030084596,189.861832263571,260.321112987898,182.26968332788,193.601668591152,230.178710849028,222.10789250172,209.910729267823,165.23029343694,223.264880405515,226.439816494441,225.089849082947,210.204244675056,223.131284498872,230.514505272409
"TMEM30A",111.39419690921,81.85202967732,48.9112383996229,126.879241497915,98.25386128264,61.6208109087275,19.7774102222747,55.8294917371885,118.554156895195,79.001117160179,79.1390648475751,49.7091541179848,58.9597238080036,75.3105117516125,215.461733053685
"BAG2",41.4921034729125,33.9193277126479,48.9311590997918,34.2604664114001,44.6267272891372,42.1741717935834,61.151489425975,63.170010592399,37.0526827904177,51.1543108815126,31.1914163623487,37.4250243160447,34.818264296835,74.4376948592604,18.3711741746934
"LDHB",10225.6938736064,9972.73561146962,6512.99599396394,9121.13332734382,9209.55355818836,9082.85504928429,5932.29693944074,9670.70540418739,10080.5246316916,9765.58771881443,8484.26260363102,8561.3186343869,9121.13332734382,6788.05690654814,8606.82098691461
"RAB17",79.5246356302823,64.9915401004678,64.4247814292677,62.424069613975,54.6011412691852,57.8560291780359,73.1240453836485,108.570695037053,66.2006369837123,76.3427622591976,165.961337764328,80.7207055263429,62.7423154211601,71.8633230702793,76.7424499284001
"PSMA7",1321.58471099736,1236.35114297274,734.966718821313,1056.44264736707,1213.21377219996,1182.98971615594,742.113310159036,1147.40582239712,1300.05424459464,1096.95331571548,1551.65506647425,1079.45786240817,1265.95941430034,957.318774094033,1173.78550125686
"AGER",57.3548162591981,49.8379701096432,55.425265686842,48.6895609603939,55.425265686842,52.842104522169,70.1074978948803,56.2397402607776,41.6427616043927,49.8990557026884,66.8660497918483,65.2444637644934,55.425265686842,53.2033418565995,52.025581345072
"FHL2",93.2043683800726,91.4796146280677,90.2692523183112,135.901663371937,92.9015651684707,101.287950249928,117.276430600376,88.1662890927081,108.568109952891,90.0075185372949,89.7430934050002,123.133327343818,153.919700629679,62.7727002637124,49.9739007212039
"WDYHV1",388.74202299599,680.607928144623,270.437675169903,569.565678736447,406.028023318444,444.492324097604,278.773914382271,456.159105966795,378.541465995541,405.74202299599,349.4891728139,363.220466547229,400.014221501243,284.06613205907,417.528578139503
"TMEM14B",349.106447741068,492.863145481915,357.565609230479,602.837518163679,442.689636379999,519.750820248526,170.146542310126,251.731182699178,490.31203474398,336.762003046948,453.432491781321,402.176805604686,569.554659628241,198.090882435019,585.797635052629
"E2F1",149.496332040429,123.601362244388,161.631641262996,149.847470042457,126.821476930841,123.254306821437,172.127194532856,172.880513376189,128.936648036213,156.35013951211,165.454613737277,157.574606983067,139.675672559279,152.845160517559,137.176805604686
"FLOT2",18.1976192525928,17.7832769051269,40.0018687921744,21.2457305282322,20.8029822327466,21.173387393931,22.713853270945,27.2289610908889,25.2467725059695,20.2829211845361,25.8489395631996,27.6135458390744,22.713853270945,25.7035541070736,29.4008344694974
"TBCB",2189.72585632397,2622.26330041056,2323.75524883688,2928.92261107507,2256.71756419543,2163.86398597329,1824.33734037203,1726.19037426611,1887.62253981618,1916.69763874949,2461.17711857395,2288.20000614596,2364.31764592487,1471.13547025443,2295.41420829449
"NLRX1",45.6280205482656,35.1051134875886,58.7856071077923,46.2111062970168,46.6464266259471,45.6331640133044,54.6292500870109,59.1340356292515,39.4215361451198,45.4091992798149,47.0783974577479,48.5745393710445,50.118265527134,34.6932418798078,58.2213395514005
"CDKN1A",338.335937639013,247.756946882691,618.651251413126,906.359594623024,423.357852556893,244.317107367863,775.612598765211,534.835349472423,688.018700724335,618.354318885152,750.814001434964,797.513710079436,692.620169011396,625.78870488289,319.656102570103
"FBP1",86.0463714775059,73.2883869288497,72.484793550258,76.193381279503,53.8742064462055,73.2883869288497,77.4039407871408,80.5558261703663,61.8296007430481,66.2510096106291,133.70356412712,100.985884852904,73.0137058916774,67.0363056513417,67.2395810763323
"SHMT1",10.1115275997741,9.9804757522482,13.6967764527881,11.5715793484256,10.6434503333009,11.7141404533383,14.0764911267271,8.97951235541247,9.50710165040231,9.51683814329197,10.6434503333009,11.8743527408683,14.9217492923523,11.0126259189602,8.98522056116209
"SERPINA3",857.349561986735,641.008559889947,3182.43438162607,6239.76117588272,1901.82897951773,3504.25489234146,2172.02251243382,3333.35071864817,2880.56810995251,588.149830671328,5729.78895436145,3110.82671387578,6663.86323309779,1896.77868069193,3204.22349560047
"ALAS2",73.3364790053364,85.0864889695584,52.8284569908721,50.5506965353521,83.3941981598022,45.6496885159369,51.5501703942569,107.636806860888,40.4441987892352,46.5064351668643,40.4343649330883,41.4642372730884,44.9751665977089,56.1239379586345,37.886539305044
"PNMA1",1445.78138202128,1502.16936761141,1163.5293266374,1899.70463532543,1587.52463169164,1241.82897951773,833.495023043845,1553.79675275758,1524.4239775821,1490.74202299599,1366.69616218645,1189.30306065294,1519.98312032373,952.056175682662,1299.65634131261
"URM1",441.985117167625,393.344690912387,481.024443301626,429.000665670755,407.74202299599,407.74202299599,421.393673911233,311.583519059904,401.282716832256,374.749895107719,368.568109952512,452.220283865555,452.74862831974,335.726044194174,390.431082477183
"MNAT1",139.119036765614,170.409997223066,111.574060400075,153.208697645746,156.059828184901,136.754530437236,91.2343720024276,129.620442732834,140.701868281297,147.964806466244,113.698544735158,134.885229475171,160.887177003096,106.706308674376,117.176805604702
"DYRK1B",51.1612002071065,57.9662298575738,73.2032615280962,50.5517329397887,56.1964153767529,58.0624184822434,70.0844745218485,81.5238368228765,55.6573446546676,80.1757503861656,123.644380987751,80.7420252405635,51.35847850637,59.551310462747,72.2507948803109
"BCAP31",1041.92616388519,910.481153430773,657.150889622464,1007.96870216601,861.326640599905,788.28550125686,632.611588213382,555.2095365724,774.809255439089,602.73381935538,953.538104262955,671.491370836176,731.364122060607,495.344498959012,832.758357162156
"ZFYVE9",17.9455880338218,14.1100473181712,19.8417442946491,15.3967358949195,12.6868124322633,14.8374836256703,18.0339875310628,16.6160119694338,20.433418153089,16.7918175977088,17.2310254315567,18.0634540301436,16.2290454115188,23.6288870927383,28.4899507365203
"KCNH1",15.7878309731402,15.7687679615698,19.2626901113593,17.963389994657,15.0004152781831,14.2633184720774,22.8119799239304,18.6706462667756,15.5188064578318,21.141300405627,26.6231690038406,14.0344739956314,15.107940786626,20.2661437826743,16.3858841311288
"CKB",3719.23117319118,4380.29016397639,2841.47285730419,4466.88402410588,3992.34766286124,3766.40536337475,3702.64234787483,2902.79168375513,3315.52550434191,2703.69787791872,2665.91593603947,3563.17527775842,3599.28550125686,1960.51265963034,3375.49996100189
"STX11",18.7021879061986,18.0886927630004,18.4974436712908,16.8233755551586,20.1968680422624,17.2358456026326,23.5800994649261,30.1641600086772,19.6173855138473,31.2546477999526,52.6346143721569,23.9685001280913,18.7089880907101,16.096827461659,27.1589588580186
"PLK1",43.9174406153025,40.6147865496663,50.8818445675738,41.8600541386435,46.8398768356582,42.0138886093021,59.8440598967024,65.0030748753425,55.5057040171765,43.0680511227078,53.4555450444435,50.1812799004362,39.9165065678207,51.5649267237347,51.7634064886562
"PDIA2",82.7855025117975,90.3072405798273,97.6711809640375,70.0826031663687,77.8108349195622,65.516935148311,104.278060919648,107.763673090618,84.0883639831234,90.8775217440173,145.967501149944,97.9037060464191,67.7166835926331,94.9594143525072,84.7040455152408
