"","P_GSM184363.CEL","P_GSM184364.CEL","P_GSM184365.CEL","P_GSM184366.CEL","P_GSM184367.CEL","P_GSM184368.CEL","P_GSM184369.CEL","P_GSM184370.CEL","P_GSM184371.CEL","P_GSM184372.CEL","P_GSM184373.CEL","P_GSM184374.CEL","P_GSM184375.CEL","P_GSM184376.CEL","P_GSM184377.CEL","P_GSM184378.CEL"
"HSP90AA1",7986.7368410863,8420.09574020787,7044.67515053729,7251.44070186391,7278.75669351966,8166.97838989255,7540.74299806344,8615.44469242085,7231.46443745986,6851.51016102854,7472.55016102854,9264.32705477332,6422.05703895495,7480.39011537123,8034.06993285507,5707.43016102854
"SNCA",493.670161028537,523.474249258425,363.595608163692,391.150161028537,731.740416199502,603.630161028537,493.179420739358,499.614001893497,455.225318369522,458.422883022155,496.050161028537,447.451248623758,557.142893527333,495.322406268834,521.938419244981,565.750161028536
"FLCN",80.4330249892556,97.561863718289,78.2067460429524,60.3396779373488,75.2312350863449,63.0652836441826,186.714750970403,103.950266990197,181.594398733879,121.09137141839,57.5327498251112,74.7996850825425,68.6547201245849,138.592885456994,347.39345142666,86.4154032537761
"DHX9",249.118713714532,261.730006369379,181.550161028538,206.269975107814,275.410161028537,258.602849368821,214.950161028537,237.249385756889,224.423641878256,173.435905137549,214.950161028537,217.511821966541,221.075559068036,196.537360996356,216.242269826498,227.957389594683
"PTP4A1",227.049292859842,100.868565017283,210.958993089399,68.9766981709744,136.628867509761,98.0160451157056,89.6088958964827,250.960001151237,61.9514054499325,83.0197014248811,153.72961750004,152.510161033071,134.2793506674,126.32240848368,113.586112097262,162.427492313141
"CACYBP",965.586763116381,1423.43098669894,944.981883694644,853.077159322343,1216.0575106241,1020.49361919925,775.294134555392,1484.1902138943,729.097216463393,758.871073553599,936.690747172309,1472.03016102854,949.081887529139,1135.05609990499,925.052574090014,638.865886775288
"GMDS",18.6584730935821,23.5560668441897,24.2074523026288,38.3286271522927,27.1218308238857,32.4930236255777,21.8932346321296,25.1751675537926,25.2450402269217,14.7604616826658,18.1444732576285,19.9702715012231,20.2295816329433,26.6806500841969,20.5049065572385,32.5618977899233
"PSPH",39.731695957556,29.2192472489838,30.8271477827227,32.945756267513,62.9594340235217,46.9233963120642,43.7285745396624,58.3221858395894,63.6571242068967,29.1600612217244,34.3578584913623,46.2074979975867,37.631754327292,35.4949959852319,106.736052710112,36.5793339162192
"MKNK2",658.830161028536,753.459528698089,1097.39964392355,200.870161028536,424.356764016533,1185.27204143078,846.927992901384,1256.02554223973,568.010997548974,888.475715461434,421.977441011367,1218.40885636155,434.022209125704,772.146524013707,828.84429504231,290.230161028536
"EPHA5",14.4122118707591,15.6938481940644,10.9507929730991,17.7601204807051,21.7433790721815,13.0871788920741,10.8304515515343,10.3712919655494,13.5253825623473,12.0070046886812,14.865973088368,27.5577029250018,15.0549313451071,17.1457658775643,11.8109923791135,13.3493768793157
"JUP",80.7490385272312,82.2515187173168,96.1962268058287,71.9429014686611,84.6016719387301,77.130192702878,87.0446945069362,100.503093549043,91.1147474686252,98.997978541738,74.3726246953241,77.6755159434021,92.3039106414262,72.8608643373047,87.631600595435,68.3736085640398
"RPL38",329.498104472397,601.687540687659,598.470161028537,308.570050340494,411.90573837195,376.972676936768,541.857110986642,518.66981192414,472.369411278515,450.555428913419,384.684865124406,355.470161028537,426.670161028537,590.719389488229,406.974188214013,561.657556928825
"TUBB3",1008.91644481052,787.895223015754,1415.5875033367,2293.71495590102,1213.41661369435,1160.01016102854,713.992521578835,1037.82355907081,1377.28862271225,552.676133866448,1362.1472401896,1117.28295818979,986.960634685206,638.9564448043,614.304598761126,1211.82418587399
"RAF1",206.861277391137,290.595990293248,213.745997950357,144.967818476183,252.682695232171,237.897866152418,246.799254312004,266.525729778829,218.75746267149,178.162824907026,168.18348084604,189.734992631917,232.646113532211,206.14600712929,259.492470338932,199.825845767478
"HNRNPA1",471.120435816378,546.735714341875,604.900615458263,447.154044082027,465.900010896046,505.851146055068,561.184315304761,534.410931485191,465.900010896046,559.578321311295,375.590161028537,427.60149533007,465.900010896046,479.779598394508,530.270161028537,530.609722419107
"FOXO4",139.030161119837,161.352538154353,123.028915624899,119.230235760975,124.715476388504,103.030287356462,131.483854209924,138.949478788946,102.111639066487,151.137976016528,120.541879714355,150.450034777941,136.878778788177,158.267852486852,162.970972114321,75.8093451750747
"SRSF7",372.401644936736,593.37083811628,336.702669671234,214.950368775194,388.73445809398,181.356043429329,293.889693738935,352.313283584956,173.844310505777,386.190161028537,305.748437061382,298.315022085211,449.080534229521,425.740205703354,416.911039414749,296.207084313228
"HNRNPH1",993.825758037826,1110.83245913829,1346.9763383365,625.10341705553,938.791819799156,1053.25564705952,943.496324875037,1193.51016102854,1044.4259890392,866.323707177726,817.619857497766,770.365727702878,1030.47161774541,845.763554086664,1292.26977223524,992.682064902026
"GFRA1",8.47789371724368,10.1726664115101,8.14843387163369,10.0747318465943,8.51623512547301,8.94090309588011,8.6878705849989,9.07129971127615,8.91578781088912,8.43678135942593,9.47207749601171,8.18283606741888,8.42862032467981,9.41734194683729,9.19406700699528,9.34887470146735
"ZFR",881.851017647068,976.30221763899,862.709153600011,707.080812906537,1024.72642819431,769.350859167631,898.461558673203,839.19503657546,880.861046958205,751.767586026574,754.719389762686,757.170985782668,992.158312563471,785.110161028537,837.870161028537,664.301656655771
"TUBB4B",1091.39016102854,889.32169947017,1615.28843944563,2293.95623997257,1243.61416000998,1307.06383218504,928.666504879052,1235.0347385144,1576.02697109048,737.353481375268,1390.08131430308,1270.09746525014,1106.27016102854,894.175695157662,686.952909025762,1336.75074669018
"EPHA3",11.7622562798355,8.82601999472491,9.99184589070153,13.2607793178552,10.1555487723132,10.8986943830212,10.8785053436089,12.3610291487428,10.8593345210331,9.97144607515958,13.4042428072308,10.1323484430895,11.7731978296122,10.4554437788032,12.0902898662447,10.0394368242479
"FGFR1",25.9795493851231,22.9289679716734,27.7846215030548,16.0268994162552,16.5243575798005,22.9584786314253,25.3120283487583,22.4722132494444,21.3233567058917,21.0111983337533,20.3259160443237,22.1915735219194,19.2493681034894,23.5644420098287,25.1790774901992,22.2891856827631
"BIRC5",15.8731503553665,13.5759285227587,16.369944848252,16.9957400850462,13.4087663363598,14.2086689491789,17.1702527633659,13.6640010915307,16.9434318257358,16.0867232627596,16.0215374817893,14.9938669684559,14.6071872668842,18.5364881845987,16.0723709175348,14.0513036151339
"ARHGAP1",69.0317066757919,45.5740690104046,52.7517468429567,99.5098975349955,38.3842681154155,55.8853966193038,68.546915818667,64.0724561986919,57.3839556173127,68.859635105423,73.4832720578778,61.5027173921125,71.5989390426323,41.5777930708665,56.0597273616416,68.9613429917911
"TCF3",68.1890743867035,123.77731256468,86.4772399297391,63.1296876963553,130.169685877728,86.5804413322108,113.92313538802,124.488757746828,91.8031352215768,103.188495641733,70.1955698503213,89.530854096038,119.91076470012,125.735252117771,107.301280878571,73.426929330471
"SKP2",6.93405732499633,6.78250701611224,7.64864434920442,7.55193145060609,5.60035498250162,7.51086897969068,6.81292674291166,6.55079473004789,6.98720347753626,7.11931867742013,8.13730877010129,7.75941588017414,6.6357787956595,6.55818853339377,5.85391629432547,9.2738311129592
"PTGES3",2528.43016102854,1854.21787379671,2626.38530806348,1618.1667913374,2133.83063910476,2192.77028167064,2016.14417167547,3478.23016102853,1754.34885021491,1537.64821384797,1647.63744614723,2426.75126225992,1790.59428275563,1695.79016102854,1851.69820462476,1669.08617147736
"ZBTB1",11.9592430192244,32.4229452710897,10.2326321450038,11.9592430192244,17.6318118848314,11.0115677133415,10.2769759447681,7.9819083053298,9.94754024681545,12.0832455964797,13.1341406665849,14.6498655978578,21.0060159758361,13.9569898185369,16.2477005087361,10.414324619841
"UBE2D3",835.754830942197,686.447903755523,777.642870627448,654.060287617288,727.904961859974,784.698885196749,694.985427447694,792.881795012479,661.710756870369,625.797923518938,631.558689315503,707.958645703653,702.844736640954,698.170161028537,720.910161028536,668.390161028536
"PYROXD1",120.393205974766,98.8790346810486,95.6003253810922,154.04907970461,192.324579562219,108.615113137007,91.0613261570198,99.7612791917312,186.317471941673,65.6473720173478,159.667619381244,107.180046067123,167.522891584197,71.39469187693,88.6559166590382,187.458911829682
"SF3B1",1157.0612176291,1295.64896380452,943.470161028537,805.51195080601,1093.45497266417,943.800474988222,1148.61230694364,1303.75936845761,1009.34730488189,863.641462151593,845.394827252702,917.028798194629,1128.61971795082,934.175675249305,912.036876312804,1012.60127084912
"PDE4DIP",12.1475409433793,18.9943000518246,11.9137710590928,10.9457300546647,16.0281744743502,10.444607998905,10.0997164356682,9.48629015963015,11.6447978744757,13.7247596930032,12.3459962498006,10.8121322609736,19.0921451693873,16.4979373877506,13.8608880301504,10.1862108046561
"PRKACA",127.334292088024,126.150191611849,133.802568192765,193.219499828846,144.318173960117,146.417475936462,110.842162582912,102.677530954334,174.91209952705,107.789267358326,176.159183135667,150.310161036157,146.686632060982,163.492817344807,139.686572321526,136.299434618966
"SOX12",28.1823169989323,49.6108204345364,29.9516092668269,34.422625962942,52.4659985634148,39.0354552825727,44.4809865369244,39.0354552825727,28.890317565261,58.5318319028058,42.4791695142073,64.5184554369876,48.741001199542,72.8249755778331,57.2028471634158,34.9932633547075
"MAP3K7",93.5252327170689,153.203442452907,135.603628039103,61.7178651111122,112.63289813505,104.185278859131,132.281014407823,122.767466163121,96.2754777825942,103.621501303271,87.636069060735,92.9372102745248,120.47781258889,87.7198710492006,104.064769655514,113.658377148624
"TLE4",744.809825924577,705.392895665363,534.108065705541,373.763926678752,973.512709242776,965.921145621444,909.340488235405,986.550161028536,817.740984544672,796.555707609443,654.40274739782,646.160974611225,768.772142682841,509.715373583082,989.721054840593,541.592531194398
"FGFR1OP",26.1771940482314,23.7820199868751,19.2864612586868,34.5044289272824,33.5990398903185,28.258980146606,26.4550760424479,24.8144375028555,26.1574275138651,20.3228387053232,30.7022367492625,27.1280004493503,26.0129768062431,22.0800708817952,18.7373626280307,24.3292829329492
"TOLLIP",73.1204190600923,70.1096914116422,71.3714854574728,142.671673996469,65.6757012696942,73.1204190600923,48.1980631884113,59.815246241918,47.4274186161683,55.7004574480203,70.180289556901,86.9108508648437,74.1402151297378,46.9431061493147,43.4578738373205,86.3088204898555
"TRA2A",82.5404725345293,96.1186614140797,104.306739299721,69.4094167996417,48.9833375330098,56.2549182326276,72.6246361775692,102.201236302163,59.8399949083952,104.025949063857,67.8998319171884,104.359428148809,68.2457479622686,69.4094167996417,104.877103737636,67.6262855158817
"PLCB1",12.0732285703557,11.4045294508443,10.3883214945871,13.4226525636137,9.86482346090044,12.3092876836394,10.2636448045737,11.4586291878669,12.9097045176603,12.3460901080239,14.5412016704454,13.4509422012789,10.5877174780936,10.8442339715406,12.8897717069003,12.4617146425492
"INPPL1",136.976766699222,148.625863245783,135.110118537578,89.4292393866407,154.253889617256,129.982627830186,159.911009159647,125.971402789151,128.688894627931,160.981969527446,113.508732809671,123.510163696235,155.111038755384,181.374507556379,181.477795590435,149.541006889138
"SLC23A2",64.9353279321821,45.9897951013803,58.9154202029366,105.620254563953,59.0771009544729,53.785159007942,42.9137207563871,55.1297963157116,52.5352920235577,46.2695293104236,73.2434912418787,68.3333134785513,67.3031806791147,57.6973590994566,49.8876856838442,62.1826930454232
"ATXN1",337.086569480471,411.190161028537,336.474649765251,544.532440560004,348.910161028537,343.066447912356,371.900087134188,439.001414104597,371.011736221486,417.822487871621,295.716805096152,348.987700085105,395.232573798258,265.990908785378,415.748852707472,250.658806412723
"PINK1",421.423194676253,484.816213696768,415.507849680201,586.590161028537,500.102797471281,470.132260879909,369.47633082457,412.958207346476,360.882050103729,307.631259193633,418.150161028537,453.205117543337,452.481874880345,399.903165770728,312.121749284857,373.371343014206
"HDGF",386.659121291405,520.681318859423,483.309529591786,312.875112141735,565.064430463925,404.372442724854,490.070161028537,439.331867371953,396.798688771345,415.305740624523,376.105964196488,473.006500750518,424.52156262108,491.02225111573,430.749540542632,346.624156349064
"VCL",8.70434888588787,8.24628754138595,9.1484273795964,8.70780686296904,7.71571601677611,8.07585537677463,8.54519829597985,9.60283423047218,8.51802641100659,9.86122677782388,9.29594301117337,9.30274176409762,9.1484273795964,9.34557988577856,9.87308373600061,8.58784066045474
"IPO7",177.875681272245,213.950161028537,229.538206846396,166.570251830707,272.742613072324,194.745565712558,238.910161028537,155.516580083862,163.976908520697,162.785553139183,173.426363125751,237.008440481643,215.254902461948,169.294375554628,223.742790670981,158.847405785233
"RELA",196.510161028537,187.152731186046,256.390161028537,94.390645644121,274.509885866623,253.306096075307,222.32942591611,203.576294995412,186.990161028537,177.83016102854,136.554495196258,175.469122955514,275.600854340003,319.190161028537,213.225087826717,161.139267161963
"KPTN",96.1826254471486,85.0399069603549,63.2673846010744,91.4029243533546,127.227106298139,85.7918589494294,98.3488753802762,133.103687316728,72.9651780698789,103.430621756594,93.0516049203401,86.9022468180387,84.6888189219425,123.755581839934,88.3066492273197,67.4120981992714
"RRP7A",76.6336961901341,51.4841648770803,82.2331556706897,59.5739836704739,56.8626239261251,93.889102370929,68.3094900437521,82.0765677012658,70.3020055358828,69.9656692378026,72.8607073253044,71.2324401931313,70.26036609818,54.2997070420408,58.2955959707959,67.4120981992714
"SET",849.387520902006,1063.49919690682,1256.39016102854,966.430161028538,1071.91551385168,943.87909336709,1226.90652590382,859.290916690883,697.457568472273,1118.81677087766,901.693416625156,1173.42014234609,1044.67016102854,1288.38679419272,1137.17726541339,998.575207608849
"BICD2",207.449857574944,281.510185665199,229.947572255722,127.919790307462,299.550662368813,186.831577783059,166.290633054825,189.012085469574,183.283846428023,205.836898306578,229.13986172831,145.799766584604,208.850454844031,211.437827205321,278.89825023209,186.831577783059
"PKP4",123.235983355223,136.880974090335,144.21386855636,208.966324689189,128.284012606616,104.310266984868,92.032908604335,103.526348051697,160.878469483092,107.590212782522,176.484750978307,170.042638486924,99.0557022945283,113.262526885422,164.242775907681,132.915041417634
"RACGAP1",131.82976338803,163.685075838851,105.092093802724,93.5835071981155,296.402292471632,101.75924502448,108.230212555859,108.230212555859,100.960653367541,105.156575694911,144.079197756156,118.563115744618,168.520806317294,109.550203863926,165.877157407038,101.433764390883
"SRPK1",98.9696664333165,196.244299344441,81.4571195962035,161.786271152475,144.625396840659,95.7826935819854,109.766325817151,95.5505731880825,102.689024190105,93.2842630740646,84.4311510018584,97.6187261319491,106.056785196318,104.994131793744,116.358042877231,96.092643286345
