"Gene.symbol","Cell.type","SUID","AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","ClusteringCoefficient","Degree","Eccentricity","IsSingleNode","name","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","PartnerOfMultiEdgedNodePairs","Radiality","selected","SelfLoops","Stress","TopologicalCoefficient","PDMalacards","DEG"
"EIF5A2",NA,5511,4.16057167,0,0.24035159,0,1,7,"false","EIF5A2",21,1,0,0,0.64882537,"false",0,0,0,FALSE,FALSE
"EIF6",NA,2961,3.91971417,0.001435,0.25512064,0,3,6,"false","EIF6",43.33333333,3,0,0,0.67558731,"false",0,207720,0.34699454,FALSE,FALSE
"EL52",NA,7151,3.83354351,0.00033459,0.26085526,0,3,6,"false","EL52",55.66666667,3,0,0,0.68516183,"false",0,23926,0.35268817,FALSE,FALSE
"ELAC2",NA,3521,4.1223203,0,0.24258183,0,1,7,"false","ELAC2",28,1,0,0,0.65307552,"false",0,0,0,FALSE,FALSE
"ELAVL1",NA,5506,4.16057167,0,0.24035159,0,1,7,"false","ELAVL1",21,1,0,0,0.64882537,"false",0,0,0,FALSE,FALSE
"ELK3",NA,6549,4.50945776,0,0.22175615,0,1,7,"false","ELK3",49,1,0,0,0.61006025,"false",0,0,0,FALSE,FALSE
"ELOC",NA,4274,1.66666667,0,0.6,0,1,2,"false","ELOC",3,1,0,0,0.66666667,"false",0,0,0,FALSE,FALSE
"ELP1",NA,6164,3.93232451,0,0.25430251,0,1,6,"false","ELP1",101,1,0,0,0.67418617,"false",0,0,0,FALSE,FALSE
"ELSPBP1",NA,2625,4.04623792,0,0.24714315,0,1,6,"false","ELSPBP1",51,1,0,0,0.66152912,"false",0,0,0,FALSE,FALSE
"EMD",NA,5498,3.93905002,0.00013944,0.25386832,0,2,6,"false","EMD",60.5,2,0,0,0.67343889,"false",0,17988,0.5173913,FALSE,FALSE
"EMX2",NA,8214,4.0197562,0,0.24877131,0,1,7,"false","EMX2",57,1,0,0,0.66447153,"false",0,0,0,FALSE,FALSE
"ENDOG",NA,4177,4.02480034,0,0.24845953,0,1,6,"false","ENDOG",62,1,0,0,0.66391107,"false",0,0,0,FALSE,FALSE
"ENO1",NA,5981,4.47078604,0,0.22367431,0,1,6,"false","ENO1",38,1,0,0,0.61435711,"false",0,0,0,FALSE,FALSE
"ENO2",NA,8837,3.93989071,0,0.25381415,0,1,6,"false","ENO2",110,1,0,0,0.67334548,"false",0,0,0,FALSE,FALSE
"ENOPH1",NA,2530,3.19209752,0.00091696,0.31327364,0,3,6,"false","ENOPH1",36.33333333,3,0,0,0.75643361,"false",0,19788,0.34304207,FALSE,TRUE
"EP300",NA,7038,3.95754519,0,0.25268189,1,2,6,"false","EP300",50,2,0,0,0.67138387,"false",0,0,0.54347826,FALSE,FALSE
"EP400",NA,8098,4.1382934,0,0.24164551,0,1,7,"false","EP400",38,1,0,0,0.65130073,"false",0,0,0,FALSE,FALSE
"EPB41",NA,5095,3.75409836,0.00090307,0.26637555,0,3,6,"false","EPB41",86,3,0,0,0.69398907,"false",0,67388,0.35564854,FALSE,FALSE
"EPHA2",NA,2361,4.03320723,0.00670572,0.24794164,0,3,6,"false","EPHA2",44,3,0,1,0.66297697,"false",0,255168,0.5,FALSE,FALSE
"EPHA4",NA,6245,6.02648172,0,0.1659343,0,2,8,"false","EPHA4",8,2,0,1,0.44150203,"false",0,0,0,FALSE,FALSE
"EPHA6",NA,2367,6.02648172,0,0.1659343,0,1,8,"false","EPHA6",8,1,0,0,0.44150203,"false",0,0,0,FALSE,FALSE
"EPHA8",NA,6806,6.02648172,0,0.1659343,0,1,8,"false","EPHA8",8,1,0,0,0.44150203,"false",0,0,0,FALSE,FALSE
"EPHB2",NA,3834,3.80832282,0.00120067,0.26258278,0,2,6,"false","EPHB2",125.5,2,0,0,0.68796413,"false",0,42352,0.50404858,FALSE,FALSE
"EPN1",NA,4766,4.14922236,0,0.24100902,0,1,7,"false","EPN1",13,1,0,0,0.6500864,"false",0,0,0,FALSE,FALSE
"EPOR",NA,6693,3.89617486,0,0.25666199,0,1,6,"false","EPOR",171,1,0,0,0.67820279,"false",0,0,0,FALSE,FALSE
"EPPK1",NA,3341,3.81294662,0.00024748,0.26226436,0,2,6,"false","EPPK1",79,2,0,0,0.68745038,"false",0,11448,0.50980392,FALSE,FALSE
"EPRS",NA,4314,4.09962169,0,0.24392495,0,1,7,"false","EPRS",31,1,0,0,0.65559759,"false",0,0,0,FALSE,FALSE
"EPS15",NA,3070,3.97477932,0,0.25158629,0,1,6,"false","EPS15",106,1,0,0,0.66946896,"false",0,0,0,FALSE,FALSE
"EPS15L1",NA,5839,4.04791929,0,0.2470405,0,1,7,"false","EPS15L1",66,1,0,0,0.6613423,"false",0,0,0,FALSE,FALSE
"EPSTI1",NA,7452,4.33753678,0,0.2305456,0,1,7,"false","EPSTI1",41,1,0,0,0.62916258,"false",0,0,0,FALSE,FALSE
"EPX",NA,8529,3.89617486,0,0.25666199,0,1,6,"false","EPX",171,1,0,0,0.67820279,"false",0,0,0,FALSE,FALSE
"ERAL1",NA,5869,4.18831442,0,0.23875953,0,1,7,"false","ERAL1",7,1,0,0,0.64574284,"false",0,0,0,FALSE,FALSE
"ERBB2",NA,2972,3.69651114,0.00160183,0.27052536,0,6,6,"false","ERBB2",79.75,6,0,2,0.70038765,"false",0,111740,0.26969178,FALSE,FALSE
"ERBIN",NA,6158,4.15678857,0,0.24057033,0,2,7,"false","ERBIN",9,2,0,1,0.64924571,"false",0,0,0,FALSE,FALSE
"ERC1",NA,5207,4.11979823,0,0.24273033,0,2,7,"false","ERC1",14,2,0,1,0.65335575,"false",0,0,0,FALSE,FALSE
"ERCC2",NA,6282,4.47078604,0,0.22367431,0,2,6,"false","ERCC2",38,2,0,1,0.61435711,"false",0,0,0,FALSE,FALSE
"ERCC3",NA,6280,4.47078604,0,0.22367431,0,2,6,"false","ERCC3",38,2,0,1,0.61435711,"false",0,0,0,FALSE,FALSE
"ERCC4",NA,6390,4.47078604,0,0.22367431,0,1,6,"false","ERCC4",38,1,0,0,0.61435711,"false",0,0,0,FALSE,FALSE
"ERN1",NA,5230,4.01387137,0,0.24913604,0,1,6,"false","ERN1",53,1,0,0,0.6651254,"false",0,0,0,FALSE,FALSE
"ESR1",NA,6444,3.90710383,0.00021814,0.25594406,0,3,6,"false","ESR1",43,3,0,0,0.67698846,"false",0,15426,0.35294118,FALSE,FALSE
"ESR2",NA,4130,4.02690206,1.113e-05,0.24832985,0,2,7,"false","ESR2",32.5,2,0,0,0.66367755,"false",0,2660,0.58333333,FALSE,FALSE
"ETV5",NA,3532,4.18915511,0,0.23871162,0,2,7,"false","ETV5",6,2,0,1,0.64564943,"false",0,0,0,FALSE,FALSE
"ETV6",NA,7882,4.35855401,0,0.22943389,0,1,7,"false","ETV6",86,1,0,0,0.62682733,"false",0,0,0,FALSE,FALSE
"EWSR1",NA,3051,4.04497688,0.00026483,0.2472202,0,4,7,"false","EWSR1",26,4,0,1,0.66166924,"false",0,22330,0.34722222,FALSE,FALSE
"EXOC2",NA,4112,4.16015132,0,0.24037587,0,1,7,"false","EXOC2",12,1,0,0,0.64887208,"false",0,0,0,FALSE,FALSE
"EXOC8",NA,4826,4.16015132,0,0.24037587,0,1,7,"false","EXOC8",12,1,0,0,0.64887208,"false",0,0,0,FALSE,FALSE
"EXOSC3",NA,6218,4.08364859,0,0.24487905,0,1,7,"false","EXOSC3",35,1,0,0,0.65737238,"false",0,0,0,FALSE,FALSE
"EXOSC5",NA,6307,4.08364859,0,0.24487905,0,1,7,"false","EXOSC5",35,1,0,0,0.65737238,"false",0,0,0,FALSE,FALSE
"EXOSC7",NA,6203,4.08364859,0,0.24487905,0,1,7,"false","EXOSC7",35,1,0,0,0.65737238,"false",0,0,0,FALSE,FALSE
"EXTL3",NA,8782,3.89617486,0,0.25666199,0,1,6,"false","EXTL3",171,1,0,0,0.67820279,"false",0,0,0,FALSE,FALSE
"F10",NA,8693,4.07019756,0,0.24568832,0,1,6,"false","F10",71,1,0,0,0.65886694,"false",0,0,0,FALSE,FALSE
"FADD",NA,3572,3.90374107,7.596e-05,0.25616453,0,3,6,"false","FADD",62.5,3,0,1,0.6773621,"false",0,5750,0.53478261,FALSE,FALSE
"FAF2",NA,2735,4.05002102,0,0.2469123,0,1,6,"false","FAF2",55,1,0,0,0.66110878,"false",0,0,0,FALSE,FALSE
"FAM117B",NA,8689,4.79613283,0,0.20850131,0,1,8,"false","FAM117B",40,1,0,0,0.57820746,"false",0,0,0,FALSE,FALSE
"FAM122A",NA,5388,4.06515343,0,0.24599318,0,1,7,"false","FAM122A",45,1,0,0,0.6594274,"false",0,0,0,FALSE,FALSE
"FAM129B",NA,4352,4.03110551,0,0.24807091,0,1,6,"false","FAM129B",35,1,0,0,0.6632105,"false",0,0,0,FALSE,FALSE
"FAM193B",NA,2563,3.16225305,0.00437283,0.31623023,0,17,6,"false","FAM193B",12.3,17,0,7,0.75974966,"false",0,110992,0.10865385,FALSE,TRUE
"FAM46A",NA,3410,3.8738966,0.00027177,0.25813802,0,5,6,"false","FAM46A",65,5,0,2,0.68067816,"false",0,12046,0.50393701,FALSE,FALSE
"FAM71C",NA,8422,4.79613283,0,0.20850131,0,1,8,"false","FAM71C",40,1,0,0,0.57820746,"false",0,0,0,FALSE,FALSE
"FAM96B",NA,3742,4.12568306,0,0.24238411,0,1,7,"false","FAM96B",9,1,0,0,0.65270188,"false",0,0,0,FALSE,FALSE
"FAM9A",NA,5307,4.03278689,0,0.24796748,0,1,7,"false","FAM9A",64,1,0,0,0.66302368,"false",0,0,0,FALSE,FALSE
"FBL",NA,2862,4.02984447,3.43e-05,0.24814853,0,3,7,"false","FBL",27.5,3,0,1,0.66335061,"false",0,2684,0.51960784,FALSE,FALSE
"FBLN2",NA,7363,4.17822615,0,0.23933602,0,1,7,"false","FBLN2",19,1,0,0,0.64686376,"false",0,0,0,FALSE,FALSE
"FBN1",NA,6916,1.66666667,0,0.6,0,1,2,"false","FBN1",3,1,0,0,0.66666667,"false",0,0,0,FALSE,FALSE
"FBN2",NA,7303,1.66666667,0,0.6,0,1,2,"false","FBN2",3,1,0,0,0.66666667,"false",0,0,0,FALSE,FALSE
"FBP1",NA,8452,5.97015553,0,0.16749982,0,1,9,"false","FBP1",7,1,0,0,0.4477605,"false",0,0,0,FALSE,FALSE
"FBXO45",NA,4364,4.03110551,0,0.24807091,0,1,6,"false","FBXO45",35,1,0,0,0.6632105,"false",0,0,0,FALSE,FALSE
"FBXO6",NA,4902,3.73644388,0.00138585,0.26763415,0,5,6,"false","FBXO6",53,5,0,0,0.69595068,"false",0,80910,0.21757322,FALSE,FALSE
"FERD3L",NA,6442,4.50945776,0,0.22175615,0,1,7,"false","FERD3L",49,1,0,0,0.61006025,"false",0,0,0,FALSE,FALSE
"FFAR2",NA,5356,3.99033207,0,0.25060571,0,1,6,"false","FFAR2",81,1,0,0,0.66774088,"false",0,0,0,FALSE,FALSE
"FGD5",NA,5280,4.03278689,0,0.24796748,0,1,7,"false","FGD5",64,1,0,0,0.66302368,"false",0,0,0,FALSE,FALSE
"FGFR1",NA,4549,3.89617486,0,0.25666199,0,3,6,"false","FGFR1",171,3,0,1,0.67820279,"false",0,0,0,FALSE,FALSE
"FGFR1OP",NA,7103,4.48087432,0,0.22317073,0,1,7,"false","FGFR1OP",35,1,0,0,0.61323619,"false",0,0,0,FALSE,FALSE
"FGFR2",NA,6288,3.89617486,0,0.25666199,0,2,6,"false","FGFR2",171,2,0,1,0.67820279,"false",0,0,0,FALSE,FALSE
"FGFR4",NA,6587,3.89617486,0,0.25666199,0,1,6,"false","FGFR4",171,1,0,0,0.67820279,"false",0,0,0,FALSE,FALSE
"FH",NA,5383,4.15931063,0,0.24042446,0,1,7,"false","FH",22,1,0,0,0.64896549,"false",0,0,0,FALSE,FALSE
"FHL1",NA,3677,4.01639344,1.876e-05,0.24897959,0,3,7,"false","FHL1",14,3,0,1,0.66484517,"false",0,1470,0.52,FALSE,FALSE
"FHL2",NA,8221,4.79613283,0,0.20850131,0,1,8,"false","FHL2",40,1,0,0,0.57820746,"false",0,0,0,FALSE,FALSE
"FHL3",NA,8125,4.18831442,0,0.23875953,0,1,7,"false","FHL3",7,1,0,0,0.64574284,"false",0,0,0,FALSE,FALSE
"FHOD1",NA,6751,5.66204288,0,0.1766147,0,1,8,"false","FHOD1",8,1,0,0,0.48199524,"false",0,0,0,FALSE,FALSE
"FIGNL1",NA,3079,3.97477932,0,0.25158629,0,1,6,"false","FIGNL1",106,1,0,0,0.66946896,"false",0,0,0,FALSE,FALSE
"FKBP1A",NA,7628,4.10886927,0,0.24337596,0,1,6,"false","FKBP1A",51,1,0,0,0.65457008,"false",0,0,0,FALSE,FALSE
"FKBP8",NA,4978,4.09415721,8.911e-05,0.24425051,0,2,7,"false","FKBP8",36.5,2,0,0,0.65620475,"false",0,6364,0.51449275,FALSE,FALSE
"FLCN",NA,7460,4.97057587,0.00420842,0.20118393,0,7,8,"false","FLCN",1.28571429,7,0,0,0.5588249,"false",0,154546,0.14285714,FALSE,TRUE
"FLJ10292",NA,8819,4.14123581,0,0.24147381,0,1,7,"false","FLJ10292",24,1,0,0,0.6509738,"false",0,0,0,FALSE,FALSE
"FLNA",NA,3673,3.91130727,0,0.255669,1,2,6,"false","FLNA",58,2,0,0,0.67652141,"false",0,0,0.53211009,FALSE,FALSE
"FLNC",NA,3128,3.70239596,0.00524321,0.27009537,0,4,6,"false","FLNC",84.25,4,0,0,0.69973378,"false",0,467262,0.25381098,FALSE,FALSE
"FLOT2",NA,5572,4.04833964,0,0.24701485,0,1,6,"false","FLOT2",63,1,0,0,0.6612956,"false",0,0,0,FALSE,FALSE
"FLT1",NA,3132,3.0554855,0.00648476,0.32728023,0.09090909,14,5,"false","FLT1",28,14,0,2,0.77161272,"false",0,125752,0.09941138,FALSE,TRUE
