"","P_GSM208625.cel","P_GSM208626.cel","P_GSM208627.cel","P_GSM208628.cel","P_GSM208629.cel"
"KCNQ1",83.4261178314089,63.8106472818999,72.9156732755517,70.8176545518569,62.7166399803823
"RFXANK",61.6879783552724,107.348490370092,102.904402281119,94.6556785621778,80.5819126044743
"IKZF1",9.54528141684372,9.35623319131855,9.27203076919373,9.66256836753275,8.56062516974536
"RPIA",60.103365824648,60.3957248283885,67.0974542454137,70.1068657763301,76.4487878287923
"RPA3",82.499917616549,94.9427090480968,85.346773244815,73.6377622139533,98.6558374699207
"HDAC5",217.448860359238,233.259321414132,137.057364946498,225.809096229288,230.992085241798
"EIF4H",463.875401320864,632.984948667758,631.181900338687,443.623089902152,681.999568083484
"KLHL35",47.7528026566574,39.0943476641171,37.4023512005691,36.4032983645023,36.9024777774067
"SART3",62.3054499500985,62.0928952474084,65.6063932349772,64.4751918100623,69.0190310535426
"ADRA2C",115.151077131675,87.3866370932906,92.1080838958767,106.235681452947,58.0833618603692
"AMBRA1",144.41839100524,156.872136068298,119.00928059993,144.644419387084,153.458085685568
"CHUK",18.7543688236247,24.1856799069931,20.429535098442,22.3427336666108,19.3105590990255
"DLG1",62.487575993633,93.250562548501,125.72166340605,81.8324596066267,89.0360584573748
"TRAF6",41.8595979843089,42.8504967343156,44.9463551746308,43.5981632086599,42.3171464291829
"CDK6",30.662924222559,26.8600670811301,34.9826908481158,28.1696035666215,26.645157824417
"PIK3R1",204.806694630723,159.732811049437,108.922194113949,188.170385085544,174.434277797528
"SAMHD1",122.580074814802,90.4051584498487,126.804191658909,133.444366510684,91.0428732669853
"IL18R1",14.4376294745296,13.3494398958929,14.7618034188037,12.0368886373474,12.2456586166532
"VASP",167.941141413509,103.109840031066,155.017071145195,126.113682898413,84.3689018985227
"WNT5A",14.4980423257486,12.1194757068297,11.9159609875238,13.8931339440318,11.615614396484
"PGAM1",1390.13369036562,2378.26924981892,1268.70592153735,1245.54350413936,1808.80633666253
"DAZAP1",39.6979146141998,35.7135633742147,33.126063557128,35.5435630341051,39.61951384284
"USP21",161.318609009235,137.319883390088,145.91448858155,156.052538650379,166.479661507036
"SMURF1",52.6633122101768,63.4765040478905,62.7073527027097,53.6530003266807,79.4556318226423
"MRPL3",198.659277797528,333.067943868463,318.195772826479,254.509277797527,355.601705579864
"SH2D1A",20.5354852171175,19.8083126035537,21.9406887344481,23.9432615721867,19.9233270902714
"POU2F1",108.453039630794,111.196244167834,142.847507432333,138.746074165659,98.337353452341
"GTF2A1",21.2950904399046,20.1875173676356,21.2511281595754,22.1903929389096,20.5026343473166
"MAVS",24.5636448289679,21.5716902050288,27.5477259285234,30.6712213189846,19.6222272475149
"PTPN11",501.935013162378,655.942449326767,596.286726196317,618.209785865025,598.332548488251
"CD2",100.259473925065,74.1489550375001,88.8894604094985,107.75931870646,71.4526325817358
"EP400",105.732377102635,105.560501533181,81.5404808930823,89.5234813652194,100.43981691736
"S100B",155.49382747012,157.62639312694,250.848514604331,407.758360897702,526.738327922371
"VDAC3",152.246176294328,488.149892397315,187.266095812411,190.498296473257,395.365995410502
"AEBP1",46.2024621973699,47.6972864951161,58.5597218722558,44.3506597165898,52.9725704833828
"DCP2",92.0546977679359,139.850595125564,81.3457767787557,96.4629528624054,155.121777797615
"HTATSF1",66.5701444999967,87.0940464165363,75.7193311084041,81.7995659070073,100.484465146437
"TAZ",78.0705894462308,68.0088108116902,72.3114957984308,75.0702270363439,61.6142193913796
"CAST",139.437565920152,107.184323921388,132.843806324253,123.349607764926,125.809278281958
"TBCD",107.223758912997,125.160664691736,91.3496097733065,91.1762700144273,112.63116575598
"ZNF136",52.2703802378737,58.5809450196916,53.6401733512645,53.3291726832075,57.1588886752074
"RALB",273.869435214505,531.973601566528,313.343054328821,315.240212279784,461.789217624846
"TRADD",130.648026181488,137.113639262793,136.295684456283,143.937740479323,112.065544815445
"SOD1",933.832880825395,2269.68486201906,1229.57732108383,1180.45461860843,2300.34746334115
"CTH",16.7148665359523,17.2019040380095,17.8705769172342,16.8005435060529,17.5437989229389
"DOK5",158.839032753557,216.295650054275,189.626606976244,267.323524583546,248.703262580153
"ATG16L1",49.1891790549212,33.332805308413,37.865847068302,38.6094251110814,26.3530815108885
"PPP2R1B",32.7212129117019,20.0817125432531,23.14828555163,27.3575538868983,19.9177568840176
"ITGB4",124.36574021526,113.352453956668,170.346777797528,96.8762505064096,136.709277822136
"EXOC2",20.6250460785514,26.1287451477133,21.2336462126491,21.5805201232001,29.7328289500741
"UNC45A",54.7754933054348,63.3910282822157,57.0398059567959,57.3711359177253,44.3825588166242
"ANKEF1",17.2408354968788,13.0790909936334,14.2530866106042,16.124260292237,13.7690456669095
"GRB2",158.107864371682,175.209964561156,196.106903833317,165.271760243724,178.356798789854
"IFIT1",83.9043385680457,192.559439422994,117.321782079805,131.269971092769,230.471777797528
"SART1",83.3503277967876,72.7577726519442,60.1917500557939,71.1830702893796,67.5155281674863
"UBE4A",184.167685545255,330.809277797528,200.308573405705,169.798029519643,318.72637228961
"FAM46A",35.6217801397929,31.912269809911,39.7711459374459,34.367592282183,27.7033339711848
"EIF2AK2",101.266672325323,94.7374728941376,101.795807885027,105.066679266061,94.0896973331898
"VAV3",69.3024895836072,54.2956039122711,52.4270803899873,74.1512278511701,54.4521910976199
"NDE1",152.649656936347,162.384109159463,206.742502095373,165.515270767753,138.803499450127
"ARF6",82.1555312501184,137.895087081118,126.736494683043,112.312873055482,192.586527186658
"SNX5",192.60572419725,235.890354195532,307.472244242507,286.195400986729,218.268696396326
"VEGFB",94.7330024837762,77.1992785456331,75.4647178678919,94.679146694404,60.353264933932
"SLC30A5",19.4191726023006,14.754051958901,19.500486443017,19.2310829028403,24.9794271852112
"MCCC2",14.1118207560455,16.3039339073439,19.1722464044116,15.6760111966743,16.3096868283593
"DNPEP",20.6300198435573,15.6929531060872,17.0934022517578,20.440037269612,15.0982396746447
"CCT2",80.0346876501088,210.491847705063,130.47747688251,117.319995816453,181.409277797528
"NF1",9.69086195787889,9.29100269762938,9.17716573308347,9.34947996730773,9.29447399133376
"MARK4",249.484108026294,240.265702592461,213.220315315002,206.038064866228,193.503622863424
"WBP4",21.1672813911256,27.3030823989657,23.025148435984,20.8319866283688,24.8305268589094
"CUL4B",54.353031983736,59.7421608833251,62.4672937620176,63.396999085916,66.6818328554056
"FECH",23.0504855873453,31.7342573943227,22.4694289358576,20.7848852962459,26.1240308686222
"CAPRIN1",124.703120295244,145.545278924118,168.25682299236,166.457845531132,160.292045585486
"GANAB",316.484590256255,311.019780826018,427.625200683369,259.661503894008,372.823155864521
"RBBP8",46.9665015040971,66.6523838241321,73.7363945134433,78.0493941832343,61.840940659365
"SET",496.256641174349,369.380976875622,631.561116057574,571.489753903808,487.695944992594
"DIABLO",211.449753467535,307.472011987257,305.246777797528,297.357660050527,328.726219853382
"DLX2",111.170415257954,67.8654524641792,83.5411549665427,93.9572353501285,62.0428726744838
"NRBF2",15.6154975784139,21.3950640568877,16.1957922950899,15.7891786594467,20.79987068965
"SNCAIP",55.3223227766705,38.1139815320039,54.4162793386029,66.8741976911907,53.9453789522731
"TFDP2",45.9052065936544,41.2696598719452,42.2911015067606,50.6609963398303,44.676364744274
"NUCB2",20.7776702219827,30.2528070585507,29.0507492671773,28.9279173708567,25.7161013799002
"KRT3",21.2739360206058,23.8201899155999,18.8140788182698,18.3604326124088,17.720382955201
"IMPDH2",208.833761964147,255.764099841424,248.713082757099,196.409277797528,321.09147222304
"TYMS",36.6752755927471,36.8216984349839,42.6213726807175,43.0891079777769,37.2475077645505
"PFDN5",489.350797863863,706.698702107374,781.571675343745,818.719625696498,852.42424768476
"ATG3",78.4602244060762,98.5749494823835,157.925182923079,112.124617294299,127.074082738314
"LSM2",83.9954254285707,86.2824173792992,101.72997121641,80.5848160294258,72.5978606359183
"KPNA3",207.8510493633,292.177391223398,199.032878267244,201.734723827764,284.799065202358
"ARHGEF12",11.1068676131816,11.2662251283862,11.5063894514633,11.5961839106071,11.6451180235948
"UNG",73.6522974449281,81.427574995096,62.9363538223196,78.1834240457155,82.6050294265176
"UBE2D3",413.303517622903,509.318594915027,469.415530473474,521.234277797528,642.210106032833
"PANX1",20.0192981033476,23.4324192927764,23.540085165977,18.7781886492103,29.6720442475177
"CD48",60.5724921518599,67.03768395149,88.2576994025708,81.5178480495965,79.927257537967
"MIF",743.013715305573,1636.2346521058,928.280253988874,629.846777797527,1239.19677779753
"HNRNPA1",12.9656643801068,10.8366285170721,12.812804284267,11.6238723929233,11.6881309901719
"RAD51",61.2121243362389,60.9616397845732,65.4014163100098,68.016466387372,59.2101002336904
"STK4",7.86871681128352,8.19566533035399,9.21047815867788,9.57476739296968,8.01520443962641
"VPS45",78.6542328703305,45.9623065277506,54.0774677655364,57.9955963313029,43.2320054650521
"ETV5",74.1520072222252,89.8481688736544,101.01719743794,93.8668754532985,97.5547137915599
"BAG5",226.674661983263,328.089972879344,201.747770291114,237.661835044433,325.425480535858
"TPBG",224.510642953438,313.46641281374,425.377865463272,116.087810082447,226.230332880954
"STUB1",562.971777797527,698.347576550155,385.853458118389,485.850921737353,511.264464536325
"IER5",43.1480113990444,91.4754033558403,32.4904547145103,45.686417371805,78.3826258838016
"LSM1",324.060595710746,382.155126507556,326.555880574967,366.537862193899,371.546751752511
"BIRC3",9.4147698259629,9.80348071309356,9.71587550040621,10.0539370271865,9.57389242777882
"HIGD1A",433.854142615558,498.106518238223,377.301337563089,510.287136998277,554.722066157071
"NRAS",24.5094139021241,20.9625195146011,33.6635303626914,35.5447622158051,35.3985117933048
"BRF1",42.9739362318097,49.4900711251797,52.134663099515,44.4307756348544,40.6686353470224
"MSX2",22.0411525170242,20.6210773365908,20.5807500016332,20.4433476921651,20.124710624558
"TRAF3IP1",10.7851186224266,12.315490109455,11.759987327307,12.407484093546,11.2797264300371
"E2F1",95.6212759738009,80.3196028592785,76.4694194683558,78.6085238787756,57.8514339657171
"ARL1",135.118062856962,194.945976133955,114.164569630977,116.030583067226,196.134277797528
"XRCC6",14.5842206771805,13.1798307048274,13.0116359331507,14.1599152158973,14.8522080131412
"GEMIN4",83.8979315461566,94.8866441065374,91.5195117513683,92.0532350140901,93.5089422349243
"WIPF1",20.8115087678168,20.1292219990459,33.8013060723731,22.5384621242666,26.2131894303211
"RRAS2",53.2184127799028,39.9307867489756,44.5532455212663,54.5984561557993,55.2140092334049
"ATXN2L",173.254942832722,101.895690029309,120.490200105523,120.128880874563,90.9344942289855
"CDKN2A",70.1672677563096,46.4945116300563,57.7201669338977,55.9562093252775,39.4686902898382
"RWDD2B",169.937462455928,230.67905267473,166.574164760168,180.615147158124,187.245410152845
"GABRR2",95.3876773542372,86.1395023847455,90.4970977207848,89.441728163301,87.8739637211455
"RPA2",113.279799554628,182.934277797527,147.675122293055,127.684278096241,208.390303811395
"TFDP1",110.656887064173,116.216106038308,120.350010137933,129.905895852574,121.996879731812
"TAF5",69.1598201871453,58.0604080826826,51.4929542105564,74.5029491737893,52.7495043654819
"MPHOSPH10",96.9846624726289,83.1452913285001,94.4190211170358,94.3736213459443,88.8703919300173
"CBX1",120.33323926998,154.03702281406,124.803508679087,131.221008420921,198.708990205735
"PIAS1",87.1032982219411,106.887727689762,89.7608302923654,88.118477459554,153.517898224082
"BACE1",177.375167890861,193.981756085784,222.987259672782,161.511640036206,270.627927161331
"MTHFD1",82.6262725062296,114.833722167641,98.9562778412254,70.6700815151593,105.890729502221
"FH",134.319228163742,271.747594814966,139.161872744501,146.977586663132,228.546908944612
"CYCS",1067.92739460913,1695.46107071386,926.661456300756,1243.50695083766,1506.21107665196
"CYHR1",46.2187755564347,45.6653674177453,36.9350720152737,41.3106984041571,42.4179637705384
"RIPK1",40.6830761331872,36.0474895987592,34.2569894279536,43.9473704656975,33.5792419761858
"CR2",16.0227462405638,15.7225758945472,18.0990027147465,20.0335860168028,16.4205518569188
"CDK12",30.2408703018605,26.345568770072,37.0027206890239,33.6808237718549,32.1003431170721
"BTG3",46.6700846458973,28.2069749001736,69.918494842501,39.7985919027567,43.5746849623391
"BCL7A",160.8808000695,153.996777797654,113.820967678622,123.095931025767,159.986082912473
"SDHA",276.034277797528,514.071777797528,279.242624798082,216.143560093041,378.760536499973
"EPS15L1",194.900155423947,184.06109937996,202.809277797528,206.904791054393,226.521245965223
"VCP",190.864805853,341.750741777362,256.409277797528,170.632773802668,316.741070382395
"SLC9A1",153.349929659112,177.282575019062,151.933384450604,135.144321206843,145.211291202203
"PVR",131.934780549193,121.811980958925,140.016131894936,127.860271003539,103.998141052404
"YWHAQ",773.022689163884,1133.72355596116,727.197212745948,756.299149195531,1265.52190079606
"UBA52",944.384277797528,1364.52913380905,1589.80685063685,1190.24572357313,1371.47780167192
"NUAK1",723.232722483416,820.743267559962,257.739926953985,498.213072655256,747.703814255406
"TNK2",288.251318952566,255.05110818326,148.7424048401,193.515527797528,179.31512630195
"GATA2",114.645579113337,85.3887716290204,91.6011631262828,82.090390698566,84.3506273131849
"SPCS2",728.252904354492,900.437509868205,832.302184815509,889.27938532419,1088.54521976377
"USP2",34.1518996879359,20.5452337485231,25.157559035496,26.995088265777,25.546724519057
"IRAK1",225.099464222405,420.306861246873,232.482886876288,249.569397408876,173.781074424062
"HSPA9",272.022418807248,450.351565564643,361.844214436906,345.089989118366,518.934277797527
"SOCS3",43.6134648186825,42.4169846587149,44.1815763069233,40.6606378432321,62.0661117993097
"COPS5",144.199666213513,347.03392564172,175.60349688309,170.179652885735,283.697944413675
"PROCR",9.83266745681163,11.4012856270046,13.7507394491119,11.5225897543325,10.4265124107509
"STRN",21.6042930273814,18.6452694536992,21.2286720808329,21.4873049760837,19.1830627955806
"PFDN1",242.433927799791,284.156242107706,203.713776777536,222.946031684692,206.226809735205
"HNRNPUL1",100.699169805035,84.5506889898154,94.1855650537031,80.5160922373023,84.035482261839
"SIRT7",91.6812460009003,77.5107583575019,82.3007847570233,81.9814334405524,55.0698875033635
"PSMC2",170.452650100683,298.922608641902,188.294499657817,225.140490668282,230.946777797528
"COPS6",151.468966749803,242.340952263268,213.293383021866,210.030511875395,199.367806228211
"ILF2",71.1668812708394,158.410806173091,150.292374672469,95.9393773043943,162.99477408042
"PPP1CA",144.234277800106,194.75171731706,204.214282081745,166.335977310351,184.697593371175
"PMAIP1",15.367924670958,15.2139605915987,16.6771062719245,16.1097175633834,14.7718195422189
"CAD",90.2082821265862,90.2168116802576,104.203218899617,85.8408188970178,97.3285921790817
"DET1",47.1174793404576,45.7729004025464,44.7014923776557,50.6774948007604,57.630101097355
"ADSL",74.8782884190881,158.823799403305,111.154345568062,100.321972841158,122.09846985508
"USP7",281.54754971017,541.340527797528,334.407642109429,306.046176200042,481.797345393587
"NDUFS2",288.109367249947,564.717329965043,285.60833416019,262.250739300904,502.740176482564
"MCM7",101.315103179783,72.0790009095617,70.6064766666449,74.6115733125366,46.8419728696663
"PLOD3",233.898691724378,157.356087186729,243.190974665769,200.524851505572,217.645538332088
"MEOX2",8.01483310768258,7.69743023726841,8.07096049468689,7.45240759091184,8.03030419941402
"PPP2R2A",188.881209466762,290.125643601532,314.917275462675,227.335803485706,378.873637277855
"ANXA7",133.382937280779,218.683308375348,174.870025979655,134.953766919813,259.784143740698
"SHC2",205.524845516957,173.909277797528,141.197449927073,155.833057283567,125.796818910993
"IFIH1",34.6489355366446,27.5849068196155,31.205899469736,27.7995887306563,24.2913910886675
"VDAC2",363.325958593712,806.154027426512,577.131464790634,543.884069704338,836.269596384792
"KAT2B",126.790301586324,122.55108431972,165.872144964775,178.688696830611,127.433939161392
"IRF5",96.5634908802552,85.4522549209289,83.5963794952572,104.084508911594,75.4276417703462
"CCND1",29.1352849868582,29.0336834883288,33.2380639446914,32.4827462014193,30.4383990897567
"RECQL5",19.6871677441408,21.1633794728487,22.962905250608,21.0192647416174,21.365049444359
"IPO7",147.604263899359,186.248372902707,123.629534009873,163.41845336542,160.884047058444
"AZU1",24.9258985470936,24.5053688185827,24.7607445817734,26.2112452781564,21.711653759706
"CPSF6",20.9375577665616,33.085377395827,27.3372692840327,27.7831577768044,30.5908438724674
"TAF9B",32.6551415634509,30.3794513106826,31.545868307465,43.0122970516813,36.2509147497722
"NAPG",72.7496036571504,75.1021135120233,70.9922282536383,70.9169976328974,84.097497488857
"HSPA6",61.6697971974221,62.2293513560453,64.3675953343404,62.2417311188211,56.3043523033968
"ALDH2",776.249505748722,753.773661228405,1001.61766179613,1196.31484383551,816.570816748837
"NCAPG2",28.7479246117211,31.973322923101,34.4613229828422,40.1364020819153,32.4816196072062
"DCC",23.6765848241261,18.9089627624521,27.8773816923355,28.4096556967644,22.3615353446377
"RNF5",28.7372834943233,29.669641992986,28.7505281256004,31.4339561584276,30.3006487510643
"FLNC",99.9703892275386,107.579423625952,103.007765316177,106.123200754496,100.241159690453
"CNP",1033.89948423021,884.778846093389,1077.63343466378,663.594541967914,1022.08042400762
"PSIP1",81.2349735659344,76.9389368900723,72.531750422308,64.8346124563215,75.0420581184749
"LRPAP1",163.12488927964,180.433912746698,243.479792307138,116.098726132377,191.64990165496
"FTSJ1",79.0923863154793,127.846290603181,91.8497448603633,88.3333706793128,96.1255824850865
"PRKAB2",38.3527237581213,42.0820453038996,41.6582332902003,42.9299069708853,44.4991738246955
"CCT5",356.080605968412,535.821777797528,412.259180737177,437.232403751693,504.217101629421
"LDHB",1108.66392829434,1926.16918706378,1370.42802779753,1650.74244632479,1900.05972675455
"UBE2A",80.6559393548215,106.071525764306,120.059279989644,106.753270225084,130.040817327329
"KRT31",80.7283863939105,71.1899507777253,70.6770024075758,82.822022066752,71.2250322041201
"PSMD4",296.609277797528,795.790098031669,459.73948392335,355.250890750295,656.205040347745
"CHKA",115.179117872702,111.365408928428,95.7806463123556,86.7986402018036,99.2831494420151
"SYT11",472.884016013923,786.553027797529,580.515225909277,444.380923072685,817.774490549437
"TAF1",110.84846648934,76.1994545664382,92.5463564889751,90.0978538756375,67.8984132823934
"POLE3",57.7282315170408,118.460384033664,90.0435941081276,74.7014268431343,157.036348782537
"SFN",125.076794888465,131.609770179916,144.763725231775,144.151335949418,218.129367546735
"GOLGA2",22.1805613304996,35.3228343968717,22.7488700054307,20.5690676145781,31.2825852963139
"ZFYVE21",39.2032583220776,51.3407616885753,42.4417531020739,45.3258266412626,63.2849634413105
"DDX23",96.4244279852943,161.845973793729,117.024418045554,119.480209564314,117.447506779436
"GSPT1",9.72715149401569,8.85100120282356,9.92170953311727,10.6154138916839,10.5852681626639
"IRF7",22.541275291591,19.7370558108468,28.7099457695752,28.2192322893507,19.8500609070779
"ATP2A3",19.6863912253263,16.6028303612269,16.3512786968018,17.8072080140329,13.0674291268612
"HSD17B11",65.5939341810301,133.517587338788,100.292155018711,87.9927200468342,111.563431726235
"PDE4D",9.70243541248949,10.2704713171958,11.4949574548493,11.3563741238439,10.1531838536366
"TNR",37.2438615375258,23.3883993310588,28.5964313613902,29.1718501083895,26.3680369774506
"CBFA2T2",69.7607576868937,81.5542954603728,74.0303268352896,76.9092482476883,73.1895790771496
"XPO6",345.422484698496,331.257796616869,297.333583474174,240.676404370147,353.079912147031
"SRC",97.1719069483873,56.5653134583563,55.9737297717843,59.5184327382214,49.3995147063938
"UPF1",66.9685727102937,64.9596830876097,67.9112609022832,67.5691266518693,54.782243845101
"LMO1",34.3538069808717,33.6342456885042,31.6845441243468,38.4859190516811,28.6884999699678
"IL18RAP",29.6149629874669,20.5244736493574,28.909150748796,24.1859231883927,22.483510398662
"IKBKG",336.121357507782,319.614253675036,333.594796318159,323.146486660884,278.052189376737
"VCAM1",19.1431103051929,16.802799134877,26.5194361147745,25.3190629705396,21.4381606014698
"KCNH1",31.0898840610315,31.0663344648193,28.8160534678306,29.6990474568792,24.8061297359015
"SNX2",44.3801557847758,42.9739362318097,44.9816052941403,48.9462733820759,47.414969328615
"OLA1",261.108772385467,491.329273445605,252.171777797527,278.084541748576,486.909277797527
"RELB",45.1569971774293,39.969267199682,37.4796616586839,40.691390920342,31.0756093524542
"CUL2",94.2588494898273,91.938380090886,83.4514782792092,81.1938340419263,119.335577238178
"MYBL2",174.047420699793,132.557757783165,177.842103721525,140.465511095716,141.531874662124
"UNC119",354.448302471053,329.451220537018,278.754284390637,308.811753640838,289.650380880603
"HYOU1",1063.65927779753,913.111857766491,948.095013595231,691.365527797527,1156.470223108
"UTP14A",19.0100541214399,24.5380338598649,26.8399760405681,19.6664043696694,22.5233424374021
"TCIRG1",55.3476123848844,69.449134901892,65.3493797028411,61.4758307657168,61.936533559358
"PDGFB",112.57913660394,84.0067964589404,90.9032524825598,88.6524098455886,72.2854430073938
"EFNA4",11.6408572942333,11.5090296207592,13.3745084091017,12.3627395465536,11.6304600470953
"DRD2",60.3739208304213,59.7446985987079,77.2091632836613,55.612365161976,42.9867481866892
"APIP",36.3897321778927,38.909382048306,46.7860956158144,48.8787432886108,40.5758345928716
"MORF4L2",1174.40414630978,1261.54157460544,933.728504592338,855.492265642347,1399.70631981147
"AP1G1",81.1580647740002,96.4972016547141,109.76802235964,85.3610235789721,102.780769255613
"RAD52",17.6685485364877,17.0698690838591,17.0877654208568,18.2727533140989,18.2545321817241
"RNF13",354.859277797527,527.151012457368,562.781781252128,398.375741724796,442.517288006258
"KL",11.8331962862048,10.7661994812453,14.6331693922075,11.6972446917497,11.7237098407856
"RABAC1",240.069053049215,563.469748563865,365.328027797528,281.986686007241,480.344885370373
"NEDD8",460.864561742386,666.39237465333,472.361341541742,410.769942457025,661.817925860812
"DFFA",177.093758190032,128.768627354432,177.321328064963,185.429932566929,133.134277864661
"PRR13",193.421777797527,241.617393097375,288.309637105886,188.634277797527,319.047781362731
"WRAP53",124.571994754117,143.820319128029,130.582024834201,131.485579522274,119.939070289463
"ZBTB1",38.2146759569581,39.6095620321717,42.5104251778452,50.1291483321825,51.3661451971452
"WWP1",236.285838232646,308.414207996298,331.771777797528,215.024078140152,293.978052958218
"NDUFS4",112.95337370007,297.568772860701,144.308076472334,148.544645011622,279.587753822392
"ITGA4",14.7289283203003,13.8191273289633,17.7508058882221,16.7322298842252,12.3935268286374
"MRPL19",16.9267087237532,17.436280213197,20.2688973581069,19.4604979450503,18.8930337432567
"PSMC6",27.2479235385708,81.2279924407118,35.0683577886145,35.9368228449557,80.4186020293463
"RPA1",76.6214080481057,134.953882983105,121.708972501769,75.2906284595104,183.981358903999
"BAMBI",53.0885722224365,63.4765040478905,90.6194956838921,68.6672551643578,67.5689391492478
"TKT",202.456542256302,378.296430084363,297.588963608274,291.844681334689,304.362936034369
"IVNS1ABP",63.8030681434716,53.7789414794423,99.1709977209647,78.6216390521377,76.3168067994946
"LSM6",119.863624042928,130.28402348397,124.706026821058,141.550702379408,205.345415356737
"ARL6IP1",535.275961645869,739.392574789258,436.794912665732,683.646777797529,812.665900948938
"TARS",61.706011005501,108.194183030553,102.337689634547,92.8584177754755,113.135622603712
"ACBD3",27.385887848153,29.8011432115692,28.8990987465019,28.105190686735,33.0440359630856
"RPS8",13.0003473550381,15.8929887833124,12.4425019275581,12.2102395121453,14.3726964160151
"RANBP6",94.7394692213992,153.561187586977,49.103766477983,99.4097958022174,175.149396042303
"NDUFS3",390.680279182866,975.509277797527,565.638001852812,467.208667385996,874.865886495464
"BRIX1",14.3713133980746,12.7996939548016,14.8825391733407,16.84519473687,17.6045768252023
"DDX1",211.076964403228,691.861204047545,307.011249170165,274.497144920441,559.711599373136
"MEF2D",70.9479932963417,54.3900977068821,64.2917441268408,67.425345539644,61.1367433046752
"LYL1",72.2788841398493,76.4487878287923,88.1140152544786,81.0956558930349,64.8677018801699
"PCYOX1",15.0944372383103,24.0138865358814,17.8944477988771,14.1277070196914,18.653891678432
"TNFAIP3",59.0759064887439,41.241590752531,71.1030395238132,48.2494331650425,46.6477343995284
"UBQLN2",172.058273849478,295.003259928885,207.184277797528,140.437940171528,308.941850444869
"IARS2",113.644171122364,202.477716886787,146.357959059839,123.079764270065,224.187362044374
"LHX2",51.9661527876252,39.4666263956095,50.3280927937839,63.9255644130911,48.1814811347466
"PDHB",94.3719100256154,181.529039883896,121.399674102216,104.267603178214,141.429263743745
"MED4",25.8501609737415,28.1012914291218,28.5252235412222,25.1656592404161,32.9205184685288
"CYP2C8",13.4953088823843,12.3964349122896,12.425286817831,12.9595485949345,12.380982619815
"SORBS3",478.375654154814,312.266971057897,349.223013630056,418.915950580719,248.196062185445
"MTUS2",14.9793711579815,16.1522929081311,15.9071492108126,16.9551708502204,14.1872026775376
"RPL6",744.28577840579,1274.90927779753,1321.95964056454,1083.69043182825,1099.36100962544
"PTBP2",102.888451743395,200.80899296335,94.0459340190547,81.4582921522832,224.031208950855
"RARRES3",66.9228734908503,77.0674664549527,288.379657340717,85.3268283244014,153.168340571187
"STX11",19.7995935329643,18.5008270212593,17.1660503219452,20.8813080526417,17.9731221289942
"FBP1",74.3586852755626,48.4979130009055,68.3152193435586,63.2869381850583,42.9081179723783
"SNRPB",67.3945067656056,136.771777821198,81.0363741252288,56.1443320901801,113.619020858223
"HMGB3",79.9986752598025,100.107709364107,84.4157709143288,87.3448212473377,100.678846537529
"SOCS1",13.5867534373206,12.9438396043528,12.9590808848406,11.8170444213948,11.8466621269925
"IL12RB2",11.9541633863487,12.2980653248792,11.8560328490766,12.1078544633201,13.3511673332681
"PPP2CB",18.8299345292289,15.5210998120856,14.8860479222889,15.5597542100795,13.6047444776537
"SERPINA3",182.464360085728,277.362972488534,3659.65927779753,263.294911480961,1662.86514531249
"BMPR2",38.15079468239,33.8620528189817,42.223007305192,38.5365099824637,35.1829402495075
"GABARAPL2",926.371309445035,1273.79815584982,1197.66265418382,1071.53297946428,1583.36704188966
"DERL1",15.0518519599966,20.7618274168514,18.8056596861006,17.2677290873574,23.2412277219369
"CLN8",25.0320590824527,25.742986478653,26.2441162973225,25.1132603980566,27.0186216811621
"GATC",30.8060653052962,23.764350579334,23.6494453262833,27.1747250879016,21.3720878922154
"CALU",140.459106097733,139.576175860583,186.822564609741,146.279545689288,162.559089128211
"PID1",53.1298113921715,75.8952543272678,45.7518052255682,42.7026479135723,92.6828466815727
"PARN",108.646810639795,183.230432830168,173.883971836176,153.169352143317,196.156970587316
"PCCA",42.1909036175611,51.0062412795203,41.6599991967768,41.3203363011358,42.8942051998391
"CLSPN",58.8036272563708,54.3915412970118,54.5312277168735,62.3018412969452,51.0569069521363
"TFAP2A",23.505648198219,22.7533376502214,24.43232961327,28.7581829285338,22.0544387381988
"RNF146",89.8451926879981,85.1651738263084,90.6187295018413,78.2297751438709,184.462830761807
"ASL",34.7838590846768,42.6654466100817,39.3415351644858,35.0321302317853,37.6201626581574
"CCDC51",148.207755930601,172.75843227394,145.601725986949,145.383086774424,116.502804876809
"CREG1",148.911639145857,198.942883853205,348.202281453012,218.157196216714,264.137170374926
"SLFN12",16.2914348702325,12.5162404904144,18.7892575591945,18.0605465117703,15.1368027738569
"AMOT",33.0259884465416,48.340145629576,42.0993925200099,47.1439940061484,37.9355386444822
"PCBD1",79.1863013954558,100.702937702829,109.947945224632,103.720725938738,105.621843116952
"PLK1",41.892178622697,38.26187629616,45.8896030918459,38.1133035463249,37.8201169656519
"BEGAIN",308.586803672293,274.341367852109,149.838949433677,251.245806954599,143.339017631225
"PHB2",589.599643934285,789.278751964936,720.781025138966,512.977151686846,643.121777797527
"CD22",14.2165214720577,14.6885442620377,14.1441984532604,13.1715217518841,12.1825125319197
"DPYSL2",1283.12701612215,1773.79677779753,1443.5255919354,1388.63427779753,1910.32979632277
"KDELR2",151.784277797774,153.766329436922,228.692269453857,164.884277797531,172.278412677075
"GSK3B",147.412567240218,83.2774393997559,83.001913935006,101.864845115479,76.6517283268435
