"","GSM503958_PD_1364_SNc.CEL","GSM503959_PD_1401_SNc.CEL","GSM503960_PD_1647_SNc.CEL","GSM503961_PD_2515p_SNc.CEL","GSM503962_PD_2525_SNc.CEL","GSM503963_PD_3769p_SNc.CEL","GSM503964_PD_3790p_SNc.CEL","GSM503965_PD_3803p_SNc.CEL","GSM503966_PD_5138_SNc.CEL","GSM503967_PD_5476_SNc.CEL"
"MDH1",31.591451540298,12.8752131165469,13.9903578382441,34.7224055374615,24.8706149916618,4.95240269689092,5.31918204621655,150.526662518496,22.1378742815914,96.263857104567
"RALGAPA1",21.4671822658327,14.2031160274225,32.0687946627322,50.8539274322224,35.8172078407624,9.82784830160165,6.89685202020724,75.1200978517853,100.651995120944,75.7665161384356
"ATM",5.92943569305715,21.6732041406002,12.935991153031,9.63181499160051,8.14834166309524,7.05436159523441,8.1831406421398,14.744481643745,14.3645164958541,20.1422537762161
"CCT4",5.07669807050077,4.01305547089899,28.9534768046198,8.6081126471372,8.72496190404359,4.18476472447747,7.88425166181047,28.4490631467902,108.399501937807,76.2266298584734
"SNX6",24.2973961864655,56.7811128119333,63.0242752618531,13.922725930074,44.7255739645309,31.2930475870565,10.6499536213338,16.6969666962425,36.7313469594659,59.1537435401496
"MRFAP1L1",54.0208682953981,24.0601599366672,81.0021921830649,44.6720102852195,148.546999553442,21.781756049156,21.3822428402365,39.726591479798,246.206149617681,383.146523480712
"CASP2",3.81263119638285,6.7051671568576,10.097906328819,7.51433381235035,21.1498260287501,16.7843732640167,12.487203561894,6.15812171590667,7.36764636680567,5.68262972925529
"TMPO",4.68297723532573,12.3730176807337,2.88006200282945,4.01184898951784,3.2503620836567,4.72388516990433,3.43149208266617,5.45614197121057,6.42298004010607,5.86381014621162
"SAMHD1",7.45327960955953,9.42331632526582,6.52010446144813,10.0919456355464,6.6956874405307,7.61627307033546,6.28048800556809,15.0643322362363,5.7586926446128,4.83678448813698
"IL12RB1",6.41403620468926,5.68155376351838,8.03672269682679,12.705616901368,11.0036434089646,18.6387212725208,21.3632670398963,9.35185648542727,6.20240703763509,5.05218091843968
"PID1",7.70962407564023,47.512568665915,43.4015645340837,8.84312649645497,10.375491729276,9.07202557383369,5.94740068215882,37.6939161348469,80.2615481937801,103.10051682293
"EIF4H",8.74378277633812,9.26513873149848,17.4354641801738,99.8397487009593,9.74925316980798,10.3353241391988,18.7867469299555,109.869628539414,14.4529060585203,26.9362296931783
"DNPEP",2.56076593189896,3.20143467186295,3.31194723946613,4.77395653933965,6.45049884385048,5.30479591680139,3.71728006950859,4.87475034618837,2.4786942730667,2.64889587964916
"UBQLN4",321.553632125772,338.764757092471,307.613839028245,108.181660562433,332.990086370366,204.31271714012,212.121169625016,63.1156253787937,260.465187710088,180.640500261483
"ZWINT",20.3200486914458,33.3183163351289,5.33343373277633,10.7140857912758,26.4339017892419,8.27891671217703,8.15847654311621,10.4002268334771,15.9836205247486,11.7171712154281
"DNM1L",9.28547522774193,5.81131624842992,14.4734538137234,26.0513554361817,12.6647460342389,8.5510919204308,11.6656567761833,35.0417196759189,12.646997526217,35.5128840154796
"ALDH9A1",27.903913949517,24.1022577570411,39.0509771202137,10.8551097682155,12.5760046753967,9.63302809425609,11.7225196442891,31.8753758523702,40.2471108087581,83.1425328604963
"MCCC2",8.01016070285163,9.82772709638499,5.85759344880791,4.25678913467743,8.67241573116436,2.52453110727249,2.69326925521435,5.21587214116188,5.41215472613573,5.15718053619656
"SHB",8.25528363243592,4.4166144363371,14.4007641791473,15.7267873100852,9.71757032816884,22.2355336315361,16.7290236672892,12.5570843767164,7.15353933791865,7.20914879867194
"ITGA1",5.01035690112337,3.31575639531897,2.22640826185611,2.9518401235067,2.65001945759477,2.45246448764181,2.54403929379146,2.50665419707307,2.32196404040302,2.26619397506737
"TAZ",6.96832316828858,9.44574209253971,13.896345374261,10.1605287306505,6.34734356876123,14.4054079826001,11.6491563478206,10.2375826208689,8.05437163101225,15.243603281544
"HNRNPC",8.7638766886899,8.65294944614051,73.3342554268721,35.5125329941226,163.861941318437,8.37753533444731,22.8173256684752,144.219619946394,307.160459600903,328.89394608741
"GRIN1",13.4918212551108,7.34375888377824,43.4844258699198,40.9810139904291,29.6062093208724,72.7242011339462,66.808162855704,31.701099918016,19.431469206455,13.6485853186154
"DOK4",22.5271759092282,21.8151291077468,50.2177259602116,38.7323041290712,109.811705434137,22.1353491912231,21.5241192004327,26.0658042416644,53.4719219735865,52.8257605199953
"EIF4G2",42.5728811884419,10.284918641593,142.782403599975,110.690792209332,136.036233930758,7.05617252674166,14.4560700366495,272.605634462712,348.195949418973,430.247331925319
"PRKDC",14.8370356808987,21.6968545962801,21.3107397221688,9.43255050103315,13.6210962471042,5.66367447215826,4.61997049928282,24.9868225313505,13.7468369000601,35.3058760955562
"AEBP1",7.08729540125191,4.01694791535344,19.3075711089783,103.677797842683,12.7783045877237,153.685229305492,176.232928345833,219.851787376885,55.3108104403471,39.5737279372357
"BRIX1",9.17977591070465,10.3720881111486,13.7170234892364,4.68856870375763,11.2837576226857,4.18044913473892,4.25291367156125,7.71216703582111,15.8770297224923,11.6089315419277
"SEC24D",5.6548865419878,5.64411864242107,5.13261051937453,3.95967575339695,7.53567712174567,3.60188325778885,4.64714738064241,3.25819047958619,12.38337860163,4.93054563710812
"FABP3",6.17535045267642,27.0615523625416,123.878479250001,67.4197617891483,5.13995103622656,18.4254300961049,40.9203016552666,215.741873055396,90.9210337818802,58.0574662977445
"TRIM32",5.70813336371962,22.7448991479598,5.05353615910504,5.3623621323671,4.38393033466402,4.84115733528039,3.52450271267667,5.25242178510054,9.23821261750725,7.67487817070083
"PCDHA2",2.2432501119953,3.41348248770721,3.1431052109166,2.99358652281927,2.93081209712913,4.38491375016582,5.57623618454482,2.88193923054218,2.26053510355839,2.48620338886524
"CORO1C",90.6806760206129,9.29839714045318,73.1849865637547,5.92882987363101,26.6392625055731,10.268392280553,4.61667454918822,26.2148328773744,54.6065142567279,156.493050768692
"IRS2",148.448166638218,64.4112337985528,258.594402053319,48.2726882317608,62.3305584890795,4.15986393367106,12.1438802929683,63.6897432652179,610.836218013537,639.646127345845
"ATG12",78.4612581217536,12.487203561894,22.5700498540786,17.7671249007872,31.4587702646001,11.1788027113663,15.5091023021417,9.43190789127077,23.2826900028839,42.2322159661311
"CCT7",4.96479483272901,2.9706151511132,14.2311020431061,13.9330935650227,7.79300198023584,8.1623043840596,6.59029655309184,28.7782823010363,13.6330885926457,25.3671997376379
"CASP7",4.84171240477365,3.55848739961527,6.81626033348352,5.91673461419641,18.8479302571405,4.79382632517486,7.13634165285389,8.02947493910558,20.1866398690557,14.7706313015936
"STX11",4.10725554767823,4.80305000859222,5.56413415678341,6.59860094801772,5.21080761468886,15.8097223396293,7.55843738235839,6.40815122576842,3.64803139659658,4.23924547524804
"CLSPN",7.86835792833178,5.13532649795757,7.04646911753058,6.19700189704756,3.91709114884003,7.04078312444325,5.939286556269,6.14744636441569,4.97873927398918,4.26742648996824
"ERN1",4.58185120730411,9.60922929941763,6.04494038764782,5.99157941713246,5.26506423766769,7.17826946335621,7.45660624265472,5.62405374870244,3.8385358546456,4.24935674107784
"FGFR1",25.1981957600916,6.00452569021957,4.01719354306391,3.3203313561736,4.48445964400609,4.47060908209745,4.1182501847532,4.2529060008215,5.89565941375821,3.45536493770107
"CSNK1E",6.47871161886358,10.5881294688805,9.23227386141567,16.6060600491387,6.75332452233485,11.2010834862538,12.6658287065073,10.7179669712961,5.18714428294614,5.26337679956719
"ADH1B",9.54476029782764,10.4858308782303,8.43494015549813,7.01688567338048,11.4661061610909,27.2200026089242,16.069896960204,7.00085950482829,10.1104601392764,8.2633154853623
"NFAT5",16.0320086335436,9.53336605372358,9.5357911730854,12.5035715012613,9.14420106985698,10.2998536532939,7.30058578984056,39.9850087936859,11.7521317314024,12.7316510907013
"WRAP53",32.9754050814939,14.0524361640204,20.4867675885599,15.5423974275677,39.7631923439805,31.1370717888508,17.7128909982166,13.972359961043,16.1014421631945,14.9088968307904
"MZT2B",441.803055189313,215.766058821516,220.459963031522,67.9160464721177,239.988983385155,215.684987538527,181.382285586271,59.6538339693194,186.747979696956,116.543107500051
"RNF5",3.27661038650979,3.25769901010848,4.13537904305447,4.67230220492052,3.36568971039324,4.94870812605616,5.20238509736558,4.251638409814,3.02462427364431,2.79769985911449
"EEF2",9.06229125267545,16.1923122956219,65.3308080948238,26.2106806100636,34.5989894661004,4.61895825356895,4.87273657645914,132.599554221646,50.4891125677246,101.463793109457
"NDUFB7",8.01207490270314,6.56525941498862,8.70011851762787,13.5054852565376,6.54254374759134,23.950877746398,16.3401355765596,9.93215332491083,6.58597836387993,7.92108484578864
"RGS4",13.7433325545575,38.2493706907778,28.6198124829185,4.18764524113249,12.9478193748365,2.83944014698968,2.83826757346273,135.190705388612,83.3920907462894,260.184977318375
"LCP2",4.02445467265174,5.81131624842992,3.66114271489891,2.41299794396631,3.04062963220143,2.6949991323127,2.51004259673972,2.68946422029491,4.1503497543673,3.37838293664839
"CSDE1",70.1442072534069,155.548606324247,454.798362181234,81.1128984419018,373.943039118615,31.2516432777335,16.5369670603702,51.1364615593457,497.906191098998,757.871110467746
"INHBC",6.49907679483537,16.7420318370219,6.02162896347465,5.65689229083614,8.6002150293391,9.33316485215803,14.9451483955305,6.0054794614551,6.00421836902497,4.44724971938169
"GTF2E1",6.07782404786591,26.2608770328271,7.52622314688556,6.89038961496161,7.96274222799057,4.43563952104887,4.47292011715619,5.71743148661861,9.2399362949205,10.7747961513269
"SEC24B",8.98207164530173,9.51827582233921,20.7676396681596,12.169098023302,6.35792250195784,5.21969194885738,3.36189933870406,26.0259321485442,30.5613333700219,36.1397209260202
"YWHAB",381.268342705471,516.580144475773,549.492687426834,330.405159146033,604.70371414267,19.6156941690158,57.3367762505901,555.470577636063,571.696579060995,778.209340195772
"NCAM1",6.17671163357779,12.7355648238106,3.63518939972175,15.705968565601,5.75454805067822,7.45660624265472,5.83682078673019,28.5918938822655,6.00124966372411,7.37605501277824
"XRCC6",10.4147741658199,6.68497908868228,55.493667268816,34.1064360233562,21.6540196703066,16.3998606941323,30.6299282865602,40.8080386184143,41.8598427740998,29.0543773605902
"KAT2B",6.36403731346731,11.422006931563,13.9719662396544,14.1321299122715,9.38388649679687,5.21136022712508,7.37605633451775,11.3679571625451,31.9484559967745,52.9687128637627
"CFLAR",7.70962407564023,10.9057796174023,6.26996298600333,12.7431682545528,7.99736747859804,4.91505274697061,6.69269855480093,10.0955349369328,3.12995267163433,3.16742091959881
"PTAFR",8.2998637484195,4.50604055692968,6.24269014478637,30.4099590419842,9.0765994686865,45.2349273103778,30.8975583949439,18.1502689742758,5.91176634765298,5.38422043970157
"CD84",2.99528657058782,10.57540551725,2.58407906958286,4.41201783016379,4.96244344578372,17.1622561278357,4.41583091360054,3.72711561979282,2.88360017697647,2.68009647886058
"FZD5",4.274686980015,8.04169242451766,3.55916684085527,3.52758052425686,3.38709787044399,8.094009291314,8.07942354403452,6.11511726603289,3.91163159557071,2.98493136612911
"MYO1C",443.255890635289,309.153799343721,298.683301711268,107.824918680988,402.907167096527,192.320974143489,172.870995785896,73.4846223873168,261.133339195021,161.249228749054
"CBX1",38.4166665864782,7.03397871714526,37.1809906334582,219.160819604952,13.4304077535082,32.3900964924823,42.8065405074491,258.73862258843,44.478677075365,101.095219295548
"ZC3HAV1",17.1871501929757,10.7311888949825,13.0432105190342,10.3803022205569,9.12876414156666,10.4215460396569,33.1225077092878,8.37270293801503,40.2859284551914,20.2816094880151
