"","P_DMNV_GSM488119.CEL","P_DMNV_GSM488121.CEL","P_DMNV_GSM488123.CEL","P_DMNV_GSM488125.CEL","P_DMNV_GSM488127.CEL","P_DMNV_GSM488129.CEL"
"NRIP3",49.5050568610677,29.8001118290037,104.465549149429,70.04943463642,83.6574560345608,64.1223147566922
"STX2",71.62248229195,59.3186268380263,121.498034829705,82.8634873596248,89.294560861881,79.4164312747963
"RANBP2",62.9245910090024,46.2630754989104,115.988658333768,118.016644985716,44.2166564357718,55.6952910411899
"TBC1D17",26.8765186068551,29.7005069577471,38.773462928683,29.9999262740668,43.9738813587634,42.1077290193777
"CDKN1B",269.069424379304,111.392290340048,503.44061746475,531.9367579749,89.8803516744577,141.003576694689
"ARFGAP1",348.27078625848,186.38633880858,97.6999645286662,131.93556553326,104.065136577353,233.789172444265
"DNM1",338.920919272211,238.712400585894,359.319491365597,170.276857386733,160.353500320446,114.841087295237
"PYGM",42.434548945929,40.2341566453532,32.6710310403508,22.3690897733806,29.5776789514035,33.4877663527296
"KDELR1",18.2996143913376,18.9345669071544,19.8035972680461,17.9933937690844,22.0327517431161,23.1162802711488
"GNMT",26.5189234838444,18.3601189399579,17.7286898336458,17.267691259897,17.6673293359591,18.7644970806563
"WDR12",40.3859837273779,49.9315727693402,51.5734808300078,53.6891491911402,78.3641487433289,35.4669479369086
"DDX23",49.8952779498934,19.3172331975962,46.5859395833895,26.4248951316943,28.0212177009701,24.145978259753
"IRS1",56.1032481996289,54.7580114027938,34.4817447198573,118.572325605812,156.229341795457,54.9798737039742
"LSM6",49.2485867458149,39.2095858423705,50.4779129699109,82.0539202251388,48.9350602257019,44.9161948092202
"MYC",48.0998094284061,71.5823743948474,33.594278904797,40.7169329717359,32.7118644380903,48.2248297846083
"CTNNB1",86.8904610623875,71.4662033562353,55.3214891051006,76.3811738531002,46.3582153444777,106.86491590188
"UCHL1",842.941371105742,342.771052609616,751.880440906798,325.959328264715,95.4230301160655,292.824431740432
"CSNK2A2",77.2584670054946,70.2776355666481,57.6980789628499,71.6205904944609,61.0734667897066,116.212333992095
"KLK5",17.76764081886,16.663825536688,17.9936612436802,17.4553721327506,27.357685888371,25.050382390752
"TAF4",41.7865187505248,25.3401485888162,61.8152429249493,84.3861007258315,36.8156354346734,29.8383374370408
"LYPD3",51.2131288564777,80.0701908434006,66.207167126887,61.1375018489958,105.451047999159,72.9512967362289
"COX5A",325.430521238,73.2798461343022,260.237121346785,429.39401923981,252.652015437886,78.3636165592306
"CYCS",335.033460334862,271.714603266459,637.456077470027,635.578152874897,310.510982792647,232.96310196098
"IRF7",36.0232148952858,22.3911675978327,30.9211367951669,31.411202445998,29.4277241271332,21.4553767416869
"GFRA1",14.9854225619891,15.4337033529935,13.3679030980707,15.4723683080671,15.1827492667215,18.264318901321
"ERCC3",132.622424838715,30.9470998833936,81.1393786488651,65.3132907427683,83.8028865289199,36.552391355977
"NPTN",624.187878610085,92.9990897794915,401.327204834842,521.867000235044,71.6790481208386,169.257868085874
"EFNA4",14.5577560961067,28.4099279277193,15.932212999446,14.9652862500437,20.0299485988125,16.189871072044
"VAV3",24.7512231228013,38.4057983975117,29.1270878604382,32.018319238117,56.5084172335412,23.2645740419114
"CBL",17.7560270874706,20.1978624167142,15.7036914909138,17.2341661465381,21.0663068962913,18.264318901321
"RRN3",28.0762612765178,16.3563409017918,18.9972094079563,20.4650717125151,20.0747092379819,18.4688139853943
"NDUFA5",13.6835390692051,13.6524489227668,12.8705709183998,14.3205342992056,13.0244604472227,13.91815863596
"HMGB3",76.3973075038679,61.8527405031589,69.2653026242917,83.4524414571709,95.1641978254535,77.9525461518467
"KPNA2",36.2664423126121,26.6017769182146,39.8713316559738,28.2545008259576,26.0768747059903,35.9516014408366
"LIG3",27.643138863286,19.8701980996091,21.2660020162206,18.1045122968588,32.7643892239825,19.7928732386603
"BPGM",21.769308992679,15.8628344011528,25.9851212643669,34.3491546299537,19.1178598660163,17.2013585241528
"FAF2",32.1211504435302,35.6103146720131,36.5555304120082,30.0039644434626,29.3089855100468,55.4402643580089
"XPOT",54.1613134753458,60.0337118701406,96.6809458141985,109.266437798944,56.8451195114945,31.7342015516792
"NDUFA9",75.8049465293127,50.0642596194555,44.4500208031874,38.8201494897976,77.8376179000438,32.6501372305618
"KARS",82.3824676571373,31.9880257599089,83.5974893530026,48.1816847589807,22.5960881699288,22.5960881699288
"ZFYVE26",65.4687816222696,34.613166484345,90.524261338102,79.0549305993109,106.345101834357,18.264318901321
"TTC1",122.697698012733,96.0459309137019,163.2932144222,107.562505713009,103.230968362225,89.6818256245248
"IMMT",227.099313356844,50.3330239520062,140.231815689316,243.747877276377,82.737738358838,50.4688697476179
"PLSCR1",153.849093715943,100.724037864379,112.785860155146,173.124724441329,94.568848117474,43.5525006801785
"MRPL9",60.0955780271272,78.633156628619,64.9427632231341,54.5762641517943,39.248791449933,107.241806058134
"JAM2",150.59089429524,76.3217139230193,152.443597981513,216.125301508792,193.923496092138,42.2345455750682
"CPOX",84.6925978228301,77.1087319102118,107.888089080499,101.494340205111,60.3458306097913,80.4463193601322
"KL",13.2225783347385,12.6118811907387,13.2762771225805,12.7964513131507,11.5530090961833,13.1408847469517
"STXBP1",1050.88756509166,271.342007714129,910.691338034444,527.141726588177,383.080202553987,205.96271434042
"FZD5",16.7608361428836,48.3547890183934,21.0695785951594,24.0830162103392,58.6456649082566,29.0623281688602
"BHLHE40",16.505047383186,22.9398767605539,20.3238433951969,18.83859385257,18.154948722696,21.2742451668309
"SFN",280.477309320109,246.644420431447,80.9808166576415,424.207028201845,298.104166304635,206.294569272294
"PLCG2",40.5917851453655,38.2187598677969,54.5183812081303,39.6635941834681,31.8170984518704,34.7372341012373
"BAK1",67.7583408773258,36.4234091083221,46.3990242389275,48.2191379360986,63.6328770723023,50.8017044899942
"EHD4",43.0912621656805,42.7168551357232,38.703596483436,30.9955854061502,31.7053533240597,42.5298946032386
"MST1",123.356558994853,93.7867793016833,56.0903001499418,73.2288461756813,112.267052510154,62.7694079389657
"NHLRC2",30.5599381852837,25.3297240649322,30.1698623161668,42.7662635146573,35.6597816465504,26.9695600839579
"CEL",19.8244041181587,18.8879129399393,15.5642797262915,16.9712517203958,24.0611714895799,20.8149502221285
"LACTB2",18.4345651930261,15.2924190736376,16.8347473398477,21.2465932585451,16.6680834051796,16.4739027099104
"POU2F1",46.5160523285682,58.0075501942064,39.4821815466399,47.331280396522,49.3136079070496,49.7729611250475
"CAV1",62.4344648387763,61.0006650161785,173.098313287495,112.516951552107,56.4278268736781,41.3857181369176
"GNB5",287.760879175926,110.00738126289,217.879066380726,211.288339575187,217.819131321667,231.922663513319
"RPS6KA4",143.423478777111,103.248309237662,117.450279580251,86.1680618326962,127.186468094016,88.4909457884715
"TOM1",81.2299201352831,75.2392109632755,64.8402200460305,60.697034123585,68.4692976884441,52.8488594984502
"RBL1",13.8582065234522,11.8926695779997,12.5187682887651,12.252655124836,11.8248344830195,11.8386592019618
"BLMH",33.6818746141004,34.2148974730181,58.7244519213937,30.1861406769112,43.0265942454936,44.941383231812
"RNF2",15.1437182131041,19.2485032896413,19.6394778152569,18.6822461762304,17.4529585631813,17.6770767588845
"HMG20A",79.8313232872566,52.8315499380925,94.9502128601735,84.7053899921478,57.7899827764127,69.0739909296261
"NOSIP",255.336379190902,137.488892266204,101.221084714817,129.259329775752,80.5087114180814,109.229504801285
"TFAP4",90.1773080176483,149.304764536306,128.142312680534,135.664393600456,204.90163559281,152.954268113604
"PLAT",124.628811382381,31.999490294876,127.094010261118,38.32976398355,24.5796945289325,21.6241225194295
"KIT",72.423467223284,143.372166704808,112.598580267243,134.405023402243,154.168011793752,140.314686007047
"GZMB",17.5408805394157,19.7937148185206,16.5729247496084,16.8662688026716,27.6704357906824,20.3686603138404
"SUV39H1",66.8241947466975,40.4436539889113,33.0294080899541,35.5618520424986,62.0242076098307,84.7132709868259
"RRP7A",38.3503261706771,69.844938706856,40.0605498340014,37.3495177937729,40.7508225128288,74.5383727094088
"GRB14",19.2049920923979,17.4654720243076,16.8761861502459,18.5690054709055,17.1991791194604,14.8100290843579
"CDKN1A",320.698817339131,221.829817326163,281.411773684334,216.260851155005,214.869804698211,159.528070096988
"UBA3",85.4526072940424,69.0533952931891,141.877033907986,281.468111704195,129.242511540846,37.1150486217317
"SLC2A4",24.9147660448116,22.9470233026524,20.4896746747696,22.6191381266162,27.1493654507934,26.0152567344754
"CAPN1",108.158932505358,122.66132379762,82.2135716214697,62.505627364684,60.8362647309099,97.7525839375847
"PUS1",43.3449048189707,34.4850737120981,54.2168339929365,60.5321359539564,67.4412980987848,41.9552072501204
"STK4",13.8641051668757,24.2808030946797,13.8516456724399,15.1040809864398,17.0822601873772,18.0240609370085
"CALB2",378.270199961136,115.966035735592,222.134684079411,150.741372423814,133.088932256347,99.2216794007457
"DNAJA4",67.2676955133787,112.583863047492,54.9990120842978,69.8561670598245,111.743670480804,91.4788551290194
"BTBD1",422.587962709014,226.992134751139,300.616895016945,436.248566033019,300.703274048757,110.351889508735
"CCDC40",15.41232658608,20.5309824833447,15.3270060232176,16.7765271775161,23.3795714162035,15.8104594435743
"APLP1",1341.39682999207,1232.29940662187,1939.37637291235,1176.60988107349,1440.71097231152,857.936810009475
"ABCB1",78.2224379020474,33.1758012060683,161.673232749944,57.2187033830848,40.2656969484775,25.5508769763826
"KRR1",12.022737802831,16.5043198266014,20.883898691008,25.2979209094088,18.0458153069925,15.3205368384931
"KCTD12",35.1112160964161,44.2385998055249,116.753629779545,46.7175950128268,41.5390891505362,69.8265950370934
"PRPS2",15.6741938830408,16.7765271775161,19.3579803936561,19.707107754956,23.3202728201167,22.3102392878215
"RPS6KA5",44.1941969026557,42.071327671577,73.2270197895902,84.5631611224144,60.3458306097914,39.7118274004836
"AGPAT2",143.776354555932,134.77851463907,104.81842005306,120.651914217989,106.607442069316,180.640170183011
"PPP1R2",14.8493358192994,13.1769028360398,39.2339498943733,21.7870401581502,16.9175610747497,20.2648346930481
"CRMP1",220.575290207363,210.452749542761,215.282851209558,132.740635398594,156.930371452935,194.036065243422
"LZTFL1",26.8867555597588,14.0992132094358,25.6034540208261,53.6277232804581,24.6193205610577,18.264318901321
"TOR1A",30.6827169081352,41.4304017819076,28.013543745,28.6555418099761,35.6782836682628,23.6747555273502
"UPF1",221.005882035249,148.503691881311,114.717814942313,109.683514598564,70.9874820740457,106.081917270963
"ING4",50.4060267732146,66.3768474463565,58.3229707226304,45.7142546208608,96.8827871519933,53.0372002930348
"TBK1",149.204403108121,118.706306160033,255.988976187955,159.266973382703,100.613056047188,122.414910801125
"HNRNPH1",12.0955641177674,12.383581947955,11.7175769777539,11.7860693999543,15.6344752986203,13.5708736792633
"SHB",95.9605623087401,66.8071706495514,54.8705376850863,64.7895825261945,73.483214709909,53.2651385488505
"RAB6B",394.62456475474,130.663897154003,330.673052073548,131.059572014414,80.8657275237252,165.650972205353
"LAMTOR3",50.5791240760494,52.5619789505844,62.4018808779204,94.3183537138346,40.6853790503587,44.2950031137627
"WRN",19.3953926322568,19.7026017326232,19.3347291867657,18.2671864771421,23.4002541438092,18.2689918071499
"LDB1",95.8618509198482,187.805684579599,115.903540474654,106.854311582075,163.782343053276,131.938679715117
"HPCAL1",25.0971416725855,20.5681301165748,23.2282582697113,14.6176023075473,14.8152943121829,15.3905831297338
"SERPINE2",527.824164141679,273.652784173273,341.486281519368,541.229015213501,308.189245780954,219.516788318558
"RBM7",25.3614918608242,19.3042999234396,33.6507609188055,24.8136222583973,22.0461097127764,22.9986828529219
"PTP4A3",73.1065825229397,209.397217243671,119.510626058183,139.771511595729,205.810529191429,205.435432032058
"FXN",20.4866241571402,23.5682946822252,21.7087080483865,21.7362696642078,21.6806123009583,16.4527529533091
"TAF7",114.324720259047,28.7788504415559,133.727858727284,128.43328449019,33.4124195116853,32.5543548439963
"DUSP9",33.2471570618507,94.3677112676904,44.1924107892847,51.4012223482017,87.1082689751256,59.6317017253341
"TRIM58",11.8561727676055,11.9761741739213,13.7213686889102,12.4876936217206,13.1693651254902,12.2769535029265
"RPP30",51.7566585473718,41.5009585430832,49.3719389049137,41.356724073143,66.7986296788348,74.1952644753575
"AFF2",18.5566371433659,20.27608184991,17.6814891317718,16.4036308776962,22.4527479253389,22.0509438113054
"PAN2",84.1561347353117,34.7176937385263,47.5262868965639,40.1668397262523,24.9443820483927,25.1113841502585
"STAT4",37.8724633607031,14.0783788900783,22.5044385198456,18.3248749747199,15.7395616821032,21.0516958431899
"SSBP2",67.6657381027686,55.3328048059325,89.0401829954993,128.450065867114,99.9104794626822,40.1696070481424
"NDUFS3",190.823310428339,96.9388183141886,95.2608186435006,51.1231684520814,66.8332758948943,35.4372407951252
"DYNLT1",216.598599200602,99.670204220481,148.530394800457,173.652916515618,83.9986702938217,54.8926006965737
"SUZ12",76.1548049091423,31.5655014860524,108.445610186427,95.4300587142026,40.2513061062855,109.872413397109
"COPB2",92.7484691363405,33.2593948889306,140.908789356482,91.3537557052261,39.7661356744772,39.4758698244683
"MAP2K4",109.101952695274,85.0143387258514,168.946523024234,129.85553375976,72.0561097585631,87.1558062837387
"PBX2",39.9446297597236,73.5996109435136,64.3941534095333,65.3769926370034,77.1852642664297,61.5472313003305
"AHR",20.8790943418528,19.2482359996697,20.8798462730477,20.4521608168235,16.4658068336572,18.264318901321
"HPRT1",116.210492980657,43.5870852160635,130.897249901099,145.274532496534,51.9369600843554,31.7866771558059
"CCT5",133.53691903389,89.5100640757086,189.078996382893,120.016197826413,42.933965114871,60.6116107770537
"KPTN",65.6822666830503,49.9724721885508,71.9936072854929,63.6968096170513,90.3932087687427,43.166942516715
"SNRPD3",170.379540228896,232.631168183676,204.969231723186,226.656891932774,207.725276468063,121.974572523813
"SLC25A44",256.302616328326,143.252756309829,111.005760430418,139.83612583527,168.012368606018,173.439341963734
"TONSL",17.697343388494,25.8411047722124,20.7562273258751,23.2787757911863,30.6164633183252,27.8055704861211
"ATP13A2",93.3237394993172,49.4563349619982,64.4940743827151,42.4240339055553,29.5471581713994,41.857226338961
"TBCE",14.2680121845881,13.3416398529177,15.6816563852925,14.3860981144779,14.6031137038107,14.6889788553876
"TRIP6",282.915414184122,80.0729512303484,104.299532138118,79.8657806803419,72.0399403760157,80.0389947324886
"SHC2",245.721055255903,177.17392562115,130.641817352082,100.435028246014,136.250469085762,168.587267979659
"RBM23",87.4855959565636,33.7743842101375,64.0781351359694,34.7747738185795,42.4154748685396,35.9516014408366
"CAND1",29.1936985957391,33.1343643425065,33.405902762018,31.7374330984423,28.6705175992771,26.8113874014027
"NTHL1",31.5869209768549,48.2097541547057,29.1841970779959,28.8850328632816,43.3869875639861,37.8672776348484
"DYNC1LI1",84.0629157696136,62.6354981415366,95.6244862907176,102.449606403966,67.3634214799036,44.4502055222047
"CDK5",100.605480427592,56.2812727144264,102.60614829719,31.8191749680088,45.7454290501543,54.2533396326954
"SPSB1",29.6918230539021,37.8750562888616,32.8614319296833,22.9342806427854,36.4520426540795,17.570967865357
"SH2B1",91.2986781676519,57.0940735600083,53.7314084082694,40.3383441318473,51.5074123090665,60.8387005780973
"CEBPA",54.2865734987511,94.479426313267,62.3134017708515,40.2015340732221,74.4480996721081,40.9918859885474
"TRAF3IP1",17.6352965989814,17.110444183908,16.4434047631172,17.6487947057976,17.2629829182706,20.5012177186481
"UQCRC2",238.704841013969,128.289330005369,174.62895427222,208.135468144192,159.283637060344,46.3280007947365
"LCK",18.7732907747136,28.7389972075122,17.2483245370407,14.9894746646187,19.4514134476746,23.9550434393263
"HYOU1",279.401906387044,303.194355877834,496.607466306891,170.724587493042,262.588470859362,245.09729162361
"MGMT",81.4128270512711,33.3124455666287,58.796774351256,44.9007061027868,48.9253086918495,44.0162228739169
"PMVK",130.606250807735,133.087102038242,98.3687171788018,84.7335614682248,64.5325613689048,90.3664406069213
"LRP6",28.096016080989,41.00140435939,44.8857293096644,46.0060009890815,38.5512869681005,54.1273069406523
"FBP1",19.5758218932475,41.3858188474878,20.2961925008155,19.7904765435694,30.2813705127989,29.7223933240211
"RARRES3",67.7876620480034,73.9965943869938,44.9314138944662,39.7535194707015,50.659115586363,44.313365222753
"ZCCHC8",65.8405479790568,44.6791209304205,86.4573059735655,107.063315546789,62.4874966647562,42.8376200664626
"MEIS2",81.0299756398771,49.2817621083584,92.1178455663479,151.736640854428,68.2059035891061,63.8746484496912
"EIF6",185.453718264572,85.7305812886402,98.6660461331685,83.8278008645785,84.5045702727205,103.820232761356
"ITGA5",128.79267834784,105.537802246547,98.0871900785259,57.7913291391798,76.6350791847031,98.0208382100842
"TOB1",167.840957290784,45.4657628208054,170.896353585168,237.491440491668,44.5488374118931,31.3513536277892
"ACAT2",49.248586745815,50.5591713747873,53.2757386269068,56.3811905442607,36.7091436560674,63.9336873226599
"DYNLL1",810.201758213862,338.111574051195,890.491341140902,847.026159486225,291.919500418273,305.813424298671
"BTBD2",33.0664601832153,33.9803883148689,42.436617787466,29.4075106756603,33.1214368692331,36.1249130699516
"PRNP",604.712629238632,405.259640584772,501.659481421231,1117.10062888059,552.008017036331,265.100382411029
"SLC3A2",214.869804698211,244.118555007493,230.89169491027,160.733883749151,219.69643736676,174.841565245655
"IER5",49.6756144387628,36.4925398976655,52.0182385234743,49.3325027760244,47.3704912591016,36.5334747777718
"BCL6",17.1223712578999,19.2485032896413,23.8677512072511,14.7697071521115,21.2099435929534,18.7672810709913
"SLC5A1",17.8430043609735,25.3695993067831,18.2205201124393,23.6423996806146,31.0386054238563,19.7262259009343
"TUB",14.4706419242931,22.429724248619,20.218546246679,18.5727633599837,26.9699891730069,24.6682731008616
"ATF7IP",14.881563615775,16.5439170287165,16.3024253660985,16.089562943446,15.6154514815995,17.4197298392845
"INPPL1",166.712701057356,104.727067158279,93.1197764105927,75.8729361760289,113.895741381297,99.408211451407
"MNAT1",28.3277481268895,41.2770712205396,28.7867305983573,26.8473076982597,24.8971169305708,38.1978317817752
"TNK1",49.248586745815,54.6912296856027,49.698500190828,46.3279996183944,54.8750852320215,53.7730639583034
"PPIH",38.0179356905564,50.4034918958941,42.4141428225757,39.9393120922919,46.6186696993167,62.1002415099754
"MRPS35",68.9299363229083,51.2650227275486,69.2539775567671,69.0423579428906,99.2762347589426,46.5101528205061
"NEO1",36.7241786004477,44.1537973821493,43.3394051106617,52.2064491672229,35.3612527071754,34.3845093737173
"KRTAP5-9",20.3137769361708,30.9470998833936,18.4725273395331,15.2120235698037,21.2651286865618,18.5157594797711
"TNFRSF1B",116.503000263247,88.9958608901405,78.7114350697757,103.827942545786,76.3421356569967,69.1142166229649
"PRKAB1",69.1452443196848,35.7201003802227,33.5542032831575,25.7453956483217,42.0995743616827,35.9516014408366
"AIFM1",27.5742098919256,37.5627402479956,39.8668712938838,34.432600448047,40.6546764310592,35.7062044809025
"SNRPC",219.815220077505,232.211186394336,283.436516345494,247.93049204623,264.459367959722,289.454332662979
"ZBTB1",12.4974994335545,13.3140888797515,14.1700804906455,17.1087341487468,16.9787936513342,12.7869701970011
"ACVR1",43.4916440099118,35.0593783621865,59.426274525294,44.7052799522662,42.7738316875135,31.6468370157046
"ATP4A",23.7901054218765,30.9470998833936,17.2715377896571,22.6340402106766,32.0333608048814,30.0301200057123
"ERBB2",16.7278773387936,40.766909514618,19.558806013279,18.3922040478328,17.8716699794968,17.1886138790088
"CACYBP",22.7799905882711,25.4594591672392,25.6692983089476,29.9077276498794,17.8138552348616,19.638710041659
"CHD3",81.5599827675496,88.9905818034413,82.0218056651272,57.1940030291183,87.5456125280128,43.4406628269289
"PRPF19",417.452301464523,171.385409323447,297.673847610966,168.366870356063,125.378041243034,200.089050545264
"NFKBIL1",48.3994899594605,111.84368524515,68.2137745703988,76.2642612359649,98.2933377160046,132.97341760518
"GSK3B",19.5892258203457,38.8152711394583,30.1313948500467,40.6693932445754,34.116283749308,40.0195433773577
"NANS",80.8794740836664,34.8925604854994,36.7889589449002,75.6544172391137,94.710946197628,33.4230802392279
"KRT18",63.2083188115464,50.0108207426557,27.3258331955153,39.4726815481655,32.3512121677163,221.775973245145
"PDLIM2",169.235585661443,86.8613547660102,71.9936072854929,91.0231422624927,59.3923970892395,60.90340073027
"IL18R1",15.6473158740334,19.3178453159214,35.8132064877709,28.3656882292279,33.8784138725733,18.2363774271763
"NDUFS6",696.237171931094,307.746401487946,229.283465069123,442.843012701407,402.46533250067,315.094949904302
"AZU1",16.0954275569196,26.1629058904319,14.9609547459654,17.1919514401561,20.1992084211468,16.4507656521385
"RUFY1",252.311300459916,100.216726091531,133.96093357042,138.240886775237,110.144583630815,52.5171638962736
"BAG2",13.0448324184562,16.7015453041856,14.1362577810875,12.8131298311385,14.042940705367,14.4312606011888
"RNF146",20.3030525959493,24.0930586755842,45.8524530043198,24.5126595053643,19.2854449290877,28.1863431685048
"LONP1",248.438161326151,62.1883808425668,126.535779219641,64.306428887288,42.8109295312917,114.233945498914
"BAMBI",44.2996037847499,53.4325175018053,62.071358044726,81.7054472047691,77.096030061147,24.112988403872
"MAP3K14",49.1247272045895,39.0449825843399,32.1729770468128,21.7386326111096,31.9799493781424,46.8866241805922
"ASF1A",26.7325116379854,15.5993891606012,36.9688119716171,45.3548177560905,20.4894616619762,29.6130431001054
"BCKDK",75.2411558496226,52.1204388726435,55.7110403780638,38.8594572567777,38.1370112304777,47.983021637338
"PLK1",24.2014729786165,44.2166564357718,22.8604165072395,25.8462755901337,36.1235107749466,35.0256684841955
"FOXP3",26.602770440092,94.3244328170931,45.2678704721969,79.9006188026548,91.98355377869,86.0402760412609
"HDAC11",77.882042658455,115.816473585747,61.8656168374902,54.3858622602076,95.4094067771725,59.2665766331299
"RTCA",26.0985903805891,19.593354573788,22.7323296851803,36.4491608584221,23.5396295836217,35.9516014408366
"CCDC51",100.475951754103,54.1132758021703,70.1279920261021,79.7325062052196,93.100879798315,78.8445293761892
"HLA-DPB1",337.405402350308,36.1142330011721,292.775176571907,241.8197549243,250.029307807416,61.3254072456292
"PAK1",12.3915279349741,17.4817431134346,12.8035035073197,11.6150845263984,16.3057427489637,16.832620868306
"ATG16L1",15.4754566332032,26.4021826782597,18.3891212456648,18.053822281458,20.3197306661802,26.9791053868679
"SAP30BP",150.320437908007,34.6169710299656,60.9996369260399,43.6391907229883,22.1369405376738,26.5790894547093
"GRIN2A",23.5928862027655,33.5003264908113,30.357963956916,31.1604440833458,33.5884431190068,38.0497240604763
"PELI1",56.3550563618715,27.3836011896033,79.8270898000237,129.462040011403,46.2666511459904,23.5537350858875
"EPHA4",22.965056375089,35.4471007619263,36.1811365922264,36.8309092090196,36.6275894250538,56.4963747583336
"NUP214",84.3360169600861,38.7461952290991,39.4745445149217,36.7147067929072,70.5191140419323,46.4486257585941
"LAMA5",157.934084270344,104.764021762389,116.590921965718,119.534264339561,179.635098427909,100.791326200932
"BEGAIN",108.191463921878,41.9901890950697,36.2578251265951,33.1773533363792,33.0360145243238,40.4721502787968
"PDHB",68.363891070344,72.6477144814737,53.7050781329527,52.7512164010694,52.1461562895169,36.0382974565993
"ATG3",111.779212338124,43.9830857459627,266.017286820482,142.793180156775,135.396352244249,83.715257214327
"EP300",62.2588508366017,49.7930821588019,74.8833030423832,113.186387538833,119.092108379955,41.0972895161945
"TULP2",15.2636419165043,21.4898576138136,12.9547473871634,13.9177314605175,14.7023620323358,12.7308506252539
"HSD17B14",129.644949006328,180.53450349547,93.4848716600115,102.629652562025,193.38442487432,145.917537078665
"KCMF1",169.878392690468,40.4539381505003,256.906358006913,317.330244296083,393.641426901703,91.6466780455998
"ETS1",21.2548376065163,39.3415242588834,19.0263241613301,20.2583097099485,27.097296080729,24.6682731008616
"RUVBL2",316.559601180283,65.570301528979,130.871058276303,83.6262553149388,60.1740016727913,62.0008795265012
"ACVR2B",20.492437608399,33.1832799531489,20.091091462201,21.7870401581502,25.52684406901,22.7347680011615
"IRF3",108.701937727484,78.4796710895106,50.6495166692997,38.4681261632711,35.1490731185942,56.5650579735495
"OGDH",44.1830571022234,55.9221036426965,29.5070609062473,29.9526355012221,28.200616055654,77.9736342849994
"PHF21A",127.379923540518,81.665332672901,91.9896989650398,150.343192460052,78.6917067576914,88.1883313954153
"APBA1",102.812174128076,77.6502233139386,80.327100053004,72.2090823797941,115.520191194235,109.975307026872
"CD244",28.3457671890455,28.1546973651856,17.2754505080276,22.7150953424033,19.8919054518254,30.3830637766411
"NDUFV1",576.675080157382,119.322448878023,153.225746475624,148.171911686697,56.4225195351995,218.964683441849
"RAE1",62.0940125084997,42.7488492689129,66.8597823992866,48.8711337924905,60.0491916064256,56.5083126652888
"GTF2E1",36.9660675766144,26.9696141501097,34.7297674237151,44.7109624163713,35.3654392195805,21.1914317123456
"CALM1",175.427477335015,239.094445348221,101.31922473826,158.239856945841,130.965733237024,261.037356927773
"AEBP1",238.640896086953,137.449935777683,78.2650796093437,83.9412513248075,83.8254915627657,116.242752713586
"FBLN2",45.9630471494366,71.2543339275709,55.33483454788,62.3416309712622,109.230378494452,87.2871328491263
"FADD",124.928169986874,80.0729512303484,75.7977978903333,88.9647244728591,127.694775005625,67.3014496745771
"PRKAA2",13.0040666714354,12.8715683625423,15.4912722396084,15.7749059776872,15.9018808418214,13.7452815356092
"SLFN12",14.9294865500003,21.1210854661702,16.3850439999856,17.669893125271,19.9478016375229,14.2531234387737
"CUL2",90.3289553696701,72.9613276318431,96.2010779010907,84.1142564668103,59.4475919186498,55.6771729124753
"LAMB2",123.379710863588,96.3149811488613,75.9081188646937,62.1046286828002,57.6370436011182,109.644148186639
"STOML2",32.6977327068657,48.4730599448924,44.8292270410354,32.724207039411,28.4743944768094,32.6695902900705
"CR2",15.4406294231472,16.4076180024912,14.670293893241,14.9275030901278,20.014272649201,16.2717801035894
"MKNK2",502.937180155976,230.430331849375,375.108948107677,604.620330293653,622.680149250336,180.473393402553
"NCALD",73.3520041830855,46.0773025937871,41.2770712205395,38.2812968949908,44.2175328261948,35.2136735591822
"STARD13",28.1534726230685,34.3417989912868,40.334655976788,32.144898345531,41.9985019814417,40.3336674516762
"POLDIP2",444.91906870266,207.081331663194,154.729764660323,201.978979652605,273.521101434899,121.570184829922
"EXOSC5",63.6445532003127,47.4694474949179,42.5137569279256,39.4564704974338,41.6572178775072,38.6353723651596
"SMAD1",56.876242426169,46.3518139912787,73.71489015745,57.1146920040385,71.9433334235755,74.8522074702348
"LRPAP1",545.596781913295,257.069708308214,156.400867881123,259.898494533898,212.101346790695,227.914418402837
"PLEKHF2",16.3463399898954,14.4238246924825,20.0927562529711,19.1952996649318,15.3393635171345,19.1392763063138
"TUT1",40.5286288137731,122.99662298083,65.3539443366016,78.4336386986499,81.2045795506071,115.279808083342
"PCYT1A",37.2499154637657,21.5425355262746,24.7843510411646,23.7667909258429,44.4593746681337,17.9520186573489
"MRPL40",251.70387093335,54.6033086548168,152.026013524688,106.023089844715,112.538569090349,85.1356609686722
"TMEM208",81.7374144095865,41.2770712205396,60.9077757710208,47.4123034932542,44.557404149736,48.81614696524
"PFAS",31.9870562382956,28.0334266828157,27.7853825124385,32.8740436076735,37.4662202463104,14.6515624901327
"GZMA",16.6857057417927,16.7765271775161,12.7853651418508,13.1324250205098,21.6454193420451,17.2013585241528
"HIST1H2BJ",13.6212440078614,15.8218421055274,13.7193884088194,13.2936791178592,16.7036385393967,15.4252589975083
"EXOSC7",99.1145508765067,109.683514598564,115.594700158403,131.385448621323,110.685988576626,140.85244118031
"TCIRG1",87.6977569515384,53.6707689041745,48.193947558843,39.2132523070526,39.5540082811786,40.9413650388974
"ILF2",25.9513294125259,33.1769629919797,63.1855820924675,24.4679936212055,30.5548853397487,23.1237756787964
