,GSM503950_C_1074p_SNc.CEL,GSM503951_C_1271p_SNc.CEL,GSM503952_C_2829_SNc.CEL,GSM503953_C_3132p_SNc.CEL,GSM503954_C_3397_SNc.CEL,GSM503955_C_3543_SNc.CEL,GSM503956_C_3603_SNc.CEL,GSM503957_C_5220_SNc.CEL,GSM503958_PD_1364_SNc.CEL,GSM503959_PD_1401_SNc.CEL,GSM503960_PD_1647_SNc.CEL,GSM503961_PD_2515p_SNc.CEL,GSM503962_PD_2525_SNc.CEL,GSM503963_PD_3769p_SNc.CEL,GSM503964_PD_3790p_SNc.CEL,GSM503965_PD_3803p_SNc.CEL,GSM503966_PD_5138_SNc.CEL,GSM503967_PD_5476_SNc.CEL
SFTPB,28.3189272579699,24.6145824899546,61.5148535740824,38.9639571059502,93.8420913611791,34.5931353836688,88.0628828483334,30.5786567996625,179.984907853947,83.3217360435306,68.3195806042852,91.7478353472173,133.328841564339,220.909504143504,187.364596175191,83.504219171447,71.7455838280242,67.1598937323364
ALG8,33.2946343248509,29.9800150635717,16.2745281335547,18.031795906086,31.9333603872435,11.1654873840263,6.4244248914707,34.5612442394914,7.51747407971379,8.71765657238762,7.54018942429673,5.94526024846098,11.9978172563447,4.972739409814,8.62187110484304,7.60055350663572,11.9630807074981,12.5781938075929
IL22,4.27054765568691,3.94623445963441,6.35026144664116,5.07763418995899,6.99301131744084,4.82725654138865,8.84708527722017,5.16346486088923,20.4272777415626,12.487203561894,11.167261524623,6.13128058421804,16.3925342442444,23.6448423129063,9.05115146406969,7.03552029164004,6.87001688989921,18.403541752718
LOC101929910 ,9.83329481549228,10.3157866128006,17.0586683837592,18.0054980984928,33.7689525630377,15.8363252146912,33.4705056148832,22.6284013464755,48.6819422128158,25.9069825002621,64.722063020993,19.3117662741792,153.541126024959,35.177616202996,103.173627423946,32.0035284192651,58.5012511501326,64.1680308832978
SH2D3A,11.6229425182689,12.0897466066552,12.444324760234,14.6117784173863,65.7756937772039,35.7463766172769,55.8305991389698,21.5750404686253,141.787665949173,22.3963634845521,224.876600146356,51.41372303983,108.514360572484,85.1724960510236,93.1020016102694,39.957441471214,75.3353426025377,60.5609215507135
ZWILCH,6.07467594874732,5.85013489216389,6.80255001671199,12.1758296139449,11.6543531955665,4.98472566320903,9.0720255738337,6.17252269607017,3.81306341820591,3.98075185891642,6.18104854568372,4.61207685002358,3.53232793534411,4.72773398957872,4.92717889133198,3.26584746134352,4.65468086668298,3.64141444857279
CDK17,11.38588046214,12.5218531587933,10.5485360753686,3.94255112571964,4.25791470727586,6.56170600332271,5.81994774144132,3.39938385598014,3.37302382963961,4.1585963204579,3.56212759562652,3.28492470705873,3.63570248722474,3.33973181562522,2.98788218655136,2.88740687500549,2.82865865008829,3.20452875044524
PRDX4,19.88258673925,10.7862470967251,7.79128036684594,7.12974139615432,6.5564681419312,4.74712452710279,3.81039897303695,13.0315239607221,3.21054313037133,4.86854137956424,4.58217127763446,2.99273460894399,3.2503620836567,3.28918378402551,3.84931641592684,5.01897660961265,4.00331499003337,4.6078358082722
CXorf57,15.6388790425514,18.5666476528631,14.55139354501,6.3008014387747,12.1440449052315,22.5989069185591,4.83853837592296,23.1107581135418,4.69463153160631,8.84597136082595,6.04494038764782,4.21130839937593,4.30178798064528,3.77082194316278,4.98597474218819,7.56787623192591,6.62638717441451,8.63918890125099
STS,16.6001795424438,22.0316969977953,18.9405926417959,25.6590018071243,11.0234459419658,13.0249805842374,5.66533629966756,5.95705078706109,4.59613945818267,7.56776704798369,4.99059637875594,5.66527588703602,5.98194404955305,3.73764384889769,4.29894878351078,11.6156548060243,4.99070946562516,6.89758948145944
MID2,32.1204929263422,23.6679320058349,4.74126370936947,31.4656831524677,18.7751509909151,9.60920628540951,5.28893373772425,33.4375496715773,4.05837757930322,7.93002268539545,5.75044550152086,6.05903383537301,4.77129223380563,4.40624367608626,3.446061644097,7.29357598892677,7.51764860426075,6.75978315084914
EEF1E1,60.3473540395787,61.7837243237697,107.571649369722,86.0131441035333,45.3932843981188,57.4358053181426,146.054309771488,30.4873564834953,16.3290081631735,8.16855372256636,53.8231767691301,7.41867294150301,23.2069009824137,5.05163249512301,18.7134629044307,5.13721206345339,61.1282027928447,52.5800237372031
ZNF266,10.4434480871892,13.3137809647807,6.21427562436184,9.33898682308367,10.2503894350502,6.53412557613917,7.02905775337398,18.0145065433404,7.95885542613578,4.9486082672237,3.44337065946493,7.13554176862217,4.19940982477517,4.19940982477517,2.9585337214702,3.32238116648783,3.73811394134773,8.27885340379564
UBE2K,81.3357162048289,75.9695599910972,9.66006430962176,43.1319326765826,21.6009704694081,46.1108759471793,23.3654080329728,59.1537435401497,7.6304907888625,7.9044945494612,15.8364395948012,11.2330026220207,5.02723687629869,3.64803139659658,3.21689576924154,25.7349758260319,23.2655471133309,25.0223839025511
RAPGEF6,21.4236926580837,42.5732182838405,22.753507158726,47.697457593817,18.8997312087289,11.3102865398699,11.7917919878268,35.7546899512517,18.1117486551569,5.14442157056662,7.04646911753058,14.4965454418111,7.83375897126044,7.53074354031364,11.3676055929721,16.2763096495956,7.52946903227205,11.1535293578585
USO1,34.5931353836688,58.1323111333916,5.70357742113295,27.5167036999097,7.94348914174742,8.63406146036011,13.0743246590308,10.7230979401743,6.19788257513003,7.23195352273407,7.04646911753058,5.76708952178225,4.02612319058202,3.82771263544798,4.35386420622188,7.06143723143012,6.09952584722762,5.82283139905903
RCBTB1,31.3219026924481,58.5756746304334,17.7163946159941,9.6741176615374,20.384680174269,9.58320434306335,16.557562506475,31.7727231156201,10.084861831338,6.00807906452526,6.92578863476179,10.5688241520974,7.64372317503725,5.71449271943893,4.46671796130976,14.4186261023493,12.0730678121692,11.6245957439442
RNF139,60.4383241946263,94.8576982729304,5.78231396215195,61.5446300806738,26.2415345900743,16.3286584190457,7.28132214222621,71.3315957688079,6.19788257513003,10.284918641593,7.00514540340644,9.9231352851089,5.4660924169862,5.58853188673007,4.98838478415889,8.16702302150395,12.4041174283132,11.9394427700031
HSPB11,27.0009272567943,12.487203561894,6.36928188720501,23.5220580126313,6.67415971416859,9.59146273348171,11.320098012552,70.4770356436847,6.84626382005206,7.83728367577581,3.44818591823371,3.74855811785119,5.86870511477512,3.3554843495594,2.99200057310205,6.30997268741211,6.69505338663954,7.86338391562774
TMEM5,13.6769797064821,9.71723578429513,3.88834892691553,14.1814101894958,3.27658766983061,3.06561705169184,5.67107630771704,6.34715886685587,2.70560046753513,3.15241976078328,2.36527894546304,3.79330164854912,3.4127149552989,1.98444005332602,2.11573370348252,2.90807153425209,3.94709205603429,2.64850032261165
PSMG1,26.2206691546224,41.3605213725993,7.1019960014027,20.7382954781554,9.55048907159305,6.92550684131993,7.23663080890205,16.5481235517763,4.03591463396063,4.27119656394254,5.25344492758056,5.08435275280783,3.33100561056543,3.04844920049013,6.075734178238,8.2228422581496,11.3617019163422,6.04134589032329
VRTN,20.3736282115041,16.5860507150863,2.88168999952626,23.5725776152221,7.69742031944707,40.2559691805268,19.5950400765074,11.7032343615912,48.9146424223787,52.1427340185812,46.3478605482678,39.3044805803313,34.2562867549812,87.0365330612013,53.7401712017623,34.6152993156411,23.1191783946488,23.4998264009445
C3orf14,86.4310697165723,115.356035461809,13.0881642320276,82.5296917760278,19.9783144022985,19.4648505068098,39.9488000404084,76.2361971538337,10.2035346072922,9.6520823104463,12.4508640556352,10.7469738770904,35.7860083096804,7.25011541392559,4.64940031889179,17.869803191794,20.5518329017267,21.7976111750609
SLC33A1,22.8756210927302,16.6777720621403,8.32158477167593,15.9030228578275,5.22954394542646,7.21773977227448,8.99253881879476,23.6938955402324,5.146764094405,3.87529450362938,4.60419460974386,10.561099576234,5.26338585572283,3.36560715236107,3.06619625759835,6.03613844116429,4.24056218940886,8.58039120399238
TMCO1,62.1890756444884,47.3132942437243,54.2436531498369,27.8333388906153,16.2314418335327,35.4452963893629,16.8845873876348,113.672399942753,12.2121128085893,11.8211285610766,21.0804949023731,10.3235099064555,7.35127873520354,8.54536300074405,8.12403274350153,13.7553558046215,14.8948655831826,52.0083349384922
ABCB7,16.9227903019319,22.325270497793,6.01415681224201,10.8861355779666,4.30226032671522,26.1774803701588,10.7590335747889,12.9270913183147,2.46684226187957,4.47686648358224,4.10239888450875,5.54116905594046,3.00395802493364,5.66383795336767,10.1340358593121,4.21451200787487,6.10853319106087,6.35408724043942
MIR636 ,15.0113872459661,22.0823184902968,22.02040719668,10.8590793575728,10.0236122562819,9.82676378991398,15.8330914539165,19.0435346387149,7.19142422097183,7.85736554134737,7.71214586703314,7.54601298177067,12.2333445865877,6.459181726295,7.75652039773106,9.17943292794284,8.92487602599729,11.9367288721158
ALDH1A3,11.6417818074031,8.69650611737766,7.41258828114129,5.2811370169342,5.6776429820239,7.36970810324391,6.63721660834247,29.876503395565,3.25903028345834,5.84597740249258,3.08287958813564,4.72844746368045,3.69598121184511,3.58221084858492,4.2746095113474,3.497839270405,5.96863364011543,4.49361822648783
UBA6,69.1580104012906,56.3855620966048,10.734040319599,39.865156589878,10.2455581508354,16.2919438591908,66.6546344454519,41.1425915496629,12.3651177110461,10.284918641593,10.4543364057246,16.2117285833822,8.54526314156961,8.82418952019962,11.0801543376045,12.3845129041271,13.3712910222918,15.5408688180774
CSE1L,58.0731329142812,69.7878889820372,13.171386054723,56.8322637194734,8.35171881936264,57.078509464471,23.6434628945916,96.9725310300213,11.4050906245164,12.4879282522081,9.51007008318726,4.48243346407523,8.1299529943438,4.74218753787292,5.15037721240978,7.06021977542313,15.6031876860982,51.099797947072
PPAP2A,43.3399287650513,31.7734886756267,14.5746875466015,56.9514222994906,15.0699952800365,21.5583481763679,35.2053871132604,74.7034194509311,8.93587688184257,16.9821978462491,12.6756342831776,8.30386660528412,10.4236483537152,3.01092495497517,10.7323265248126,19.2082218697165,16.6110610114889,23.1394051194289
AGTPBP1,16.3380792500978,17.4732891170777,7.1008866429664,12.2904843878227,15.267397959016,13.3445422152348,7.40019078707943,22.3049909036114,10.3418629955882,8.69273550565868,5.98752528057143,5.89317039496244,9.01585064474041,7.58667483753095,6.35850673145446,6.35449245611972,5.19808262997809,7.21359382606525
GSTA4,111.860033909186,93.4918389377566,41.8886133966359,112.823195412642,28.3451386849056,81.7509828322927,35.8389601747771,103.439978376033,36.4996046125692,31.7673567789675,20.472590404187,19.9545118072021,8.62706353201967,8.32751616951792,6.35712671789608,7.93831775638455,57.3942160586185,67.1057250970869
ARMCX2,41.9168338932869,35.344586304271,13.6573879709533,21.3795251358615,26.7738913965479,14.1859606606156,12.1789895584388,25.6073459785054,11.0052971744182,12.487203561894,5.08970633326579,4.24414263164902,9.88947418425601,3.19857796217211,4.50752904060303,12.4495179112017,17.7440134139972,17.3017788014062
WAC,48.43445841361,55.0555494384277,19.3787769122387,41.5116027512472,34.4023570157788,27.8053349542521,27.4650903152163,59.9742449824852,6.19602691943458,8.67940930295858,13.3207265416152,8.1339868646424,11.8376628300159,5.88489217624758,3.74657791199745,24.1664293030056,36.3865156895513,44.6467801341263
CSNK2A1,61.3950657409243,51.8280472953665,10.3790303465024,17.3858930172469,32.5402662994072,10.3790303465024,10.7590335747889,62.4533909752239,4.97495664916859,6.83484983106824,6.17072771168923,13.3046544665858,4.42637288545737,7.61176849166724,2.64530923720541,7.12365088997335,10.2063709590098,26.2570409102641
UBE2E1,141.775218195564,135.596869492232,52.4750284053951,150.158163855106,46.5698163671946,77.0828879646252,45.8825041333612,216.802152466107,7.99927099526577,11.3700819752407,23.9341932121237,31.451471278535,10.1052598602634,6.93189667433019,40.9367812231323,63.6013172985447,49.9325783432178,100.952022085793
MRPL35,23.4434558380791,32.9535995045485,9.02557237664034,21.084987688137,15.086170409669,9.7853584441896,25.2590900826549,11.264326287115,6.19788257513003,10.1867471190278,5.88440070871793,4.97665355939328,14.2245312108143,5.10782064275089,5.19415745755044,5.36253279328646,11.1455870655226,13.6055471033494
LAMTOR5,100.699457757241,145.381297577815,19.5764733521183,118.629501235834,19.9537421822427,17.1884274276637,16.2364195414219,60.8753005444652,6.52142709173559,23.0001884992334,17.5618519227541,18.6530292213842,7.56673434899458,8.42662511938567,7.16100698279634,20.2412214180779,15.2963902447821,16.0742417880225
IFNGR1,7.97796967041654,17.2025371355357,6.46484860021302,6.33660202838551,14.6711917787379,33.2566223495001,9.79379925472794,28.8227283079882,4.11029206918737,10.1835063569562,4.35265269646377,3.2503620836567,4.10867684227477,6.31121992350704,4.30589951264755,5.57625563916989,3.56779611929329,10.7732833236885
RARA,13.7758501667367,16.735546097999,13.6181140310278,18.0841023321911,8.43359148279011,17.9426348363648,17.3422404141157,11.4122426890906,18.9793439925406,23.205251299669,26.9177293973284,25.5231661964525,30.0963140585033,33.1348684440913,31.957683551621,26.899533061993,17.1391588564815,15.9860485628772
PKD1P1,7.75140631044126,8.84256224235163,4.20037781796972,11.3125393441983,3.90435737031929,7.28753753678975,12.6017429966414,15.4499649131473,9.33907218243065,403.351128388907,28.526516899867,18.1892747527083,54.2806542457401,24.7931394787626,17.0992635343892,19.660508017367,32.0372493870766,36.6112375930526
CHM,21.2858843235869,25.6429144508718,12.3349150996636,9.34389619336367,16.1072524689464,6.73670599339698,8.90405024413653,3.9120024713417,5.8120866317247,5.79371970262581,4.93320538569685,5.06527328015609,5.18400766358949,3.86955813829121,3.76342643217002,9.18187511014665,4.07582275241126,4.23711958535475
PARP2,29.216597597349,36.163555947523,7.3295468379463,23.6592154931479,7.50505995444215,10.0957893348831,5.83395680731329,20.2318465107475,8.22595478898088,6.42619577639676,4.99804525671771,5.56075820552813,12.053919453837,4.16119029289251,3.44542881757472,5.68175205426829,4.74069927963728,4.66996105894192
DCAF8,21.0140007028729,20.5114311564586,8.75634001869661,16.9463446378848,12.5675347901311,12.1621330720243,14.9380140630793,64.7693190635791,8.17611598488787,17.853482749051,7.11903840026641,4.63025260466245,8.48287122386935,3.05289525439515,4.95440222069382,3.82926924278662,7.84974017883166,11.4348455582563
NAA15,42.5959887074601,51.8287976053255,9.6383344777126,27.5721043301966,9.77944891210698,6.39628382897381,12.9376097835696,9.32338224557063,7.61026870469755,5.82143405997806,8.38041037396218,11.6022760112701,3.32831404325421,3.98100008725221,3.87299905307538,7.92091018753352,5.12324382462414,5.26309159723872
POLH,10.4883139762077,3.44337065946493,7.06048754301719,16.6517222657633,3.82115709345234,11.6508828014488,10.1719249602712,7.49002662253743,44.3306247760257,11.0518852189157,29.4921784434751,15.1376406629139,10.760385890469,15.0881218024075,43.7135425811473,11.8693154447151,20.7827273317864,22.4839243306115
NUDT21,84.5055138845212,82.213442701864,13.4800858054777,45.4015939770444,5.79449027665775,4.6030149548385,6.14555938933032,11.9679395463822,4.78949347674961,3.92243894981153,5.16806920675834,5.62828085239923,3.12042221235737,3.25372623124482,3.76423521783419,5.95554727068991,3.51400798112015,7.71611167588291
MAP2K7,10.8325912088729,9.14510849552012,9.17379995209978,14.7947912308727,13.5674867114375,34.6685770115015,79.5722319691262,19.4089450477704,111.145165522446,21.0576080194966,73.0141382469425,28.205620323492,90.107674829746,75.5446433259198,64.3440043571493,27.4450686397376,62.9137413818889,43.1663716084985
MIOS,9.63281472322675,6.74380482261035,7.08373620908184,5.57796046929202,12.610575707277,5.43460096188957,9.00158390344978,4.00996837030906,4.60261002013138,7.37434797559155,2.58306768869202,2.83907191909059,3.9362753560788,2.98493136612911,2.11573370348252,3.44302230162149,4.916968495038,4.08758732900026
ARMC8,13.7085623918556,12.3481030291243,3.49296682593779,9.1327097695463,7.56724052952873,4.74398275083601,5.02834002781337,10.9708802973572,3.3905338980449,3.7472172555867,3.71482406723202,3.10707645368844,3.53017163202424,2.42856552016083,8.82700198962487,2.43668360371459,2.57011894443491,4.30680508579755
METTL13,19.917132289922,26.2492282440896,6.44126051022976,29.705556286371,9.72686654851345,10.1216010146467,5.57765152628587,15.2926781238146,5.64315879709624,7.79008698318371,4.61573701508342,9.76835001828525,5.59426554954534,5.40621060637132,4.15362556178158,6.27322337917977,5.86004146084631,5.99314452946688
LSM5,42.1512721740851,39.7110954506922,10.170731768535,25.1485870761392,10.3960285335131,10.361077962258,5.6776764398562,34.5499105662149,4.04049495440014,10.0757669725937,4.27158594587469,4.91724694747408,9.25095117910851,4.54864910206498,5.22662370066848,10.5981580528064,7.04874212068797,10.1228470586955
MAP1LC3C,5.49415773652794,4.74230086819711,11.9454464392917,6.09371506320321,12.9076957702323,11.6503778762912,11.6574140836171,9.87180089151551,11.9729683898257,25.720796492435,13.5245596094669,16.7114212080988,14.5552338261845,30.5515595663041,31.1242768523863,9.10662454332781,24.3338234445452,16.8547609600449
SKIV2L2,79.8943808427869,65.6124069025456,33.5530171675976,58.6076209707066,16.5040369071959,38.5686300399601,37.2206501321969,47.4504169243129,23.0265514026654,8.36490637458832,23.4124358144073,12.1279969105546,11.2679119243544,14.1290559450818,14.6704791105221,12.0784592376778,47.2780937045088,37.2780508936437
AKAP11,48.1206497252385,34.488764188287,30.0820198226471,30.957362391007,58.814406757438,79.6822447081095,37.2156515766106,102.238184080913,11.0529513915575,19.6085006116794,28.3156128083263,9.87877380731021,7.91781258224119,3.95649285986659,2.93711611890022,9.69493794755713,43.7304831623203,60.7955151529012
TAX1BP1,31.8618847811504,37.7791448834326,13.5806621473971,37.1472116428039,25.9572503283799,19.9822339395187,12.7485276218513,52.4086814407636,12.0163783025239,13.5235663449017,7.94459187466385,13.1030956632993,3.26024012631694,4.47060908209745,7.85907234491497,12.3614252792124,15.4668852809219,26.6761941843783
PHTF1,12.8576927819468,21.5113764637285,16.868780013528,28.2641963316157,24.9950552006642,7.05157878501121,16.9637372305035,10.1094275994107,6.99983325703901,13.8222343941403,6.13146374701208,8.88654536769246,5.64696409393284,6.55254357721846,5.53261395535591,12.3557473866359,5.64078697787444,10.5215056181063
AGL,54.7718873654633,42.2342448151119,27.4900913816358,24.5289510777514,29.840194940378,12.592926708038,9.45146112834547,45.9466411054709,5.55057543373752,7.52248153190733,7.59472199327091,18.263400857366,3.54996610306423,3.42086674800514,5.46208693984481,29.0004727976441,23.7497367045035,6.82852387267813
TM9SF2,77.0854544446098,92.4569882325267,39.7203568727132,45.6167789776615,19.9555909791345,35.4860702844855,43.3753017617609,38.5097985033641,20.9049226967461,27.1111551869511,20.4409496795468,9.93906654776573,10.0611004439429,15.7731241392604,16.3143875486546,10.9061081361231,46.0901847820856,36.7722392562818
