"","GSM850449","GSM850450","GSM850451","GSM850452","GSM850457","GSM850458"
"LOC100421494",121.62179692917,89.4181628478891,106.656715817054,82.4650553348017,105.595972486786,94.1246049790266
"SOX9-AS1",52.5876819674167,47.7131820665119,51.4728942332642,47.0059018056136,49.1110580766382,49.5317606968522
"C9orf43",50.5572119111792,42.537548912936,47.3468650687385,43.4995930763903,43.7184697791793,47.501329893764
"NT5C3B",136.352562204292,141.475654356733,142.052951779933,151.902731263252,145.285407963455,138.657899452986
"ZCWPW2",16.799774930674,15.3879804848582,13.781404315119,16.4102919446438,15.4757132791247,15.83446260013
"OR52J3",18.905524896221,15.7834425181706,18.4990207724394,14.7688951695541,18.3970813571743,15.748090464006
"LOC101928988",9.91028124225515,9.2364662427579,10.5200087538114,7.35828216601439,10.5235532211913,8.13051647745653
"SLC11A1",79.3798537942331,60.2573783048873,75.1569179223841,56.9703356107683,64.581095109397,68.999643364433
"TTC26",22.3709094080166,28.495910791778,24.367865858093,27.625659483218,27.0974276801407,23.8351367907496
"LOC100506142",111.156692326623,84.0297332946271,86.3611171032682,74.0376397975131,85.5519005693675,88.9310306201512
"ACSL5",110.364394646023,85.6099156886913,109.82936286454,91.0444393232558,95.8322940873906,99.9809964189804
"AHDC1",207.841508975863,185.935315064724,191.751094192308,176.486252735763,195.299033584299,187.580363539445
"OR11G1P",19.6204333347275,15.6276614281006,19.4616078452703,14.3060749512655,16.7343313312699,17.7283823931625
"SIPA1L3",174.905033718976,188.409513026543,169.800865227725,160.417641854598,170.693699784385,173.278758342312
"CLEC17A",60.55230609706,67.2703099344615,66.7249308441431,65.2544778662791,58.47248499767,73.0081693364473
"SRP9",15.6296113582434,14.6668077948125,14.7185740160165,15.2938741234658,16.0630060425472,13.9616640761753
"LOC105376685",287.807025674971,216.057574607593,249.33299474121,221.032238806726,215.498049330674,267.557470330334
"TBX22",36.9468893421178,29.0968283885993,31.8763823041653,23.7541882273649,28.9761497054529,31.645775122118
"FAM87A",125.278497067934,97.0526028548694,111.460135332983,102.574691143556,104.21910786709,111.572525495909
"FAM215A",319.645505902321,256.588019488584,273.593851776235,230.206538445566,314.687704406049,232.094898173077
"LOC105377856",28.5419500257219,18.6330636923857,30.6491041385051,22.1881580183105,26.8488613453969,22.8095961743163
"SULT1A2",102.572558184994,130.18866192015,101.872652161536,93.9658090704047,104.40955967502,106.71920395278
"MEFV",116.472374531724,90.5082877989355,112.874047250242,87.5012668844426,97.7061859821036,102.895708330462
"C19orf48",110.909489604802,84.7920440829683,106.483272169179,93.9835918258857,100.33380791209,98.0576987995278
"MAN2B2",200.294778265721,199.940094748626,188.617797332839,217.410227563155,205.157772182906,195.033616251031
"LOC105375724",48.1843587383799,39.3440072286641,40.6754386751588,41.3674464550845,43.4814455874783,41.6234891195165
"ADGRG4",25.6173084859698,21.5052649406558,21.2168562564746,16.9961255400261,20.6447923139282,21.2590761749749
"PLS3-AS1",50.321813152711,35.501473493455,47.8349770158276,37.2817583632312,38.2928464510357,45.8658985987224
"MAP3K8",63.2583490933048,55.7306084770655,61.6717123925854,51.5044792079313,55.6078633627482,59.3794160291276
"NANOS2",246.824364081122,242.361377455381,265.642468527612,180.972289707508,198.590802849609,274.683035177017
"DSC1",17.3696045044167,14.7207574354989,15.232195550043,14.68522026672,15.5696542260042,15.1630912929092
"DDB2",116.673329413278,108.700291575378,107.946824977251,101.142462580291,102.832037607942,115.911909896463
"LOC105374709",205.253782700251,187.378419997406,163.611120492613,165.944959652527,172.424622742254,184.877135289519
"TXK",30.4874799684896,25.8667339633742,27.9961201573359,31.107488138508,29.7613899236423,28.2119796683664
"CDKN1A",156.136172611131,106.839032030777,109.816726357954,95.0259738400685,113.790239203738,117.936052447155
"HIST1H3F",105.865815335785,125.298123639926,107.509623856874,104.394435191462,103.481495594233,116.355532520227
"AQP3",87.7851497167149,85.370753041916,85.971406261309,78.6373063938851,85.9399480558346,83.8601787375417
"PSMD10",30.1839979047077,42.7914600611273,36.111138482434,59.8394910633131,41.5462684629596,39.4078735883206
"PHF2",293.073761289633,291.763985109722,293.245467617103,273.403329133194,287.077012081502,291.971350033145
"TFDP1",159.525804563391,173.692060567233,173.284523606994,168.993740489716,172.401916265674,163.201216391794
"C2orf16",51.3345416981064,45.9062283448487,52.1670157408919,46.4236483242043,45.5393880557123,51.7844844313332
"NPEPL1",148.416532890615,142.22743789537,149.984853021353,131.270961302316,147.750069622332,136.251282550641
"MMP12",16.9034871883959,12.204869803374,12.6592760661659,13.1140645853817,14.1447620292655,12.8936337177583
"AP5B1",211.532862626348,202.575234443872,204.74125188899,201.63621946677,204.293571880025,208.378265837023
"KIAA1549",134.299860873835,138.897805925667,139.609276882297,159.754637345823,140.795752358343,143.04041330715
"KDM1B",105.909852847344,107.033900581755,93.1809413453462,117.186534991152,105.572919035197,104.021288252448
"POFUT1",128.535940151467,120.981026784476,122.839863153006,141.036033917025,137.300207919939,121.090174803634
"MNX1-AS1",93.5091087445338,71.7893037228289,78.7227656217945,99.9570209592607,76.3111519632572,93.8007790635775
"LINC00492",25.5246451602154,21.7133737606148,20.1935828683446,15.2994406117407,27.4724181811297,14.7394521821504
"S100A7",81.3852249712746,44.017978905506,57.4954147166657,29.8226178740858,57.8745032365884,43.9833626093946
"METTL13",68.9544617352726,86.2350821073782,72.5145703598454,114.070505424928,80.9627281879496,85.1455956481096
"ZNF552",41.4101349744031,38.1158726132122,36.5296746666548,36.172565046387,37.846133195626,37.6900290013306
"SLC22A20",111.63363780988,96.2905958440369,99.207205264903,81.1874597382615,93.4971834392059,100.91913950493
"LOC284912",99.3577776613742,98.0998482745961,123.88528283528,83.3884114455586,97.2488982142048,104.732762030222
"FAM20A",56.7256763347149,56.9022580908608,59.4668602192695,53.6378684099911,57.8231781061184,56.1673954561304
"MIR141",30.7436382330444,38.3715995247985,52.5258973889005,30.0484985566404,45.1336015019932,29.6157968694137
"IFIT1B",26.0160494568919,18.7305453509161,22.3474916045868,18.7043250276604,24.2296053271751,18.3332035525669
"CELSR2",359.08311370884,357.791424687222,331.771465439259,406.000304723431,365.676219810314,355.215567578699
"TCF4",111.381591350981,190.740580131122,100.398367450674,146.990896701033,124.395630476735,145.200237209481
"NANS",71.33474322353,70.1891924464295,67.7317797485153,82.0566299996643,73.5737897155039,72.6134553099652
"TTC21B-AS1",18.1498786841104,14.3070765240913,14.8526453304118,11.8303758205803,13.8933345680827,15.612665933957
"NKX2-8",170.508163113451,130.943442252144,149.232711936039,128.892186559975,148.557331952492,141.428395668313
"LINC00637",74.2190176094252,72.1298740734061,80.099814697394,57.0228009171322,75.5757769335709,66.3808869021104
"LOC728752",102.366936199633,89.2173876217267,99.2810865806195,157.924369263144,93.3639697952296,130.677413983563
"LOC101927616",7.86057037260714,10.5429741470754,7.44955371632351,10.0160099815312,9.832211842432,8.12314276441082
"LOC642361",6.33577455012363,8.77875894454867,6.14679341946099,9.77735340276186,7.37915182777244,7.70171106259187
"IVNS1ABP",140.987847097203,198.115507302343,111.259598942104,252.032854044789,135.730957709942,201.247492856068
"CD27-AS1",93.4934894955609,73.1398113287802,80.7626307244038,109.99880191014,101.671040709534,75.4068144812355
"SLC2A4",130.045439790705,98.0872695189639,115.056445830783,90.7997235523627,106.298910502823,107.027891340492
"PARP1",148.940882430232,152.992063024661,126.467160386099,206.929138385347,164.644556052282,150.735456270284
"VSTM2B",469.16123380085,404.195934334318,444.762086089819,427.460410529156,457.177945927004,420.465028087929
"CD200R1L",9.63520926206862,8.8740765607062,9.76309791509432,8.87169027763991,9.95023086901569,8.75615807657543
"DAZL",60.3815547574642,51.0366241795736,55.9151374531889,48.7022999635136,54.2199170156685,52.7506878114481
"CD151",242.513626103341,214.90794366276,262.975757474129,262.558301332914,243.456633457984,249.561573392356
"TNFSF8",54.9471595877374,45.8179815841043,47.3953954389187,40.2540768863662,45.0866370423489,49.2767089269312
"FURIN",282.717230069811,236.501414166733,273.884156119784,238.601284579887,261.156535916564,256.333993005109
"CHCHD2P3",328.144171968578,423.731038369369,481.33849597119,337.947890811564,382.982059083674,398.719954882531
"FAM189B",275.475842723311,248.505504808368,269.076390446073,258.871440284412,258.950583659938,269.867231751371
"OR2AI1P",56.9498051206577,44.0267669327739,55.0690188693553,43.7590647791777,49.4297258558695,50.4226487071581
"FAM71F1",82.0564024906928,61.9585724872016,77.6208862324125,54.0323303532995,69.6367515554774,65.2813053371429
"LOC101927664",7.01749436371581,8.25597155425621,8.6540472637175,7.68568580792334,8.70368292383427,7.03716821837067
"FAM169B",44.220180226789,47.5228679952316,57.0029627215515,38.1770044147848,43.3358470813985,48.6213821489475
"PRH2",12.5194822937952,9.93770695466623,12.7944568650176,12.8055028404151,11.4170893922187,12.6753176741516
"FOXP1",103.000533516856,100.071614580575,86.4229157194746,106.469987453562,100.844808111068,97.7965048162674
"CYP39A1",19.3606032418054,18.3289724073163,18.4013154701873,18.1396787355911,18.3957807108759,18.4913416628035
"LOC105374888",34.6515264149621,22.8935454398463,19.0451533592862,25.1142450112027,24.9241603752904,25.1536699294848
"CLCN2",199.522411901871,173.967861541178,192.297873674217,177.521505809577,186.611230268427,182.243683259183
"RPL30",53.6796738185995,58.3342386034091,54.8940546426278,55.7738130121381,55.1918752658551,55.4474035730667
"LOC105376706",146.512911701665,124.088705694078,167.895063252158,101.15669522399,117.245195935218,147.336595335726
"TNFAIP3",92.0352741187557,65.6469464046942,70.9871013667046,66.3330979306461,73.1917938631209,71.8425672645185
"GPC4",66.2009034201698,64.1044675890868,67.0187558876193,78.5755194845541,72.3783342450706,64.4863987848788
"LOC105370552",23.7237143361472,18.6996841871325,17.4118307908203,16.3327181014046,21.5195200991707,16.7612983370135
"LDHC",9.04049645626844,8.29994053330427,8.62294692430321,8.76380874291992,9.01172319320546,8.45496627468544
"LOC100130657",88.3421476216009,69.7390110171306,71.9269238726943,53.1055596369703,75.1565011650936,63.4985172992226
"PHLDA1",191.37545532527,197.939948753668,209.225371659283,208.096371597546,196.187865317745,204.581942433081
"PKD1L3",17.7159754745242,18.5757042145136,18.0660725200544,17.0572716784596,18.2800105764728,17.6255088043874
"LINC00601",102.107427192017,101.710513247235,72.2627874021735,115.577519314078,91.3467186317971,103.588138176296
"PKN2-AS1",49.0165826352098,44.791839172925,45.246741708308,33.3336639880456,38.7924502856759,47.6264793346593
"NOBOX",88.5440218523548,71.0077702689936,92.2773712024191,66.9354230579588,76.1027140317374,83.065932130771
"GABRG1",164.695006106246,249.097200915407,142.222015848607,409.932624146567,175.726504922986,270.374072330856
"LOC101929767",45.7260692192084,64.055653403771,45.2147944502595,69.5930822449557,50.2934633575984,59.3575236508343
"MIR4307HG",9.772116072933,10.4347707500884,10.5934381965919,9.85924382240063,10.8850263889972,9.36699957693888
"AVEN",70.9036995514136,80.2490829080525,72.6738786100081,72.2926464627915,74.3008597778844,72.7233120087718
"CUEDC2",324.005164726125,312.646812820856,335.685404446669,349.145362470126,354.135091924073,311.398028427213
"LINC01070",81.5586505527738,59.2760332228236,89.4334112149611,51.3839182083455,66.8559473630166,69.2563763819286
"LOC105377124",13.1079302861315,10.353323114947,9.4598742108969,9.25334512160094,9.4598742108969,11.693760145213
"ARMC7",176.6285809887,149.945456758272,168.455298887454,143.007896440268,153.983717955292,161.991690440806
"PICK1",153.043503989105,130.491316851286,150.221760440309,157.717506868323,131.101192664728,163.761566754791
"CCDC144NL",21.5611914937301,15.8122416142722,22.422682845718,19.4711474418784,21.690779577306,18.0473361390522
"CCDC106",279.842059167856,239.071277172486,262.047584436474,231.987297129788,251.140866891019,257.060832844079
"LOC102723806",151.58697646129,122.595396829936,133.396869485978,90.5608127014869,146.022209018076,104.429463649738
"CASP1P2",36.5541677407137,45.9672673934436,49.8757281951833,29.6648585799207,35.826892263726,44.7777769371043
"PEBP4",142.242226346286,107.378771925585,134.922112316858,132.973504370254,141.229729087239,115.616059721903
"GADD45G",165.074103428782,136.086203240457,155.69620825824,141.347837389988,153.959918250992,142.647732096286
"EMC7",223.241742161279,256.966414262819,288.66992532503,402.633108597249,298.817949332285,268.537917384879
"BPIFA1",32.0893575256536,29.464767967032,36.235301666516,26.1738273988645,28.7540446494949,32.4873238241513
"OR7E24",11.4758411636564,9.59164324741931,7.74762969140823,5.53606161536885,7.60355447105871,8.85717730896017
"LOC102723536",19.0012180681634,12.1870749703759,12.9029943475634,15.0977745162392,15.0695663850251,13.8789161266852
"LOC100506551",27.4720182930268,36.1815171833571,50.0750135045283,36.154918022717,42.452393757108,32.173366567872
"DRC3",65.8916158009198,94.4096875738128,68.7837563534206,56.0170459495164,68.1566253581784,72.9950637125329
"SWT1",37.2018896757489,44.5234968357682,40.3553488136077,51.8529441211815,41.4152444802607,45.5711540211512
"NMBR",16.074667600213,16.8267190995233,17.3967390642509,13.6343970815142,17.6992092358774,14.119313114111
"PLXNA1",224.114782311798,207.818171795687,217.057430378038,227.341459912408,214.358675990137,226.243573112207
"TXNDC5",142.947244487269,138.415145281795,149.776451016087,171.339978221752,140.881757325189,161.980237869148
"LOC105374433",12.3397819801856,9.62078090341807,10.0432688205579,9.86902115434099,10.212166077022,10.4876896921981
"KIAA1217",54.3590372603894,57.8429409092416,60.4255167230425,71.7076433736147,56.1661885686712,66.5978177814582
"OR52S1P",45.1047979223413,48.114372220944,46.492174530222,36.1989764596319,45.3447619260114,42.7014454206398
"RGPD8",202.15723123297,169.798040523437,227.233069967975,114.375005298085,196.660444687479,154.898890468413
"MN1",236.536497850435,206.530637230442,234.324013697108,207.595016395028,243.882765438479,202.390392991181
"CRX",74.5653256706036,56.4140262436497,64.6138708209479,48.201294932282,59.0253587533326,60.4260612145909
"LOC105379459",8.9790636098958,6.98261292301906,6.23318269994156,8.31267034605893,6.9310743769278,8.10590911666703
"LINC00239",32.9663441264381,29.2885730259157,40.3588454896188,41.8553750539962,41.463126473715,31.2759109459506
"LINC00457",9.80328999128605,10.9012449594106,10.2239019463611,11.0000867788964,10.5636609669846,10.2591549823078
"ALKBH1",40.2354147757223,46.6035516002783,50.7507768179676,54.1800192119703,41.2850915701474,54.2280730060626
"ITGA10",78.6149616059643,65.6372094857637,77.0859485306662,62.3018889365547,74.3841327205178,67.784569965802
"LINC01548",169.045054518973,95.9408289709393,120.277418605161,118.222104707752,119.598045281616,129.077255697501
"ATP2A1",74.007778174076,67.6432934972479,73.518223472395,65.1987771132395,68.3479897112075,70.8437659227977
"ARGLU1",212.149431147504,415.386350468698,249.549291908596,424.81768028351,300.672476560965,328.369199323763
"SERBP1",53.1412773129302,55.0241100002528,46.5406998454375,48.5980661136798,50.1027886882744,50.7257364338527
"DAP",139.740848968635,123.014025137821,119.232688083855,134.365970734611,126.779968111005,129.367821428021
"ELMSAN1",152.601570549879,128.495052361177,154.378603264306,123.489108988794,138.999029522082,140.856760684049
"HTN1",13.0073124463704,9.02332406592896,7.80880074454457,7.96882491658733,10.1772085376503,8.25637214621295
"VPS13C",155.161519589425,274.583476235529,179.304887057825,322.416328600385,205.230309314265,236.806849424876
"LOC93444",18.5007006019804,23.8062091153214,26.1708522283654,23.2240551833804,15.9750993689859,33.0452269749842
"LINC01133",23.3476914095846,19.1837917814491,23.197155439057,17.4205588367551,22.4601553291523,19.2025632962745
"CYSLTR1",25.6360307438325,27.3462290692263,26.3031194007678,20.1035447307141,21.9666657622415,27.3355216127421
"ARID5B",73.2913483044345,64.6074218259772,77.2109200918418,78.4230039804564,72.4805501088659,73.0012367248944
"DDX4",10.7977588728222,9.76096645970031,11.5403014122166,11.8070692632122,10.8509691722157,11.1758681476368
"DCBLD1",105.76973039129,74.0072651930261,74.8805434348554,82.3540103093283,88.6422747878442,77.2788649863163
"ADD3-AS1",64.3181497601026,60.4148373038572,66.6891890174705,64.4871139658926,65.7311353819512,61.4915812097345
"OTOP3",145.021098819463,126.715921831439,145.210402723948,108.314756886274,141.658562765073,118.392591836024
"LINC01529",113.161468998647,106.121488030675,124.877175381261,106.019585862348,108.691325854375,114.653612359404
"LOC100129455",32.6678363382121,30.1968676487286,49.7323603681585,27.9642164143141,29.9615426167394,39.802606373412
"JADE1",120.179665394676,138.205766328358,124.97398502413,138.997487982063,128.938831133483,130.215104897097
"GNPDA2",19.9293396115464,29.4126526935911,18.287373757675,32.4605378614796,27.7100805603632,20.8889779319792
"CARD17",13.6691535214941,13.1715753466313,13.6059142812337,13.3855823427368,13.2698669452074,13.7977010264133
"SNAP23P",17.8152768739301,8.27068028670452,20.2997351552876,14.4561853115471,17.3493895934895,11.6997273128776
"DNAAF1",81.8193403071001,167.533755998202,104.815698590878,83.0358824169401,102.736925841823,104.202710863075
"LOC101927339",46.0175094715732,45.9441731874159,54.2327717141046,33.9926751920919,58.8390072464615,34.177903534466
"RARG",93.2881546466309,83.4142522462685,85.8147061584913,77.4029689579098,85.6771746234797,84.8940772142345
"NEIL2",240.646394838829,230.639051712877,247.536764169197,256.511731782092,242.249016790531,242.329964967525
"LOC105378902",13.0398376267709,7.83467809710013,7.63852457332138,12.5931387132449,10.5709856770581,9.20603546270914
"C5orf47",14.5681118603265,11.8267600887177,12.7420720925618,12.2525064406329,13.0009667434785,12.7656491727183
"ZNF362",151.311937415006,149.037441202165,136.253076964112,151.312252059662,153.567807009167,138.816283559411
"LOC105369839",23.9329279233443,25.4507629462387,26.5072665330055,26.9696145949343,25.6532907772788,26.0140659078656
"BEND3",100.349109219862,87.9457527019359,94.4726616633062,89.4399824511485,95.3291812151327,89.5594026180478
"DHDH",146.955444535692,127.503231354817,135.931970477503,125.503518449976,137.725319548125,131.32174359634
"LINC00919",11.5175982525322,7.22604380220292,11.3987206054443,8.20830876156716,10.4975445088594,8.26657662121478
"CD1E",56.3236529531288,40.503677578348,47.9797920591746,41.7817495698678,45.2825406480898,47.8579601142221
"SEC23B",158.931689157397,229.537649773447,193.255679067076,253.86716505849,207.131620430256,201.214295990891
"KIF9",48.9039468788971,51.2003582600803,46.4166983055703,44.2622228491206,47.1345483849391,47.5774485207049
"LOC105376219",10.0303636042916,8.22093222635706,10.0531171553375,7.81135593246607,9.21365130820757,8.84565515295124
"LOC104968399",34.9954389776749,26.605765349363,34.965688304259,30.8283762782752,31.9192312351393,30.9913350540301
"TRMT6",57.9592089721274,70.7736784516675,72.517988342756,83.6363385745276,72.1872930338938,68.1888051445562
"LOC400620",25.9229679795113,24.8103984552379,27.4698094921926,23.2290460029592,25.1681278599681,25.1656507610817
"LOC102724957",39.7523432721341,35.8013230836211,33.4684306762522,31.9091218370048,30.9015650063839,40.4175229070843
"TBATA",49.05954674616,41.4726117747408,47.4835205847796,36.1415631476625,39.0103219559417,47.2627607987618
"CXorf38",75.4954085115519,73.6053129000466,73.1345390667971,78.752291613966,75.7543064738889,73.8665862594073
"ZNF569",37.8343302132588,38.3783025960426,39.8841879625754,50.0472537183449,40.408166882594,42.666651900857
"LOC105371797",7.21999080613502,7.45950035231055,6.49089311665775,8.5190703272523,9.45333905539223,5.86289004457513
"LOC105372480",36.2946751869778,40.4957892688068,38.0482976167295,39.7123546645649,36.4695375332939,41.3286690860095
"VN1R10P",156.076119095021,137.448942794368,145.490586400161,147.635514417455,131.711453848478,161.064752703704
"STT3A",143.444416220298,228.585962513085,197.049188791211,335.528150022948,226.146992554183,201.692132648434
"PKD2L2",12.2408513864444,10.0418766243665,10.64055133348,10.6417904842777,10.4722969021939,11.1356896187196
"LOC105374972",17.0093487573927,14.8726621260688,14.6925000691089,14.1250884845942,16.0243729642988,14.4665499784247
"CCDC110",16.5879189715133,15.5070139409281,15.3206223702659,15.7856088360622,15.8918590747047,15.8667198120846
"LOC101928414",12.1033457135282,7.51477026499096,6.14166150076081,6.61933368567372,7.5824338149356,7.8730083045572
"LPA",32.0601439923778,27.5568675897712,29.2508775043504,26.580014748271,27.7786195172798,29.4933541907652
"SIRT2",458.9006372763,379.663632128001,346.390367112435,413.952666018345,470.106885129173,340.90288533702
"SAA2-SAA4",25.4583674067786,16.4996440939616,20.1344198753667,14.6968696826354,16.4233781193044,21.8341581239409
"ACSM2B",11.4685174559524,8.86436937985704,9.75054594915886,8.49902885187513,9.4064672672257,9.88143796007538
"EARS2",132.422549375209,129.070814051661,143.326840998694,145.64132894461,137.823586959026,138.580071934155
"LOC101929566",11.6404586628104,12.0840319622705,10.359259679854,11.6540217241361,13.1652955139934,9.77347764423513
"LINC00670",34.4585956253187,22.3064186677976,27.6788097476938,22.5682711576444,27.4795981150168,25.5906520036474
"LINC01495",46.1854973889788,37.1981508378242,47.1348424264702,44.941176882234,41.9251197666238,46.0557378361305
"MXD1",157.752930994192,182.248104572147,148.72795164745,176.146011765946,151.786324098446,183.035413954802
"LOC100505915",103.265676506163,83.7080810525045,108.901196889434,57.7859157427952,98.6960198049365,73.3539627194986
"NOV",164.64124652116,139.57250920961,121.805291639538,141.882023420727,146.144831698374,134.688699287756
"ZNF584",92.0093136265544,114.739553599157,125.398997120893,128.13581794961,124.227692427144,106.246830946181
"ACR",67.210279580547,60.7004791675662,60.6383671289,53.5416242340121,60.2839481204728,61.0726694166625
"FRMD6",31.9020449521781,35.1746947857938,33.4733027259894,35.6650971923826,33.2041347622323,34.4793100385237
"MAD2L1BP",76.5024475654232,72.1736844109223,87.3121183948478,97.7811182934418,93.3264426551571,74.550700322202
"LOC105373159",53.6873019830343,33.4990203337303,28.2243802972687,64.1514513578045,45.6911864509327,38.642137652031
"Mar-08",101.007527333508,146.698671924015,111.083212881614,147.424960766799,119.104160539918,128.938294893074
"LOC105373346",18.0395694359788,42.9756334586827,32.0353533853959,32.6126099989728,40.9130730657742,22.526261562598
"DCAF15",207.324672045814,197.886721722706,204.894294315056,190.853257422903,200.096344347868,198.033816841835
"LOC101930452",51.5933063766259,44.8931056977032,38.1703894172041,35.1034762344382,45.6766519040386,39.1042904250578
"LINC00675",77.7506590972791,62.9920562159193,76.2691649995618,56.6995743647904,70.051158261759,64.8482618123728
"TLK2",52.2440921892023,58.5183424433911,51.5918401655113,53.218834117537,61.1738003724601,47.9301317327443
"CCNT1",77.0587030736321,94.6504198282099,81.6843051515412,112.559186757707,86.3539939422327,93.5632454147708
"PLN",19.9646655652985,15.6539734718263,12.5984993976336,15.8450136780484,16.3957955480924,15.4486728429653
"FAM109B",126.641022611164,123.222081403306,122.306222954936,110.54078862384,134.811242129018,109.013878105388
"ACSF3",140.779943312995,143.99600738363,141.79432668335,134.079233835132,137.038931729733,141.736252535583
"WDR83",182.667859099238,159.98956488336,194.920902874095,190.114136287204,185.521682659204,179.414290936642
"FAM124A",175.0589485285,139.285474217872,162.746194616071,176.97601016289,176.945958461163,147.936783154605
"PXYLP1",86.4354964331595,85.3006009277575,81.5943301407181,81.3763123729271,84.8393698451006,81.5982892183572
"KRT80",61.0477830674925,49.2421210314235,54.755197108512,48.3810105981782,51.3398081623748,54.3235554032574
"WEE2-AS1",33.4762030923124,25.4016093766281,23.2323630762085,25.7723823815422,25.2468238947645,27.8953742134067
"OLAH",11.1150535972158,11.1116179801368,10.8792786739215,10.5838748321183,10.6987103809082,11.2653169554965
"LMF1",233.765626881819,212.731077619441,224.159215251279,230.606121501422,228.211391911641,224.554838797958
"DAW1",36.332078568663,46.5111917111794,34.1844900772996,30.9697750741678,35.3904941294557,38.3064386629916
"TRNP1",362.606254565582,337.784191380005,354.266441518168,349.280913885624,353.891426324297,344.211860758041
"FAM78B",107.395743145401,123.849909143852,120.405459588426,109.668014194276,115.620227022187,115.885720707094
"DGKA",82.5565055170341,101.163707114809,89.9034765223826,88.1484929932476,89.0965707735927,92.3404590929387
"UHRF2",250.655659749758,224.882408498038,245.296017329025,242.345082768947,217.767371760174,268.876526481733
"FAM25A",26.8922954554549,25.6726977375906,29.2878218877506,33.9048087143569,26.0550117451678,31.3843842729847
"TEX14",29.4846262209801,24.7731943146681,28.8527714832356,25.1231420073698,27.0581819086445,26.5902419588984
"XXYLT1-AS1",102.547748026059,76.2435822648565,75.8577670521725,82.7128170846602,82.6768776331417,85.7742677786501
"IL4R",230.045910529005,103.83348790704,175.069141521032,110.68554383691,142.888797186399,153.747165203303
"RAP2C-AS1",47.3239962062433,42.9158301331076,46.9603742201289,41.8128941414109,47.2869111232296,42.69762739948
"DUBR",72.4325368759366,72.5664606115392,67.4275839894582,80.4967705615968,69.8451967557222,75.6320595172929
"AICDA",42.8232979161387,35.1288879059574,35.9259648997212,34.9887931935647,38.4513141264305,36.1730665080923
"PCF11",98.225043739369,152.700502555699,121.415769415375,152.117360414359,113.658990771068,148.701047497105
"LOC101928215",24.6057399995311,29.5542150809224,28.603325831685,23.856789467627,33.4847664397013,20.7279566744252
"PSG7",15.2784575809538,13.5360791086714,11.4619769897131,12.5377537974386,13.1128465850439,13.304173657106
"STT3B",140.70960483042,216.237960544802,149.077115556715,285.796413156102,192.749993331146,190.359531668007
"STAMBP",88.6382811385259,82.8432932096188,73.2453364210373,109.482995282753,97.0048516718307,78.026430663934
"LOC105374490",8.78643544862329,9.16618243479981,10.182924127764,8.25023949642723,9.28081820365838,8.764100329018
"WDR66",45.4666876741384,55.5530416746712,50.1368342848669,42.1150215731037,45.3527145635553,50.3143144205552
"LMAN2",272.690758903073,266.879744039006,276.879801097424,314.564706008988,285.405831009442,282.015373469409
"TUBB",84.5348313307683,88.9707371185013,104.591731963846,105.679006602508,85.289249515883,108.249683756103
"MAGEA2",17.4406148916955,11.9959291381157,20.5518733539534,11.0915724079241,17.3761071552006,12.336574915102
"AK9",44.0777293273517,64.1431811409758,31.202873734773,89.522784176263,49.1904381361447,55.7728465339811
"LHX9",70.1629742177644,69.9863663006542,64.9538438883687,48.7119556690613,64.5731723313114,60.2414253344338
"KMT2B",177.732905909958,177.514861313242,176.981530417994,169.176222083434,177.002877024544,175.448159096022
"RPL37P23",61.1673555399922,42.5673389693285,48.6442710393311,51.1693853999279,47.0367018897602,54.8202879121508
"LOC105378143",59.5412663225077,48.0886993097532,59.1613061839412,52.6153190877731,55.0509288180087,54.846056968796
"SMG5",246.183455490931,247.121204885729,225.948160266111,315.255121953252,255.721030059116,260.592002783784
"MOB1A",83.0045202732349,116.645836244692,68.6933243999446,136.289537007774,79.0726023115404,118.095976246851
"LOC105374058",87.5213447534849,83.4371514569746,106.692799174719,85.6498610078197,98.7190769602679,81.7617403409399
"MT2A",202.939515847852,117.401741592798,213.566862136257,146.682301750356,143.368274516849,187.269222055667
"RNFT1",10.5305435494982,12.3631802638524,10.0769630062828,14.0399218488163,10.9028847710162,12.2919167844177
"PRPSAP2",53.3373779851055,89.5634377690302,72.4896943090264,93.9565607622944,81.4887502562011,68.883426306591
"CSNK2A2",115.942283912549,137.540625356262,137.389124780575,182.804655264017,131.257313497316,150.396585165133
"RNPS1",163.253939974129,189.531127822067,185.124496312049,206.88324512363,194.32167223155,179.155310729892
"LMOD1",85.7701655375107,66.7321000098976,77.8972233952612,65.5682734015197,76.2053827160084,70.1119764626566
"LOC105369697",14.2217786291631,9.02374312659924,15.92956537999,6.73962817416594,14.4748450554713,7.91612832778402
"PANX2",419.508141657899,371.547538173789,412.20180153816,365.530251705461,393.177239990362,385.628000654183
"TIMMDC1",177.59165732969,243.86248068396,178.070040556209,363.918605181353,230.145910965465,225.909009825776
"LOC101929353",6.96770237201298,7.47773839446883,7.26339480243753,7.1005067954694,8.0105983029765,6.54220061502901
"ZNF816-ZNF321P",36.6473506463823,27.9851194393937,27.4260699642306,37.5771566136162,32.2443392260064,31.4780223656675
"CEP112",42.0919079265607,55.0847093585829,40.3234451553461,49.6644283273482,43.2658547687412,49.1914269362744
"RPS20P33",290.581893596865,224.093811781491,207.33257605463,254.096906289007,238.84982341835,248.240035832238
"ZNF611",42.9394855045722,52.9927833792525,35.6087774589058,68.9404590491518,46.4107144010548,50.0851149453921
