"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"211933_s_at",-0.0462525603283865,7.88984240665061,-0.26264265251986,0.798917033124872,0.944368116897065,-5.73503743280613
"200938_s_at",0.0407149624365642,3.96354327580472,0.262604093961854,0.798945808953077,0.944368116897065,-5.7350475538546
"201626_at",-0.0779731140568291,7.41566490015298,-0.262584954777628,0.798960092435644,0.944368116897065,-5.73505257706366
"64432_at",-0.0266705633591741,3.52730291848041,-0.262424377175362,0.799079933866174,0.944459670415317,-5.7350947075733
"31799_at",0.0278787995758871,4.51249630976868,0.26229706051164,0.799174956137519,0.944521881171759,-5.73512809345614
"209924_at",-0.0373386762276505,6.32909063701144,-0.262199456564198,0.799247804820869,0.944557880393711,-5.73515367707579
"217845_x_at",-0.0477510539441455,9.67906769272939,-0.26212709089363,0.799301817735961,0.94457161670611,-5.73517263928123
"211412_at",0.0406005054313262,4.12069540760565,0.261993955492751,0.799401191447412,0.944614696501534,-5.73520751173221
"208445_s_at",0.0332332650504067,7.66046680988679,0.261964663878716,0.799423055541261,0.944614696501534,-5.73521518181262
"220625_s_at",-0.023711969123449,4.162085372284,-0.261690028825193,0.799628059978336,0.94477312253045,-5.73528705466778
"200997_at",-0.0398518362383616,7.74463738092855,-0.261671450701165,0.799641928417372,0.94477312253045,-5.73529191394521
"220360_at",0.0191938292693293,3.16574046458616,0.261600310082221,0.799695035078821,0.944785773111784,-5.73531051828611
"212597_s_at",-0.0282232742232288,5.72471210690726,-0.261421268948369,0.799828694598016,0.944874372484514,-5.73535731822847
"205569_at",0.0401154352051997,3.99567625635818,0.26111455526733,0.800057681537355,0.944874372484514,-5.7354374175757
"212523_s_at",0.0201523396210755,4.09852244649313,0.261093761078615,0.800073206840481,0.944874372484514,-5.73544284470478
"205456_at",0.0347096795595113,6.64776556871382,0.261020032128823,0.800128254908469,0.944874372484514,-5.73546208399012
"220044_x_at",0.0627571574643194,4.75329306733125,0.260964748552251,0.800169531920529,0.944874372484514,-5.73547650652226
"205631_at",0.0199017548772352,6.59851246935455,0.26093017619973,0.800195345408085,0.944874372484514,-5.7354855243268
"215715_at",-0.0322516231605212,5.50113336383643,-0.260929074949176,0.800196167662334,0.944874372484514,-5.73548581155617
"205695_at",-0.0450766199945209,5.23983812843505,-0.260888533248334,0.800226438508488,0.944874372484514,-5.7354963848572
"218222_x_at",0.0310353230300427,6.13091601364266,0.260884082823107,0.800229761482339,0.944874372484514,-5.73549754543252
"207458_at",0.021727289238053,6.50142264135459,0.260824399735548,0.800274325128267,0.944874372484514,-5.73551310761928
"215796_at",0.0289868780170564,3.5973566216439,0.260744899964777,0.800333686513472,0.944874372484514,-5.73553383151045
"208374_s_at",0.0505164835566316,7.24658398982869,0.260718260072105,0.800353578459289,0.944874372484514,-5.73554077457186
"216836_s_at",0.0258423839903404,6.9633461173515,0.260652099362407,0.800402981168043,0.944874372484514,-5.73555801478794
"216808_at",0.0356386270332142,3.80815349749612,0.260508024094358,0.800510566533973,0.944874372484514,-5.73559554316561
"214731_at",-0.0222186860945191,5.57051112475578,-0.260494647729246,0.800520555297491,0.944874372484514,-5.73559902637402
"208062_s_at",-0.0250337414925399,3.85280180748936,-0.260434143818995,0.800565736905317,0.944874372484514,-5.73561477940912
"211665_s_at",0.0400520044399467,5.87243074234638,0.26038858029165,0.800599762224693,0.944874372484514,-5.73562664013294
"202244_at",-0.0701966925191704,8.43584352081309,-0.260364654745679,0.800617629201543,0.944874372484514,-5.73563286741796
"221537_at",0.046867849509485,6.78792672241629,0.260331787353638,0.800642173917683,0.944874372484514,-5.73564142114849
"215586_at",-0.0209854911233925,3.16890825624353,-0.260312746392402,0.800656393435933,0.944874372484514,-5.73564637606821
"221348_at",-0.0291856963177751,3.95952622744276,-0.260222503060449,0.800723786929053,0.944874372484514,-5.73566985472488
"217127_at",-0.0291464495146061,3.73338987129245,-0.260186917148153,0.800750362879989,0.944874372484514,-5.73567911093072
"204242_s_at",-0.027770604540168,6.69995568188429,-0.26018159493756,0.800754337588827,0.944874372484514,-5.73568049517708
"214025_at",0.0286063311336458,6.3187116070809,0.260136910022115,0.800787709211957,0.944874372484514,-5.73569211611663
"221782_at",-0.0302503292093975,3.77364823996997,-0.259963311382133,0.800917360352905,0.944977313393189,-5.73573724425914
"218265_at",0.037285191715733,5.15341252007016,0.259804520017626,0.801035958432615,0.944989913017016,-5.73577849721323
"210505_at",-0.0250700109888414,4.49517397155443,-0.259796257589813,0.801042129622075,0.944989913017016,-5.73578064305945
"220482_s_at",0.0319512742724485,5.59917678340586,0.259778671257219,0.801055264864624,0.944989913017016,-5.73578521020609
"207588_at",0.0192868045810532,3.03589745880042,0.259608144831048,0.801182634597644,0.945054114683357,-5.7358294799227
"222072_at",0.0287555561314787,5.85334298458817,0.259592245260746,0.801194510635161,0.945054114683357,-5.73583360609298
"54970_at",-0.0500695815456901,8.92644665995667,-0.259368894953591,0.801361345817192,0.945139050446978,-5.73589154249228
"216188_at",-0.0332591512766784,4.00465697326688,-0.259341770722295,0.801381607435542,0.945139050446978,-5.73589857509752
"215165_x_at",0.0444890423966342,5.76337517953708,0.259325498274911,0.801393762919948,0.945139050446978,-5.73590279377137
"204686_at",0.0453829192163517,4.82668510189778,0.259218969402343,0.801473341167798,0.945182877017308,-5.73593040522623
"207674_at",-0.021650129200908,3.22431936760231,-0.259049527622197,0.801599921061524,0.945201072666876,-5.73597430023504
"201221_s_at",-0.040877842139091,8.02394893443409,-0.259040862765785,0.801606394226487,0.945201072666876,-5.73597654416464
"37425_g_at",0.0229822157446571,4.12803251449402,0.258952204005853,0.801672628535702,0.945201072666876,-5.73599949979822
"211094_s_at",0.0369247391497768,4.58617169444343,0.258936224565772,0.801684566476603,0.945201072666876,-5.73600363639239
"210961_s_at",-0.0447401230015904,4.70237695580029,-0.258914414509717,0.801700860449848,0.945201072666876,-5.73600928195175
"214414_x_at",0.173732796121361,8.3887645285146,0.258730773710201,0.801838059834973,0.945312813465039,-5.73605679905016
"212498_at",-0.0390271065860714,9.6022877926578,-0.258524336422803,0.801992299251169,0.945444630420792,-5.73611017516391
"213261_at",-0.0413919186654813,5.59248857890189,-0.258434662555567,0.802059301829775,0.945473597983012,-5.73613334805166
"206896_s_at",0.0281653376458919,6.8598724885423,0.258351769823299,0.802121239203118,0.945496591893942,-5.73615476157493
"214733_s_at",-0.0328316206774227,7.54820129144654,-0.258192760585408,0.802240054865546,0.945504313254832,-5.73619581922372
"214127_s_at",0.0321393691638294,5.23754265466414,0.258123413155642,0.802291874681907,0.945504313254832,-5.73621371758383
"211442_x_at",0.0323399212459867,4.91315890407741,0.25807776162091,0.802325988318004,0.945504313254832,-5.73622549752494
