"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"219594_at",0.438062535350951,7.83998156975624,2.30372028971275,0.0266066614496735,0.119954844648962,-4.0140250715262
"217432_s_at",-0.116781905383965,5.71027844265552,-2.30367233045382,0.0266096232331669,0.119954844648962,-4.01412242876453
"214229_at",0.321334543758547,6.70382092197169,2.30364014165655,0.0266116112580644,0.119954844648962,-4.01418777112478
"209183_s_at",0.649425708137849,8.34813958665174,2.30361933262782,0.0266128965235126,0.119954844648962,-4.0142300125049
"221806_s_at",0.273057195676773,8.0333571080921,2.30358912384128,0.0266147624621671,0.119954844648962,-4.01429133445144
"203464_s_at",0.200950013674542,7.64051671803541,2.30279866436038,0.0266636293434352,0.120150789213299,-4.01589570153074
"220044_x_at",0.298879785704266,6.23784470312005,2.30233692768263,0.0266922115115452,0.120255266702742,-4.01683267906646
"219951_s_at",-0.151939496507222,5.02743984203546,-2.30205437611534,0.0267097154091037,0.120309801589056,-4.01740597572977
"214638_s_at",0.077809010099702,3.5576088868607,2.30190463232474,0.0267189961178856,0.120327281830001,-4.0177097840489
"212611_at",-0.194730161329629,8.02398808516346,-2.30161749928479,0.0267367999231313,0.120383130468203,-4.01829229329348
"218385_at",-0.151942764432848,6.45003071672486,-2.30000608567712,0.0268369137989908,0.120809484885437,-4.02156036137329
"210358_x_at",0.128276717157759,6.21976352012565,2.29966877765572,0.026857912554193,0.12087959310141,-4.02224422812357
"204619_s_at",0.252961601257221,5.44684507345926,2.29854474115078,0.0269279946280538,0.121170538024419,-4.02452257972319
"210558_at",0.0891591340711911,4.04341174710405,2.29787930910014,0.0269695605714279,0.121296728354693,-4.02587097129033
"213078_x_at",-0.24276318235241,6.61585531487535,-2.29785788638111,0.0269708996878975,0.121296728354693,-4.0259143760891
"219364_at",-0.133880003576127,6.2207550742818,-2.29783438870381,0.0269723685768299,0.121296728354693,-4.02596198463042
"216756_at",0.126752736249781,3.55876832349181,2.29753757314723,0.026990929312188,0.121355705783592,-4.02656332958261
"220845_at",0.0672930555377514,3.04245299692943,2.2972541641352,0.02700866238058,0.121410938839311,-4.0271374581085
"215311_at",-0.408443895463593,7.09740868712142,-2.29698087357536,0.0270257722203377,0.121463348605443,-4.02769103790951
"211433_x_at",-0.174630855398925,7.50484867122414,-2.29658984327512,0.0270502702590206,0.121548935709166,-4.02848302560643
"214665_s_at",-0.196501303338182,8.02717107018362,-2.29637359148348,0.027063826973457,0.121585333961601,-4.02892097530629
"210112_at",-0.139370944549374,5.22226183609968,-2.29600890607339,0.0270867027085692,0.121663575177393,-4.02965945963098
"214445_at",0.118652358073671,4.53490778087849,2.29581979718458,0.0270985718218692,0.121692357095266,-4.03004236825361
"207433_at",-0.0960264239886665,4.46873044704093,-2.29554242938583,0.0271159887941596,0.121746036328885,-4.03060394071983
